"TIMESTAMP","CO2_F_MDS"
2014-05-12,401.61
2014-05-13,408.453
2014-05-14,397.147
2014-05-15,404.955
2014-05-16,376.553
2014-05-17,377.865
2014-05-18,412.803
2014-05-19,442.979
2014-05-20,445.059
2014-05-21,430.269
2014-05-22,391.876
2014-05-23,418.065
2014-05-24,387.768
2014-05-25,387.382
2014-05-26,408.786
2014-05-27,405.903
2014-05-28,385.325
2014-05-29,372.147
2014-05-30,384.089
2014-05-31,386.805
2014-06-01,417.331
2014-06-02,382.578
2014-06-03,390.585
2014-06-04,458.779
2014-06-05,400.635
2014-06-06,423.765
2014-06-07,448.395
2014-06-08,468.298
2014-06-09,447.678
2014-06-10,415.207
2014-06-11,413.511
2014-06-12,409.088
2014-06-13,388.426
2014-06-14,382.789
2014-06-15,359.358
2014-06-16,360.667
2014-06-17,356.806
2014-06-18,364.881
2014-06-19,387.346
2014-06-20,379.909
2014-06-21,375.536
2014-06-22,390.945
2014-06-23,422.566
2014-06-24,421.419
2014-06-25,417.97
2014-06-26,396.423
2014-06-27,412.568
2014-06-28,422.753
2014-06-29,417.053
2014-06-30,391.622
2014-07-01,415.835
2014-07-02,476.097
2014-07-03,401.332
2014-07-04,437.928
2014-07-05,398.692
2014-07-06,426.745
2014-07-07,417.934
2014-07-08,490.465
2014-07-09,468.989
2014-07-10,473.289
2014-07-11,418.968
2014-07-12,375.999
2014-07-13,369.575
2014-07-14,359.04
2014-07-15,381.73
2014-07-16,429.385
2014-07-17,467.232
2014-07-18,493.101
2014-07-19,508.702
2014-07-20,463.901
2014-07-21,444.111
2014-07-22,499.607
2014-07-23,424.943
2014-07-24,430.039
2014-07-25,419.328
2014-07-26,467.319
2014-07-27,416.385
2014-07-28,465.169
2014-07-29,426.011
2014-07-30,432.497
2014-07-31,410.142
2014-08-01,431.512
2014-08-02,455.938
2014-08-03,433.464
2014-08-04,404.214
2014-08-05,403.62
2014-08-06,435.746
2014-08-07,451.725
2014-08-08,450.615
2014-08-09,409.621
2014-08-10,439.966
2014-08-11,405.423
2014-08-12,418.186
2014-08-13,441.369
2014-08-14,397.111
2014-08-15,484.508
2014-08-16,395.347
2014-08-17,509.549
2014-08-18,414.4
2014-08-19,424.306
2014-08-20,394.416
2014-08-21,389.921
2014-08-22,413.768
2014-08-23,411.359
2014-08-24,437.738
2014-08-25,434.514
2014-08-26,441.419
2014-08-27,417.114
2014-08-28,450.223
2014-08-29,480.256
2014-08-30,408.566
2014-08-31,408.172
2014-09-01,405.647
2014-09-02,421.814
2014-09-03,393.747
2014-09-04,422.024
2014-09-05,493.264
2014-09-06,460.899
2014-09-07,481.06
2014-09-08,487.057
2014-09-09,471.609
2014-09-10,432.849
2014-09-11,409.015
2014-09-12,427.482
2014-09-13,426.975
2014-09-14,442.084
2014-09-15,479.023
2014-09-16,462.914
2014-09-17,477.155
2014-09-18,469.299
2014-09-19,460.064
2014-09-20,471.783
2014-09-21,441.7
2014-09-22,392.668
2014-09-23,404.114
2014-09-24,500.064
2014-09-25,423.301
2014-09-26,470.298
2014-09-27,429.179
2014-09-28,506.954
2014-09-29,524.85
2014-09-30,513.651
2014-10-01,518.354
2014-10-02,457.697
2014-10-03,414.622
2014-10-04,455.379
2014-10-05,453.626
2014-10-06,486.188
2014-10-07,464.132
2014-10-08,464.942
2014-10-09,517.809
2014-10-10,452.857
2014-10-11,431.554
2014-10-12,436.835
2014-10-13,444.623
2014-10-14,427.961
2014-10-15,451.106
2014-10-16,438.118
2014-10-17,480.899
2014-10-18,547.941
2014-10-19,506.533
2014-10-20,470.684
2014-10-21,470.731
2014-10-22,409.179
2014-10-23,395.712
2014-10-24,457.28
2014-10-25,460.9
2014-10-26,436.721
2014-10-27,443.234
2014-10-28,411.676
2014-10-29,494.685
2014-10-30,454.52
2014-10-31,550.839
2014-11-01,592.489
2014-11-02,472.611
2014-11-03,559.176
2014-11-04,509.829
2014-11-05,571.723
2014-11-06,448.127
2014-11-07,428.342
2014-11-08,403.999
2014-11-09,420.108
2014-11-10,576.619
2014-11-11,427.538
2014-11-12,479.844
2014-11-13,441.64
2014-11-14,433.823
2014-11-15,532.796
2014-11-16,494.432
2014-11-17,469.861
2014-11-18,430.806
2014-11-19,475.925
2014-11-20,497.889
2014-11-21,447.675
2014-11-22,443.39
2014-11-23,443.091
2014-11-24,461.646
2014-11-25,434.755
2014-11-26,474.587
2014-11-27,441.707
2014-11-28,425.581
2014-11-29,423.012
2014-11-30,427.392
2014-12-01,540.747
2014-12-02,438.747
2014-12-03,427.4
2014-12-04,427.156
2014-12-05,425.451
2014-12-06,500.548
2014-12-07,450.628
2014-12-08,468.438
2014-12-09,413.282
2014-12-10,459.495
2014-12-11,490.9
2014-12-12,404.868
2014-12-13,439.213
2014-12-14,463.693
2014-12-15,483.736
2014-12-16,438.968
2014-12-17,468.429
2014-12-18,485.29
2014-12-19,414.29
2014-12-20,407.005
2014-12-21,407.374
2014-12-22,422.733
2014-12-23,446.679
2014-12-24,436.682
2014-12-25,415.135
2014-12-26,404.912
2014-12-27,485.311
2014-12-28,458.804
2014-12-29,475.734
2014-12-30,531.423
2014-12-31,496.382
2015-01-01,569.584
2015-01-02,537.776
2015-01-03,500.531
2015-01-04,431.719
2015-01-05,482.441
2015-01-06,500.329
2015-01-07,451.541
2015-01-08,452.957
2015-01-09,455.056
2015-01-10,397.844
2015-01-11,422.858
2015-01-12,409.83
2015-01-13,439.448
2015-01-14,441.188
2015-01-15,447.267
2015-01-16,467.782
2015-01-17,488.415
2015-01-18,495.861
2015-01-19,443.973
2015-01-20,483.058
2015-01-21,417.16
2015-01-22,414.184
2015-01-23,419.035
2015-01-24,436.952
2015-01-25,409.593
2015-01-26,505.722
2015-01-27,426.237
2015-01-28,555.401
2015-01-29,467.394
2015-01-30,430.963
2015-01-31,455.535
2015-02-01,450.131
2015-02-02,433.645
2015-02-03,493.192
2015-02-04,483.129
2015-02-05,464.947
2015-02-06,474.2
2015-02-07,535.371
2015-02-08,567.025
2015-02-09,562.902
2015-02-10,529.651
2015-02-11,526.745
2015-02-12,478.524
2015-02-13,469.29
2015-02-14,467.321
2015-02-15,445.287
2015-02-16,444.333
2015-02-17,442.028
2015-02-18,437.909
2015-02-19,425.396
2015-02-20,432.316
2015-02-21,412.055
2015-02-22,418.886
2015-02-23,463.19
2015-02-24,410.925
2015-02-25,415.344
2015-02-26,436.704
2015-02-27,429.628
2015-02-28,403.256
2015-03-01,424.067
2015-03-02,427.689
2015-03-03,404.13
2015-03-04,404.81
2015-03-05,403.814
2015-03-06,423.856
2015-03-07,435.47
2015-03-08,436.207
2015-03-09,437.464
2015-03-10,416.633
2015-03-11,405.383
2015-03-12,403.745
2015-03-13,414.506
2015-03-14,405.23
2015-03-15,415.842
2015-03-16,435.362
2015-03-17,437.819
2015-03-18,438.799
2015-03-19,426.936
2015-03-20,435.272
2015-03-21,499.651
2015-03-22,409.247
2015-03-23,422.705
2015-03-24,442.572
2015-03-25,463.01
2015-03-26,452.484
2015-03-27,420.639
2015-03-28,419.466
2015-03-29,456.371
2015-03-30,478.451
2015-03-31,430.315
2015-04-01,416.459
2015-04-02,478.333
2015-04-03,454.633
2015-04-04,515.18
2015-04-05,398.502
2015-04-06,411.204
2015-04-07,415.884
2015-04-08,428.031
2015-04-09,440.028
2015-04-10,431.065
2015-04-11,428.202
2015-04-12,427.146
2015-04-13,422.022
2015-04-14,432.326
2015-04-15,453.497
2015-04-16,459.343
2015-04-17,509.615
2015-04-18,413.817
2015-04-19,403.085
2015-04-20,422.745
2015-04-21,423.466
2015-04-22,443.181
2015-04-23,412.051
2015-04-24,441.259
2015-04-25,378.227
2015-04-26,274.944
2015-04-27,294.168
2015-04-28,438.035
2015-04-29,462.729
2015-04-30,383.069
2015-05-01,458.633
2015-05-02,434.626
2015-05-03,448.494
2015-05-04,462.806
2015-05-05,453.303
2015-05-06,454.162
2015-05-07,405.573
2015-05-08,459.873
2015-05-09,410.106
2015-05-10,432.322
2015-05-11,458.104
2015-05-12,450.677
2015-05-13,412.752
2015-05-14,397.976
2015-05-15,469.776
2015-05-16,434.637
2015-05-17,417.459
2015-05-18,411.24
2015-05-19,416.419
2015-05-20,434.199
2015-05-21,428.687
2015-05-22,404.211
2015-05-23,417.736
2015-05-24,413.112
2015-05-25,447.382
2015-05-26,418.24
2015-05-27,411.059
2015-05-28,418.668
2015-05-29,423.721
2015-05-30,389.898
2015-05-31,413.394
2015-06-01,435.115
2015-06-02,444.407
2015-06-03,430.815
2015-06-04,431.982
2015-06-05,471.35
2015-06-06,426.192
2015-06-07,443.017
2015-06-08,393.852
2015-06-09,385.167
2015-06-10,393.113
2015-06-11,433.283
2015-06-12,433.579
2015-06-13,408.033
2015-06-14,452.554
2015-06-15,547.434
2015-06-16,456.72
2015-06-17,385.411
2015-06-18,460.512
2015-06-19,387.052
2015-06-20,391.985
2015-06-21,429.967
2015-06-22,386.059
2015-06-23,420.476
2015-06-24,411.109
2015-06-25,407.939
2015-06-26,434.968
2015-06-27,433.189
2015-06-28,416.082
2015-06-29,458.474
2015-06-30,469.355
2015-07-01,470.028
2015-07-02,450.394
2015-07-03,457.133
2015-07-04,446.05
2015-07-05,435.286
2015-07-06,382.928
2015-07-07,420.105
2015-07-08,365.397
2015-07-09,378.273
2015-07-10,423.803
2015-07-11,425.908
2015-07-12,409.805
2015-07-13,401.484
2015-07-14,408.976
2015-07-15,410.437
2015-07-16,431.969
2015-07-17,419.658
2015-07-18,435.349
2015-07-19,419.882
2015-07-20,402.583
2015-07-21,403.052
2015-07-22,425.578
2015-07-23,431.568
2015-07-24,412.669
2015-07-25,407.136
2015-07-26,418.648
2015-07-27,394.964
2015-07-28,394.34
2015-07-29,419.395
2015-07-30,405.08
2015-07-31,409.762
2015-08-01,439.886
2015-08-02,415.217
2015-08-03,448.69
2015-08-04,436.217
2015-08-05,429.535
2015-08-06,454.659
2015-08-07,449.345
2015-08-08,429.28
2015-08-09,429.474
2015-08-10,410.106
2015-08-11,415.03
2015-08-12,444.669
2015-08-13,453.53
2015-08-14,415.164
2015-08-15,402.179
2015-08-16,406.413
2015-08-17,403.742
2015-08-18,403.782
2015-08-19,407.391
2015-08-20,452.668
2015-08-21,419.485
2015-08-22,431.115
2015-08-23,457.175
2015-08-24,470.275
2015-08-25,412.717
2015-08-26,419.092
2015-08-27,425.224
2015-08-28,411.362
2015-08-29,436.054
2015-08-30,422.736
2015-08-31,441.21
2015-09-01,435.106
2015-09-02,389.171
2015-09-03,383.13
2015-09-04,390.843
2015-09-05,379.86
2015-09-06,391.72
2015-09-07,391.604
2015-09-08,389.812
2015-09-09,391.87
2015-09-10,385.365
2015-09-11,403.919
2015-09-12,424.664
2015-09-13,412.866
2015-09-14,407.057
2015-09-15,497.278
2015-09-16,445.58
2015-09-17,449.953
2015-09-18,487.359
2015-09-19,458.222
2015-09-20,410.1
2015-09-21,461.449
2015-09-22,428.196
2015-09-23,439.755
2015-09-24,410.355
2015-09-25,470.601
2015-09-26,471.072
2015-09-27,384.87
2015-09-28,382.168
2015-09-29,381.079
2015-09-30,390.043
2015-10-01,397.913
2015-10-02,414.32
2015-10-03,422.039
2015-10-04,426.702
2015-10-05,444.692
2015-10-06,432.308
2015-10-07,406.682
2015-10-08,414.199
2015-10-09,449.775
2015-10-10,450.483
2015-10-11,397.928
2015-10-12,406.851
2015-10-13,430.129
2015-10-14,402.059
2015-10-15,441.41
2015-10-16,405.002
2015-10-17,423.664
2015-10-18,456.541
2015-10-19,408.656
2015-10-20,429.323
2015-10-21,423.7
2015-10-22,420.61
2015-10-23,414.536
2015-10-24,409.123
2015-10-25,432.111
2015-10-26,449.725
2015-10-27,480.204
2015-10-28,440.326
2015-10-29,434.439
2015-10-30,431.906
2015-10-31,431.019
2015-11-01,503.035
2015-11-02,523.842
2015-11-03,456.771
2015-11-04,496.801
2015-11-05,570.807
2015-11-06,475.984
2015-11-07,447.941
2015-11-08,470.512
2015-11-09,459.259
2015-11-10,561.283
2015-11-11,681.59
2015-11-12,485.297
2015-11-13,466.286
2015-11-14,451.472
2015-11-15,426.381
2015-11-16,501.126
2015-11-17,449.367
2015-11-18,411.863
2015-11-19,411.742
2015-11-20,434.4
2015-11-21,420.526
2015-11-22,432.652
2015-11-23,438.18
2015-11-24,464
2015-11-25,427.107
2015-11-26,429.971
2015-11-27,441.898
2015-11-28,441.424
2015-11-29,430.225
2015-11-30,404.491
2015-12-01,408.86
2015-12-02,483.884
2015-12-03,447.247
2015-12-04,480.363
2015-12-05,437.83
2015-12-06,412.928
2015-12-07,438.492
2015-12-08,434.685
2015-12-09,479.588
2015-12-10,474.407
2015-12-11,422.684
2015-12-12,429.972
2015-12-13,511.242
2015-12-14,454.565
2015-12-15,445.262
2015-12-16,460.848
2015-12-17,439
2015-12-18,436.498
2015-12-19,470.355
2015-12-20,441.303
2015-12-21,426.15
2015-12-22,419.687
2015-12-23,446.104
2015-12-24,568.68
2015-12-25,543.322
2015-12-26,614.482
2015-12-27,576.305
2015-12-28,544.89
2015-12-29,508.024
2015-12-30,450.261
2015-12-31,459.637
2016-01-01,432.877
2016-01-02,418.779
2016-01-03,412.805
2016-01-04,420.342
2016-01-05,415.612
2016-01-06,419.208
2016-01-07,414.068
2016-01-08,429.938
2016-01-09,434.385
2016-01-10,412.653
2016-01-11,406.404
2016-01-12,401.177
2016-01-13,406.183
2016-01-14,429.794
2016-01-15,401.717
2016-01-16,408.308
2016-01-17,413.922
2016-01-18,436.093
2016-01-19,444.569
2016-01-20,460.928
2016-01-21,439.569
2016-01-22,431.537
2016-01-23,430.517
2016-01-24,436.742
2016-01-25,445.831
2016-01-26,454.115
2016-01-27,453.888
2016-01-28,446.015
2016-01-29,438.718
2016-01-30,423.864
2016-01-31,395.438
2016-02-01,402.397
2016-02-02,420.923
2016-02-03,402.91
2016-02-04,403.097
2016-02-05,413.888
2016-02-06,427.27
2016-02-07,433.552
2016-02-08,403.533
2016-02-09,399.439
2016-02-10,403.267
2016-02-11,409.589
2016-02-12,409.473
2016-02-13,402.713
2016-02-14,405.954
2016-02-15,416.499
2016-02-16,414.325
2016-02-17,417.938
2016-02-18,428.42
2016-02-19,412.783
2016-02-20,411.906
2016-02-21,403.324
2016-02-22,409.114
2016-02-23,403.791
2016-02-24,419.217
2016-02-25,418.116
2016-02-26,423.532
2016-02-27,427.143
2016-02-28,413.819
2016-02-29,412.488
2016-03-01,413.666
2016-03-02,403.598
2016-03-03,405.663
2016-03-04,412.322
2016-03-05,410.759
2016-03-06,406.033
2016-03-07,410.843
2016-03-08,410.351
2016-03-09,428.772
2016-03-10,434.875
2016-03-11,413.523
2016-03-12,410.152
2016-03-13,409.838
2016-03-14,417.057
2016-03-15,429.422
2016-03-16,407.753
2016-03-17,429.774
2016-03-18,438.248
2016-03-19,442.53
2016-03-20,425.998
2016-03-21,424.478
2016-03-22,430.838
2016-03-23,421.26
2016-03-24,432.467
2016-03-25,421.229
2016-03-26,421.172
2016-03-27,437.387
2016-03-28,426.323
2016-03-29,404.115
2016-03-30,429.639
2016-03-31,453.581
2016-04-01,414.706
2016-04-02,437.742
2016-04-03,471.643
2016-04-04,456.705
2016-04-05,430.775
2016-04-06,411.326
2016-04-07,431.525
2016-04-08,412.655
2016-04-09,413.472
2016-04-10,440.535
2016-04-11,445.72
2016-04-12,409.189
2016-04-13,406.051
2016-04-14,421.257
2016-04-15,445.443
2016-04-16,419.783
2016-04-17,398.337
2016-04-18,400.802
2016-04-19,416.972
2016-04-20,416.054
2016-04-21,427.374
2016-04-22,439.031
2016-04-23,408.331
2016-04-24,404.04
2016-04-25,402.024
2016-04-26,403.653
2016-04-27,411.346
2016-04-28,427.615
2016-04-29,426.227
2016-04-30,424.706
2016-05-01,404.299
2016-05-02,425.197
2016-05-03,426.296
2016-05-04,419.471
2016-05-05,423.586
2016-05-06,471.991
2016-05-07,465.618
2016-05-08,461.43
2016-05-09,462.591
2016-05-10,443.962
2016-05-11,431.508
2016-05-12,400.953
2016-05-13,401.977
2016-05-14,398.968
2016-05-15,400.544
2016-05-16,408.182
2016-05-17,422.327
2016-05-18,427.091
2016-05-19,403.863
2016-05-20,425.316
2016-05-21,463.953
2016-05-22,449.669
2016-05-23,399.941
2016-05-24,406.137
2016-05-25,427.559
2016-05-26,464.651
2016-05-27,441.803
2016-05-28,412.612
2016-05-29,404.877
2016-05-30,400.914
2016-05-31,399.935
2016-06-01,407.136
2016-06-02,419.55
2016-06-03,402.152
2016-06-04,420.058
2016-06-05,421.445
2016-06-06,432.183
2016-06-07,437.151
2016-06-08,436.052
2016-06-09,417.736
2016-06-10,445.046
2016-06-11,404.065
2016-06-12,408.239
2016-06-13,400.211
2016-06-14,405.572
2016-06-15,423.014
2016-06-16,408.292
2016-06-17,399.777
2016-06-18,412.642
2016-06-19,408.079
2016-06-20,416.249
2016-06-21,405.081
2016-06-22,476.863
2016-06-23,487.73
2016-06-24,441.255
2016-06-25,400.677
2016-06-26,409.589
2016-06-27,397.971
2016-06-28,435.131
2016-06-29,439.163
2016-06-30,417.516
2016-07-01,435.58
2016-07-02,419.64
2016-07-03,408.469
2016-07-04,440.585
2016-07-05,433.59
2016-07-06,398.521
2016-07-07,451.875
2016-07-08,458.636
2016-07-09,434.839
2016-07-10,477.507
2016-07-11,472.62
2016-07-12,395.666
2016-07-13,400.7
2016-07-14,402.746
2016-07-15,413.887
2016-07-16,441.332
2016-07-17,449.379
2016-07-18,470.271
2016-07-19,499.891
2016-07-20,494.822
2016-07-21,437.381
2016-07-22,456.591
2016-07-23,425.697
2016-07-24,425.663
2016-07-25,423.027
2016-07-26,428.573
2016-07-27,404.814
2016-07-28,427.757
2016-07-29,423.072
2016-07-30,459.701
2016-07-31,412.772
2016-08-01,423.785
2016-08-02,443.526
2016-08-03,444.583
2016-08-04,442.566
2016-08-05,398.456
2016-08-06,410.344
2016-08-07,454.751
2016-08-08,449.385
2016-08-09,400.777
2016-08-10,405.222
2016-08-11,402.326
2016-08-12,416.313
2016-08-13,464.249
2016-08-14,452.467
2016-08-15,455.773
2016-08-16,452.694
2016-08-17,437.215
2016-08-18,432.778
2016-08-19,433.54
2016-08-20,447.259
2016-08-21,408.108
2016-08-22,458.637
2016-08-23,434.519
2016-08-24,460.517
2016-08-25,496.35
2016-08-26,499.135
2016-08-27,506.776
2016-08-28,435.24
2016-08-29,402.802
2016-08-30,410.136
2016-08-31,448.624
2016-09-01,448.249
2016-09-02,447.592
2016-09-03,471.736
2016-09-04,441.602
2016-09-05,412.101
2016-09-06,423.575
2016-09-07,442.85
2016-09-08,465.201
2016-09-09,476.376
2016-09-10,474.875
2016-09-11,482.589
2016-09-12,488.92
2016-09-13,496.52
2016-09-14,479.778
2016-09-15,450.111
2016-09-16,412.303
2016-09-17,419.683
2016-09-18,421.399
2016-09-19,421.327
2016-09-20,422.872
2016-09-21,444.924
2016-09-22,472.397
2016-09-23,458.324
2016-09-24,476.775
2016-09-25,459.144
2016-09-26,441.154
2016-09-27,403.395
2016-09-28,432.672
2016-09-29,462.672
2016-09-30,426.775
2016-10-01,426.854
2016-10-02,425.898
2016-10-03,445.621
2016-10-04,449.831
2016-10-05,412.451
2016-10-06,411.584
2016-10-07,432.74
2016-10-08,465.904
2016-10-09,456.544
2016-10-10,443.686
2016-10-11,431.374
2016-10-12,462.476
2016-10-13,443.638
2016-10-14,453.505
2016-10-15,460.831
2016-10-16,464.163
2016-10-17,478.254
2016-10-18,444.528
2016-10-19,433.98
2016-10-20,435.84
2016-10-21,436.227
2016-10-22,464.639
2016-10-23,472.625
2016-10-24,480.422
2016-10-25,473.778
2016-10-26,447.61
2016-10-27,462.975
2016-10-28,477.896
2016-10-29,456.568
2016-10-30,442.622
2016-10-31,437.975
2016-11-01,443.653
2016-11-02,441.823
2016-11-03,435.868
2016-11-04,467.028
2016-11-05,439.22
2016-11-06,422.82
2016-11-07,433.807
2016-11-08,444.067
2016-11-09,435.323
2016-11-10,419.467
2016-11-11,422.377
2016-11-12,451.552
2016-11-13,454.097
2016-11-14,434.552
2016-11-15,440.898
2016-11-16,451.063
2016-11-17,443.46
2016-11-18,437.55
2016-11-19,432.915
2016-11-20,462.369
2016-11-21,504.294
2016-11-22,468.824
2016-11-23,525.846
2016-11-24,534.414
2016-11-25,448.378
2016-11-26,456.342
2016-11-27,445.22
2016-11-28,423.282
2016-11-29,438.048
2016-11-30,467.987
2016-12-01,495.7
2016-12-02,486.973
2016-12-03,438.043
2016-12-04,447.071
2016-12-05,456.43
2016-12-06,482.89
2016-12-07,483.491
2016-12-08,476.029
2016-12-09,481.249
2016-12-10,477.752
2016-12-11,487.956
2016-12-12,510.249
2016-12-13,478.104
2016-12-14,470.986
2016-12-15,472.608
2016-12-16,476.714
2016-12-17,480.889
2016-12-18,487.428
2016-12-19,456.764
2016-12-20,469.328
2016-12-21,465.693
2016-12-22,470.286
2016-12-23,478.876
2016-12-24,442.345
2016-12-25,442.872
2016-12-26,457.471
2016-12-27,440.278
2016-12-28,453.545
2016-12-29,445.116
2016-12-30,462.386
2016-12-31,456.494
2017-01-01,454.624
2017-01-02,448.12
2017-01-03,452.662
2017-01-04,440.543
2017-01-05,426.354
2017-01-06,441.967
2017-01-07,453.767
2017-01-08,455.906
2017-01-09,471.574
2017-01-10,448.592
2017-01-11,450.669
2017-01-12,432.924
2017-01-13,422.412
2017-01-14,425.019
2017-01-15,432.596
2017-01-16,445.575
2017-01-17,429.695
2017-01-18,429.954
2017-01-19,433.786
2017-01-20,442.698
2017-01-21,453.199
2017-01-22,468.509
2017-01-23,476.252
2017-01-24,465.822
2017-01-25,464.23
2017-01-26,467.922
2017-01-27,489.1
2017-01-28,525.383
2017-01-29,513.363
2017-01-30,481.745
2017-01-31,439.418
2017-02-01,472.27
2017-02-02,471.665
2017-02-03,446.593
2017-02-04,440.598
2017-02-05,451.851
2017-02-06,457.675
2017-02-07,456.659
2017-02-08,452.487
2017-02-09,437.785
2017-02-10,458.195
2017-02-11,467.65
2017-02-12,450.776
2017-02-13,441.119
2017-02-14,455.387
2017-02-15,484.361
2017-02-16,485.494
2017-02-17,463.324
2017-02-18,448.438
2017-02-19,456.73
2017-02-20,451.535
2017-02-21,433.068
2017-02-22,433.839
2017-02-23,434.677
2017-02-24,422.666
2017-02-25,446.593
2017-02-26,459.057
2017-02-27,454.795
2017-02-28,427.566
2017-03-01,421.188
2017-03-02,428.972
2017-03-03,462.448
2017-03-04,461.577
2017-03-05,422.366
2017-03-06,425.425
2017-03-07,428.276
2017-03-08,439.798
2017-03-09,424.953
2017-03-10,443.616
2017-03-11,471.245
2017-03-12,472.872
2017-03-13,456.813
2017-03-14,465.588
2017-03-15,463.226
2017-03-16,439.704
2017-03-17,439.093
2017-03-18,424.687
2017-03-19,428.059
2017-03-20,443.864
2017-03-21,443.953
2017-03-22,432.217
2017-03-23,438.955
2017-03-24,434.052
2017-03-25,431.326
2017-03-26,445.793
2017-03-27,472.581
2017-03-28,454.33
2017-03-29,441.931
2017-03-30,443.059
2017-03-31,444.944
2017-04-01,446.04
2017-04-02,446.322
2017-04-03,452.589
2017-04-04,462.431
2017-04-05,450.542
2017-04-06,431.444
2017-04-07,448.916
2017-04-08,469.422
2017-04-09,481.46
2017-04-10,462.623
2017-04-11,427.154
2017-04-12,454.105
2017-04-13,437.565
2017-04-14,432.205
2017-04-15,454.466
2017-04-16,430.899
2017-04-17,448.586
2017-04-18,431.548
2017-04-19,433.889
2017-04-20,434.662
2017-04-21,462.012
2017-04-22,460.859
2017-04-23,426.931
2017-04-24,447.772
2017-04-25,435.457
2017-04-26,430.892
2017-04-27,431.869
2017-04-28,429.571
2017-04-29,446.789
2017-04-30,475.007
2017-05-01,431.069
2017-05-02,440.552
2017-05-03,430.516
2017-05-04,446.321
2017-05-05,442.649
2017-05-06,437.06
2017-05-07,423.205
2017-05-08,425
2017-05-09,434.747
2017-05-10,471.518
2017-05-11,452.387
2017-05-12,436.508
2017-05-13,433.181
2017-05-14,457.64
2017-05-15,456.357
2017-05-16,500.593
2017-05-17,518.092
2017-05-18,462.657
2017-05-19,435.515
2017-05-20,445.065
2017-05-21,468.97
2017-05-22,475.957
2017-05-23,459.877
2017-05-24,420.234
2017-05-25,466.881
2017-05-26,448.409
2017-05-27,489.357
2017-05-28,509.047
2017-05-29,474.884
2017-05-30,453.524
2017-05-31,437.589
2017-06-01,414.103
2017-06-02,471.853
2017-06-03,455.299
2017-06-04,402.808
2017-06-05,419.177
2017-06-06,440.789
2017-06-07,419.757
2017-06-08,472.449
2017-06-09,462.292
2017-06-10,427.119
2017-06-11,489.154
2017-06-12,453.817
2017-06-13,413.793
2017-06-14,442.239
2017-06-15,419.389
2017-06-16,424.303
2017-06-17,416.988
2017-06-18,413.59
2017-06-19,479.117
2017-06-20,445.22
2017-06-21,462.807
2017-06-22,451.569
2017-06-23,427.111
2017-06-24,415.57
2017-06-25,406.214
2017-06-26,437.21
2017-06-27,439.342
2017-06-28,415.89
2017-06-29,409.794
2017-06-30,409.923
2017-07-01,406.166
2017-07-02,412.776
2017-07-03,421.748
2017-07-04,468.959
2017-07-05,476.851
2017-07-06,479.165
2017-07-07,443.003
2017-07-08,461.731
2017-07-09,380.689
2017-07-10,356.037
2017-07-11,365.732
2017-07-12,381.012
2017-07-13,381.721
2017-07-14,375.997
2017-07-15,364.457
2017-07-16,393.233
2017-07-17,426.998
2017-07-18,423.247
2017-07-19,410.815
2017-07-20,360.469
2017-07-21,371.487
2017-07-22,360.947
2017-07-23,367.621
2017-07-24,379.417
2017-07-25,351.808
2017-07-26,359.715
2017-07-27,384.326
2017-07-28,367.574
2017-07-29,415.059
2017-07-30,404.18
2017-07-31,406.874
2017-08-01,425.797
2017-08-02,420.977
2017-08-03,425.916
2017-08-04,360.571
2017-08-05,384.949
2017-08-06,361.314
2017-08-07,394.832
2017-08-08,399.752
2017-08-09,363.642
2017-08-10,355.766
2017-08-11,355.224
2017-08-12,359.818
2017-08-13,393.809
2017-08-14,431.166
2017-08-15,416.751
2017-08-16,380.554
2017-08-17,419.354
2017-08-18,450.355
2017-08-19,406.642
2017-08-20,390.902
2017-08-21,432.133
2017-08-22,452.456
2017-08-23,460.369
2017-08-24,478.425
2017-08-25,454.261
2017-08-26,485.02
2017-08-27,488.935
2017-08-28,475.505
2017-08-29,478.696
2017-08-30,473.882
2017-08-31,413.431
2017-09-01,404.871
2017-09-02,406.939
2017-09-03,425.204
2017-09-04,461.703
2017-09-05,460.42
2017-09-06,412.434
2017-09-07,400.879
2017-09-08,425.906
2017-09-09,445.07
2017-09-10,430.099
2017-09-11,427.2
2017-09-12,403.359
2017-09-13,405.083
2017-09-14,397.055
2017-09-15,421.144
2017-09-16,421.707
2017-09-17,411.539
2017-09-18,398.244
2017-09-19,409.791
2017-09-20,416.033
2017-09-21,449.864
2017-09-22,447.901
2017-09-23,445.893
2017-09-24,444.776
2017-09-25,458.708
2017-09-26,465.714
2017-09-27,463.292
2017-09-28,486.543
2017-09-29,499.151
2017-09-30,462.738
2017-10-01,428.978
2017-10-02,430.506
2017-10-03,399.167
2017-10-04,448.598
2017-10-05,415.039
2017-10-06,404.577
2017-10-07,427.984
2017-10-08,414.541
2017-10-09,442.474
2017-10-10,449.205
2017-10-11,454.735
2017-10-12,433.518
2017-10-13,475.495
2017-10-14,481.13
2017-10-15,482.968
2017-10-16,492.447
2017-10-17,492.519
2017-10-18,491.127
2017-10-19,487.39
2017-10-20,466.96
2017-10-21,451.077
2017-10-22,405.316
2017-10-23,407.684
2017-10-24,441.462
2017-10-25,474.335
2017-10-26,487.415
2017-10-27,441.088
2017-10-28,446.146
2017-10-29,411.355
2017-10-30,414.469
2017-10-31,435.339
2017-11-01,468.386
2017-11-02,452.677
