"date","temp","tmin","tmax"
2005-12-22,-0.883,-2.249,0.208
2005-12-23,1.583,-1.649,4.142
2005-12-24,0.254,-2.648,0.988
2005-12-25,0.717,0.08,1.34
2005-12-26,0.011,-2.793,0.812
2005-12-27,-2.179,-4.387,-1.424
2005-12-28,-6.14,-9.15,-4.561
2005-12-29,-3.928,-12.31,-2.478
2005-12-30,-8.159,-14.36,-3.388
2005-12-31,4.558,-5.154,6.757
2006-01-01,4.057,1.111,6.308
2006-01-02,2.157,0.164,4.55
2006-01-03,3.292,-1.012,5.19
2006-01-04,0.679,-1.137,1.163
2006-01-05,0.851,-4.802,3.099
2006-01-06,-2.943,-6.48,-2.33
2006-01-07,-3.096,-4.273,-2.19
2006-01-08,-3.773,-4.797,-2.978
2006-01-09,-4.44,-5.352,-3.769
2006-01-10,-4.498,-5.755,-3.85
2006-01-11,-4.417,-6.539,-2.897
2006-01-12,-2.322,-7.82,-0.313
2006-01-13,-4.116,-8.86,-1.315
2006-01-14,-6.663,-7.34,-5.703
2006-01-15,-5.555,-8.04,-4.18
2006-01-16,-5.439,-8.08,-2.322
2006-01-17,0.779,-2.322,3.236
2006-01-18,3.532,2.742,4.187
2006-01-19,2.377,-0.442,3.168
2006-01-20,1.371,-0.164,2.458
2006-01-21,6.524,1.645,9.29
2006-01-22,2.736,-0.633,5.294
2006-01-23,-3.231,-5.663,0.878
2006-01-24,-4.147,-8.72,-0.385
2006-01-25,-1.925,-9.29,1.468
2006-01-26,-0.518,-3.923,0.779
2006-01-27,-3.127,-4.926,-1.17
2006-01-28,-0.02,-5.384,2.257
2006-01-29,1.113,-3.664,4
2006-01-30,0.904,-5.184,4.004
2006-01-31,1.481,-6.813,5.68
2006-02-01,-3.032,-7.91,1.129
2006-02-02,-4.475,-7.32,-2.403
2006-02-03,-3.388,-5.932,-1.195
2006-02-04,-4.427,-5.958,-4.08
2006-02-05,-2.077,-5.431,0.536
2006-02-06,1.948,-3.572,4.837
2006-02-07,1.938,-2.463,3.839
2006-02-08,1.524,0.457,2.51
2006-02-09,1.659,-1.96,2.999
2006-02-10,1.276,-2.103,3.913
2006-02-11,1.783,-3.699,3.32
2006-02-12,-2.226,-7.93,0.826
2006-02-13,-1.744,-7.06,2.455
2006-02-14,3.93,-0.535,6.761
2006-02-15,3.295,-1.324,4.814
2006-02-16,8.057,3.68,9.76
2006-02-17,2.55,1.14,4.459
2006-02-18,4.311,0.267,6.88
2006-02-19,4.289,-1.048,7.59
2006-02-20,4.846,-0.594,8.58
2006-02-21,6.296,-1.628,10.43
2006-02-22,3.117,1.312,3.528
2006-02-23,2.031,1.157,2.787
2006-02-24,0.887,0.367,1.322
2006-02-25,1.147,-0.916,2.316
2006-02-26,-0.009,-2.187,1.166
2006-02-27,-0.73,-4.774,1.655
2006-02-28,-1.772,-6.38,0.699
2006-03-01,-0.42,-11.08,2.807
2006-03-02,-2.498,-13.83,0.133
2006-03-03,4.073,-2.641,5.933
2006-03-04,0.766,-1.914,6.074
2006-03-05,0.79,-4.873,4.161
2006-03-06,-0.138,-4.257,2.42
2006-03-07,1.46,-6.207,4.035
2006-03-08,0.357,-6.584,4.986
2006-03-09,7.782,4.473,9.88
2006-03-10,3.635,0.646,6.373
2006-03-11,2.223,-0.094,4.507
2006-03-12,-3.219,-6.515,-0.38
2006-03-13,-3.424,-6.533,-0.944
2006-03-14,-0.591,-8.21,3.354
2006-03-15,1.61,-5.745,5.35
2006-03-16,1.113,-1.363,2.113
2006-03-17,2.479,-1.002,5.528
2006-03-18,1.97,-2.719,5.316
2006-03-19,5.717,-4.208,10.51
2006-03-20,6.572,-3.751,12.3
2006-03-21,7.207,3.09,8.65
2006-03-22,10.231,3.142,15.79
2006-03-23,5.024,3.46,6.689
2006-03-24,6.69,2.736,10.11
2006-03-25,12.402,7.59,15.05
2006-03-26,15.757,8.63,21.66
2006-03-27,17.667,8.34,21.15
2006-03-28,7.589,5.207,10.64
2006-03-29,7.966,4.237,10.57
2006-03-30,7.732,2.522,9.66
2006-03-31,14.05,4.916,17.11
2006-04-01,12.946,4.048,17.4
2006-04-02,12.391,6.763,15.95
2006-04-03,10.386,4.362,12.66
2006-04-04,11.584,0.169,16.03
2006-04-05,1.39,0.43,7.79
2006-04-06,5.103,-1.644,7.7
2006-04-07,8.199,-3.269,12.71
2006-04-08,11.949,-1.49,17.58
2006-04-09,5.738,2.038,9.54
2006-04-10,1.588,0.485,4.577
2006-04-11,5.312,0.47,8.25
2006-04-12,4.073,0.132,7.51
2006-04-13,6.653,3.174,9.06
2006-04-14,13.292,6.094,18.19
2006-04-15,9.201,3.894,11.36
2006-04-16,11.785,7.19,14.64
2006-04-17,11.564,3.3,15.55
2006-04-18,13.494,7.99,16.62
2006-04-19,14.216,2.653,18.49
2006-04-20,15.664,3.054,20.59
2006-04-21,17.598,3.29,23.08
2006-04-22,16.746,5.664,22.33
2006-04-23,17.035,7.68,21.88
2006-04-24,18.754,4.738,24.71
2006-04-25,16.149,10.64,19.56
2006-04-26,12.855,10.62,16.05
2006-04-27,13.057,9.306,16.22
2006-04-28,10.901,7.47,12.94
2006-04-29,8.275,0.575,10.31
2006-04-30,9.145,-2.585,13.26
2006-05-01,11.679,0.047,15.76
2006-05-02,16.907,6.468,21.35
2006-05-03,18.267,5.12,24.24
2006-05-04,20.476,6.472,26.67
2006-05-05,15.446,12.69,20.19
2006-05-06,15.642,9.75,18.56
2006-05-07,15.481,7.64,18.42
2006-05-08,13.615,7.8,16.3
2006-05-09,8.038,5.415,9.6
2006-05-10,10.732,5.932,12.57
2006-05-11,15.285,5.059,21.01
2006-05-12,18.426,5.822,23.8
2006-05-13,16.834,11.32,21.98
2006-05-14,16.274,9.79,20.15
2006-05-15,18.022,6.997,23.16
2006-05-16,16.954,13.81,19.28
2006-05-17,20.439,13.18,24.87
2006-05-18,16.005,10.93,17.71
2006-05-19,15.723,8.72,18.93
2006-05-20,13.566,9.89,15.45
2006-05-21,15.987,9.21,20.79
2006-05-22,15.15,6.365,20.37
2006-05-23,14.102,10.27,16.91
2006-05-24,14.773,7.02,17.73
2006-05-25,14.152,6.705,16.62
2006-05-26,17.947,9.99,22.24
2006-05-27,18.973,14.5,22.67
2006-05-28,17.259,12.7,19.64
2006-05-29,11.237,7.76,12.83
2006-05-30,8.468,5.778,11.11
2006-05-31,8.232,4.248,11.42
2006-06-01,8.505,4.22,12.02
2006-06-02,8.621,2.67,11.81
2006-06-03,13.511,2.318,17.37
2006-06-04,15.507,9.95,19.44
2006-06-05,14.977,6.381,19.18
2006-06-06,15.54,7.73,19.16
2006-06-07,15.48,5.777,19.51
2006-06-08,17.629,6.741,21.77
2006-06-09,18.693,8.55,22.93
2006-06-10,20.693,7.59,25.48
2006-06-11,21.66,11.12,25.68
2006-06-12,23.71,9.39,29.48
2006-06-13,25.004,11.96,30.39
2006-06-14,26.083,12.52,32.18
2006-06-15,26.216,13.57,32.58
2006-06-16,23.286,12.97,28.59
2006-06-17,22.547,15.1,28.19
2006-06-18,23.706,13.59,31.57
2006-06-19,21.359,14.89,27.98
2006-06-20,24.498,14.66,30.5
2006-06-21,24.696,17.68,28.01
2006-06-22,19.477,17.21,22.01
2006-06-23,22.068,14.68,25.39
2006-06-24,24.683,11.96,31.37
2006-06-25,23.285,16.5,32.09
2006-06-26,22.931,16.04,27.29
2006-06-27,22.322,15.35,27.87
2006-06-28,22.902,17.08,27.49
2006-06-29,21.483,15.05,25.49
2006-06-30,23.607,12.25,28.22
2006-07-01,23.405,13.37,27.14
2006-07-02,23.048,13.71,27.59
2006-07-03,25.103,13.7,30.24
2006-07-04,27.24,15.05,32.76
2006-07-05,24.826,15.22,32.26
2006-07-06,19.125,13.32,23.47
2006-07-07,19.016,16.47,22.942
2006-07-08,21.346,15.65,26.23
2006-07-09,22.958,13.33,27.01
2006-07-10,25.896,14.42,30.11
2006-07-11,27.551,15.13,32.89
2006-07-12,27.224,17.67,31.9
2006-07-13,24.659,17.12,30.56
2006-07-14,24.82,16.31,30.51
2006-07-15,24.374,19.09,28.8
2006-07-16,24.705,15.11,29.06
2006-07-17,25.021,13.61,29.86
2006-07-18,26.311,12.54,32.13
2006-07-19,27.758,14.21,34.62
2006-07-20,28.435,17.22,33.73
2006-07-21,28.988,16.96,35.09
2006-07-22,26.441,16.95,31.45
2006-07-23,26.988,16.1,31.08
2006-07-24,28.921,17.29,33.34
2006-07-25,29.82,15.85,35.29
2006-07-26,24.696,18.68,28.36
2006-07-27,26.519,15.99,34.4
2006-07-28,21.327,16.53,27.02
2006-07-29,22.973,16.65,27.48
2006-07-30,25.909,15.28,30.52
2006-07-31,22.635,17.98,26.67
2006-08-01,19.837,17.04,22.09
2006-08-02,19.513,14.1,23.74
2006-08-03,14.216,12.39,16.58
2006-08-04,16.072,12.07,20.07
2006-08-05,15.46,14,16.52
2006-08-06,14.726,12.9,17.12
2006-08-07,18.488,13.27,22.79
2006-08-08,19.906,11.33,23.84
2006-08-09,19.081,13.34,22.27
2006-08-10,16.926,11.9,19.78
2006-08-11,13.489,11.48,15.49
2006-08-12,12.844,10.36,15.09
2006-08-13,11.527,10.38,12.09
2006-08-14,13.118,10.2,15.88
2006-08-15,18.371,10.36,23.27
2006-08-16,18.581,13.57,22.62
2006-08-17,20.653,14.24,24.61
2006-08-18,20.838,13.67,25.05
2006-08-19,19.861,11.37,24.63
2006-08-20,18.721,13.45,22
2006-08-21,18.591,10.99,22.16
2006-08-22,17.864,13.23,21.58
2006-08-23,20.629,11.5,24.39
2006-08-24,16.984,9.66,19.83
2006-08-25,17.452,8.5,20.56
2006-08-26,16.069,9.5,21
2006-08-27,15.667,13.33,17.58
2006-08-28,13.889,11.66,16.14
2006-08-29,12.119,9.66,15.48
2006-08-30,13.157,9.51,16.6
2006-08-31,15.843,7.11,20.78
2006-09-01,18.166,6.365,23.68
2006-09-02,19.027,9.61,22.81
2006-09-03,21.428,15.18,26.75
2006-09-04,24.361,18.58,27.99
2006-09-05,24.535,16.02,28.11
2006-09-06,20.434,12.92,25.76
2006-09-07,23.555,15,28.41
2006-09-08,17.647,13.94,20.45
2006-09-09,18.116,8.2,22.63
2006-09-10,21.189,10.29,26.48
2006-09-11,22.4,14.73,26.73
2006-09-12,19.633,12.32,25.23
2006-09-13,21.192,11.67,27.1
2006-09-14,19.282,13.09,22.21
2006-09-15,18.757,15.33,22.35
2006-09-16,19.697,13.63,23.68
2006-09-17,19.796,14.269,18.04
2006-09-18,19.797,12.426,15.024
2006-09-19,20.16,12.122,18.621
2006-09-20,20.603,12.229,20.821
2006-09-21,20.399,11.215,22.778
2006-09-22,20.406,11.711,26.33
2006-09-23,20.584,12.41,25.15
2006-09-24,20.31,13.7,24.09
2006-09-25,14.186,12.79,17.63
2006-09-26,15.042,12.33,17.21
2006-09-27,16.53,10.78,19.07
2006-09-28,15.74,10.23,18.02
2006-09-29,16.693,9.58,22.51
2006-09-30,19.059,13.14,22.15
2006-10-01,15.626,14.34,16.95
2006-10-02,18.627,12.9,21
2006-10-03,16.694,11.06,18.9
2006-10-04,12.149,7.38,14.88
2006-10-05,13.363,6.019,16.03
2006-10-06,14.452,5.888,18.23
2006-10-07,14.136,6.769,16.95
2006-10-08,11.645,4.666,16.65
2006-10-09,13.834,5.628,19.15
2006-10-10,14.115,7.3,18.44
2006-10-11,12.943,7.31,17.54
2006-10-12,15.853,9.22,21.44
2006-10-13,16.367,9.83,19.81
2006-10-14,14.992,11.05,17.09
2006-10-15,13.949,8.09,16.2
2006-10-16,11,8.15,11.69
2006-10-17,13.773,6.692,18.28
2006-10-18,11.807,6.567,17.03
2006-10-19,14.435,9.71,18.8
2006-10-20,15.651,9.22,19.16
2006-10-21,16.085,10.62,19.36
2006-10-22,17.13,9.98,20.24
2006-10-23,14.38,11.52,16.2
2006-10-24,16.803,7.67,18.77
2006-10-25,13.659,5.894,16.85
2006-10-26,14.676,5.878,21.3
2006-10-27,16.378,6.715,21.81
2006-10-28,15.582,9.06,19.82
2006-10-29,14.163,11.43,14.85
2006-10-30,13.331,5.759,15.94
2006-10-31,11.97,5.013,15.31
2006-11-01,8.903,4.916,15.57
2006-11-02,5.057,-2.761,7.67
2006-11-03,3.612,-3.157,7.87
2006-11-04,5.952,-2.8,9.94
2006-11-05,4.897,-3.948,10.29
2006-11-06,6.286,-3.6,11.8
2006-11-07,7.048,-2.06,13.61
2006-11-08,9.472,-0.323,13.57
2006-11-09,10.815,4.417,12.08
2006-11-10,8.182,0.134,9.98
2006-11-11,7.417,0.827,10.03
2006-11-12,8.873,7,10.99
2006-11-13,8.154,5.134,9.63
2006-11-14,11.904,7.74,15.66
2006-11-15,8.819,6.582,10.31
2006-11-16,6.275,4.523,8.94
2006-11-17,10.101,6.678,12.31
2006-11-18,12.133,3.553,14.59
2006-11-19,6.917,1.093,9.15
2006-11-20,6.002,1.867,8.59
2006-11-21,7.547,4.024,8.69
2006-11-22,5.94,0.869,7.97
2006-11-23,8.305,2.613,11.28
2006-11-24,9.853,5.978,12.15
2006-11-25,9.665,4.012,14.34
2006-11-26,10.791,3.281,14.76
2006-11-27,6.536,3.105,9.54
2006-11-28,4.212,3.436,4.78
2006-11-29,6.412,3.519,7.96
2006-11-30,8.453,7.44,8.81
2006-12-01,7.015,3.238,7.66
2006-12-02,2.811,2.007,3.617
2006-12-03,6.724,3.502,10.8
2006-12-04,9.362,6.94,11.24
2006-12-05,11.698,5.141,14.98
2006-12-06,6.074,5.171,9.59
2006-12-07,5.334,3.034,7.01
2006-12-08,7.05,1.445,8.32
2006-12-09,3.556,1.456,4.267
2006-12-10,4.349,-1.727,6.027
2006-12-11,1.69,-0.719,2.76
2006-12-12,5.055,0.784,6.739
2006-12-13,4.059,-2.806,7.21
2006-12-14,1.629,-2.677,6.898
2006-12-15,0.924,-1.099,2.333
2006-12-16,0.276,-2.112,3.217
2006-12-17,4.95,3.224,5.98
2006-12-18,2.36,-0.896,4.049
2006-12-19,1.845,0.19,2.314
2006-12-20,0.793,-2.158,2.541
2006-12-21,1.624,-2.414,3.139
2006-12-22,1.074,-0.228,2.301
2006-12-23,-0.063,-1.88,0.663
2006-12-24,-1.413,-1.564,-0.356
2006-12-25,0.127,-1.406,0.693
2006-12-26,-0.548,-1.914,-0.225
2006-12-27,-1.481,-2.778,-0.466
2006-12-28,-1.222,-3.294,0.448
2006-12-29,-1.889,-3.36,-0.893
2006-12-30,-0.148,-2.487,5.298
2006-12-31,10.035,1.933,13.39
2007-01-01,9.269,4.291,10.43
2007-01-02,3.594,0.391,4.607
2007-01-03,4.337,1.462,6.731
2007-01-04,4.942,3.013,6.079
2007-01-05,5.545,2.522,6.422
2007-01-06,6.245,2.546,7.69
2007-01-07,8.933,5.494,11
2007-01-08,8.039,4.385,9.03
2007-01-09,9.535,4.097,11.24
2007-01-10,7.714,2.861,11.02
2007-01-11,11.098,7.49,12.43
2007-01-12,8.882,5.259,9.56
2007-01-13,8.899,0.966,13.3
2007-01-14,10.119,2.925,12.51
2007-01-15,4.889,0.282,6.336
2007-01-16,6.405,3.393,8.31
2007-01-17,9.09,5.29,11.13
2007-01-18,9.324,8.24,10.55
2007-01-19,12.22,9.19,13.06
2007-01-20,10.931,6.152,13.34
2007-01-21,8.231,0.932,10.42
2007-01-22,4.078,-0.11,6.048
2007-01-23,1.574,-2.897,2.423
2007-01-24,-3.955,-6.542,-2.978
2007-01-25,-4.31,-7.38,-3.725
2007-01-26,-3.156,-10.19,-0.768
2007-01-27,-1.075,-5.574,2.936
2007-01-28,1.641,-5.235,4.447
2007-01-29,3.63,-4.074,7.22
2007-01-30,3.504,-3.333,6.882
2007-01-31,0.028,-3.547,0.865
2007-02-01,2.9,-0.485,5.013
2007-02-02,5.355,-1.067,8.16
2007-02-03,6.024,-0.417,8.35
2007-02-04,5.165,-1.783,7.99
2007-02-05,3.387,-1.677,7.46
2007-02-06,2.108,0.84,5.944
2007-02-07,3.817,0.618,5.922
2007-02-08,4.657,2.167,6.366
2007-02-09,6.62,-1.541,11.16
2007-02-10,2.116,-2.237,4.809
2007-02-11,6.117,2.23,9.05
2007-02-12,7.069,4.333,8.28
2007-02-13,5.661,0.272,6.612
2007-02-14,2.486,-2.403,4.837
2007-02-15,9.862,-0.146,12.34
2007-02-16,5.425,-2.561,11.05
2007-02-17,4.161,-3.718,8.54
2007-02-18,4.558,-2.967,11.6
2007-02-19,10.238,1.471,14.4
2007-02-20,7.887,-2.427,14.81
2007-02-21,7.503,-2.945,12.76
2007-02-22,9.306,-0.688,13.89
2007-02-23,9.634,1.037,13.58
2007-02-24,5.299,-1.703,9.9
2007-02-25,5.856,3.782,7.02
2007-02-26,5.342,3.765,6.182
2007-02-27,6.397,2.95,8.47
2007-02-28,9.683,6.142,11.01
2007-03-01,8.056,5.518,9.33
2007-03-02,8.456,4.267,10.22
2007-03-03,11.204,5.661,13.79
2007-03-04,10.295,-0.289,15.39
2007-03-05,7.952,0.472,10.35
2007-03-06,7.058,-1.502,11.8
2007-03-07,9.459,6.02,11.25
2007-03-08,9.653,4.014,12.38
2007-03-09,8.434,-0.729,11.12
2007-03-10,7.127,-0.606,9.46
2007-03-11,6.612,-2.438,10.44
2007-03-12,9.271,-3.232,15.84
2007-03-13,11.394,-1.821,18.47
2007-03-14,12.011,0.682,16.65
2007-03-15,11.265,0.724,16.26
2007-03-16,10.567,0.132,16.87
2007-03-17,9.554,1.933,12.5
2007-03-18,8.959,0.512,12.6
2007-03-19,3.52,0.559,6.085
2007-03-20,1.823,-0.999,3.202
2007-03-21,2.686,-1.24,6.038
2007-03-22,0.667,-2.278,2.119
2007-03-23,0.794,0.085,1.234
2007-03-24,3.339,-0.016,6.295
2007-03-25,4.105,0.349,5.816
2007-03-26,7.689,-2.794,14.07
2007-03-27,8.807,-1.389,15.47
2007-03-28,10.055,-0.059,14.99
2007-03-29,9.933,-0.454,15.14
2007-03-30,9.98,0.56,13.72
2007-03-31,5.203,0.276,9.35
2007-04-01,9.678,0.43,14.83
2007-04-02,13.175,0.554,19.14
2007-04-03,10.738,2.333,16.96
2007-04-04,6.272,5.042,8.625
2007-04-05,12.227,2.918,16.398
2007-04-06,13.347,0.451,18.77
2007-04-07,13.772,1.29,20.92
2007-04-08,13.393,5.228,17.38
2007-04-09,12.907,1.922,19.963
2007-04-10,16.073,8.629,20.643
2007-04-11,16.476,9.002,20.773
2007-04-12,17.463,4.365,23.87
2007-04-13,18.424,4.951,24.63
2007-04-14,19.47,5.311,25.13
2007-04-15,19.91,5.666,25.69
2007-04-16,18.986,5.426,24.28
2007-04-17,19.572,4.932,25.1
2007-04-18,19.639,9.367,18.1
2007-04-19,17.983,5.995,19.43
2007-04-20,17.021,7.801,21.74
2007-04-21,17.927,3.961,24.8
2007-04-22,17.234,4.025,22.274
2007-04-23,17.865,9.812,22.023
2007-04-24,18.053,9.767,22.001
2007-04-25,17.197,8.482,21.154
2007-04-26,16.959,8.482,20.808
2007-04-27,16.247,8.119,21.451
2007-04-28,17.309,6.359,23.375
2007-04-29,17.015,4.583,23.201
2007-04-30,15.925,8.08,19.88
2007-05-01,17.143,11.157,19.676
2007-05-02,15.333,10.041,16.097
2007-05-03,15.954,12.637,18.753
2007-05-04,15.541,12.678,18.868
2007-05-05,13.885,12.849,16.429
2007-05-06,16.354,12.627,20.93
2007-05-07,14.154,7.54,17.18
2007-05-08,14.147,11.59,16.09
2007-05-09,16.676,12.17,18.82
2007-05-10,18.669,8.15,23.82
2007-05-11,18.064,10.43,20.57
2007-05-12,18.532,10.45,21.64
2007-05-13,20.812,7.52,25.36
2007-05-14,14.01,8.51,19.38
2007-05-15,10.63,4.329,12.88
2007-05-16,10.972,3.074,15.13
2007-05-17,10.455,8.1,12.09
2007-05-18,16.839,8.56,20.76
2007-05-19,19.623,5.969,25.49
2007-05-20,22.085,8.84,28.17
2007-05-21,22.263,12.21,28.07
2007-05-22,21.74,12.775,26.1
2007-05-23,23.334,12.97,27.27
2007-05-24,22.375,12.86,28.1
2007-05-25,22.686,15.93,26.9
2007-05-26,21.673,14.81,25.75
2007-05-27,17.134,11.15,19.82
2007-05-28,7.878,6.322,10.71
2007-05-29,9.329,6.768,10.7
2007-05-30,13.455,1.513,18.53
2007-05-31,16.994,7.72,21.93
2007-06-01,11.597,8.88,12.89
2007-06-02,12.176,8.77,15.06
2007-06-03,16.783,10.42,20.77
2007-06-04,19.394,9.47,25.62
2007-06-05,21.25,10.33,25.25
2007-06-06,19.853,14.41,22.96
2007-06-07,22.067,14.75,27.26
2007-06-08,21.893,15.69,27.31
2007-06-09,23.126,14.93,26.92
2007-06-10,22.711,14.1,27.79
2007-06-11,18.838,14.55,22.44
2007-06-12,21.028,15.5,25.99
2007-06-13,22.986,14.02,26.95
2007-06-14,23.902,14.52,29.95
2007-06-15,15.402,12.03,16.82
2007-06-16,19.61,12.01,23.84
2007-06-17,21.372,9.9,26.78
2007-06-18,21.962,15.35,27.65
2007-06-19,25.374,14.46,30.82
2007-06-20,25.402,18.31,30.02
2007-06-21,19.261,14.24,23
2007-06-22,19.051,13.21,23.47
2007-06-23,18.676,11.93,22.15
2007-06-24,21.547,9.96,26.51
2007-06-25,16.679,12.66,20.73
2007-06-26,13.689,10.28,16.61
2007-06-27,12.773,10.42,16.05
2007-06-28,15.391,9.86,19.47
2007-06-29,19.174,9.94,23.57
2007-06-30,21.48,13.84,25.82
2007-07-01,21.681,11.88,27.73
2007-07-02,16.002,13.46,19.69
2007-07-03,14.864,11.23,18.46
2007-07-04,12.98,10.22,16.1
2007-07-05,14.003,10.58,17.18
2007-07-06,18.184,12.14,22.6
2007-07-07,22.198,12.88,26.26
2007-07-08,18.54,12,22.98
2007-07-09,14.906,10.61,16.75
2007-07-10,12.019,9.67,15.57
2007-07-11,13.096,9.86,15.07
2007-07-12,17.722,11.82,22.75
2007-07-13,22.832,9.66,29.13
2007-07-14,25.823,11.89,31.93
2007-07-15,26.649,13.4,32.96
2007-07-16,27.849,14.39,35.18
2007-07-17,25.569,18.96,28.99
2007-07-18,25.139,18.68,29.51
2007-07-19,23.817,18.16,29.52
2007-07-20,22.43,16.03,27.82
2007-07-21,19.179,15.19,23.47
2007-07-22,20.123,13.68,24.82
2007-07-23,19.329,11.04,24.73
2007-07-24,16.538,12.62,19.59
2007-07-25,20.385,11.32,25.42
2007-07-26,23.12,11.24,27.91
2007-07-27,24.581,16.03,28.41
2007-07-28,23.122,14.47,26.73
2007-07-29,21.987,15.51,25.46
2007-07-30,17.631,9.76,20.63
2007-07-31,17.769,6.394,21.98
2007-08-01,20.595,9.32,27.44
2007-08-02,18.244,13.67,20.85
2007-08-03,19.132,13.12,22.93
2007-08-04,21.415,11.26,26.24
2007-08-05,23.777,11.4,29.67
2007-08-06,24.443,14,29.94
2007-08-07,19.383,16.42,21.97
2007-08-08,15.384,10.5,18.2
2007-08-09,10.916,9.79,11.7
2007-08-10,14.762,10.68,16.71
2007-08-11,18.331,13.87,21.77
2007-08-12,20.248,12.24,26.37
2007-08-13,21.749,13.87,26.2
2007-08-14,22.335,15.66,26.91
2007-08-15,25.787,16.5,30.45
2007-08-16,18.699,15.64,23.52
2007-08-17,18.101,10.55,20.83
2007-08-18,19.749,12.38,23.69
2007-08-19,19.901,10.52,24.58
2007-08-20,14.561,12.38,16.06
2007-08-21,14.829,12.04,17.07
2007-08-22,17.569,11.95,21.78
2007-08-23,19.929,12.45,23.98
2007-08-24,21.741,11.68,25.94
2007-08-25,23.709,12.26,29.64
2007-08-26,23.398,12.7,29.36
2007-08-27,22.994,17.24,28.21
2007-08-28,18.959,15.7,22.19
2007-08-29,17.275,14.51,19.22
2007-08-30,15.467,12.25,17.98
2007-08-31,17.015,8.79,19.98
2007-09-01,17.116,11.31,20.06
2007-09-02,18.253,8.28,22.58
2007-09-03,16.329,12.63,19.46
2007-09-04,13.184,6.766,15.74
2007-09-05,12.266,3.967,15.84
2007-09-06,12.498,2.763,16.43
2007-09-07,15.037,9.91,17.83
2007-09-08,17.09,8.61,20.01
2007-09-09,17.004,10.99,19.72
2007-09-10,16.637,6.45,20.94
2007-09-11,15.123,9.04,17.34
2007-09-12,15.983,6.966,20.08
2007-09-13,15.175,6.453,21.23
2007-09-14,19.606,8.88,24.2
2007-09-15,19.418,11.1,23.26
2007-09-16,19.472,7.83,25.26
2007-09-17,20.26,10.78,24.6
2007-09-18,11.937,8.66,15.54
2007-09-19,12.413,5.718,16.2
2007-09-20,14.045,3.047,19.97
2007-09-21,15.671,4.541,21.57
2007-09-22,18.083,7.71,23.53
2007-09-23,19.526,9.43,24.61
2007-09-24,19.556,11.66,23.88
2007-09-25,13.043,9.78,15.52
2007-09-26,9.832,7.73,12.31
2007-09-27,9.169,5.61,10.33
2007-09-28,9.827,5.852,11.19
2007-09-29,13.804,6.39,17.98
2007-09-30,14.631,10,18.1
2007-10-01,14.866,8.86,20.36
2007-10-02,17.543,10.98,21.8
2007-10-03,19.172,12.13,26.06
2007-10-04,17.445,15.26,20.16
2007-10-05,17.156,14.34,21.15
2007-10-06,17.233,9.99,19.84
2007-10-07,15.897,7.48,20.26
2007-10-08,13.077,6.797,18.8
2007-10-09,13.514,5.681,17.95
2007-10-10,13.985,7.06,17.38
2007-10-11,12.178,5.248,14.97
2007-10-12,11.63,3.951,16.98
2007-10-13,13.273,7.49,16.42
2007-10-14,11,4.644,14.66
2007-10-15,10.355,6.464,15.34
2007-10-16,12.481,5.84,19.24
2007-10-17,14.777,5.672,19.11
2007-10-18,10.428,2.914,13.03
2007-10-19,7.029,0.307,9.05
2007-10-20,5.254,0.193,6.917
2007-10-21,4.173,-0.443,6.1
2007-10-22,3.718,0.654,5.024
2007-10-23,4.272,3.02,4.956
2007-10-24,4.923,3.981,6.709
2007-10-25,6.324,5.37,6.985
2007-10-26,7.489,6.421,8.35
2007-10-27,8.807,3.904,10.76
2007-10-28,7.514,1.425,12.4
2007-10-29,6.321,1.796,10.71
2007-10-30,7.926,4.666,8.67
2007-10-31,8.889,4.482,10.93
2007-11-01,8.516,3.525,11.9
2007-11-02,9.092,2.553,13.03
2007-11-03,7.651,2.249,10.55
2007-11-04,9.112,6.538,11.13
2007-11-05,7.556,1.816,10.78
2007-11-06,7.791,2.63,10.43
2007-11-07,4.184,-0.606,6.532
2007-11-08,8.66,5.412,10.72
2007-11-09,3.834,1.682,8.54
2007-11-10,1.751,0.567,4.645
2007-11-11,6.986,4.755,7.92
2007-11-12,5.958,-0.395,7.45
2007-11-13,1.628,-2.488,4.04
2007-11-14,1.83,-0.174,2.355
2007-11-15,0.306,-2.785,1.471
2007-11-16,-1.449,-3.446,-0.794
2007-11-17,-0.412,-5.549,2.472
2007-11-18,-0.844,-5.652,1.228
2007-11-19,-1.148,-6.559,0.904
2007-11-20,1.551,-4.556,4.292
2007-11-21,4.25,0.78,6.569
2007-11-22,6.168,3.578,8.01
2007-11-23,6.608,4.647,7.5
2007-11-24,6.429,4.067,6.77
2007-11-25,5.462,3.22,6.925
2007-11-26,4.867,-1.956,6.575
2007-11-27,2.981,-4.515,6.802
2007-11-28,1.147,-3.944,3.786
2007-11-29,-0.824,-5.076,0.36
2007-11-30,4.2,0.001,6.517
2007-12-01,3.601,-0.452,6.454
2007-12-02,7.543,4.172,8.74
2007-12-03,5.687,2.612,6.825
2007-12-04,5.353,3.579,6.692
2007-12-05,5.964,2.52,8.72
2007-12-06,9.088,5.374,10.87
2007-12-07,9.188,4.149,9.63
2007-12-08,4.634,1.756,6.61
2007-12-09,6.705,2.872,7.82
2007-12-10,3.991,3.039,4.398
2007-12-11,3.083,2.301,5.188
2007-12-12,3.427,2.528,3.993
2007-12-13,4.148,2.704,4.779
2007-12-14,0.137,-0.948,2.875
2007-12-15,-1.08,-2.507,0.363
