"TIMESTAMP","netrad","netrad_method","netrad_approx","netrad_simple","netrad_energy_balance"
2019-12-25,-14.907707,"Energy Balance",26.5224867953477,24.7457,-14.907707
2019-12-26,-4.32124,"Energy Balance",15.6605226841877,13.0676,-4.32124
2019-12-27,4.9506635,"Energy Balance",46.2475804212697,24.9046,4.9506635
2019-12-28,-17.77223,"Energy Balance",-7.63594969566185,15.5638,-17.77223
2019-12-29,-11.286079,"Energy Balance",-4.758475054467,31.8388,-11.286079
2019-12-30,-0.72981,"Energy Balance",8.09110066889156,17.0653,-0.72981
2019-12-31,-1.21527,"Energy Balance",27.0058855015049,14.0154,-1.21527
2020-01-01,148.66996,"Energy Balance",22.0297536019386,11.3512,148.66996
2020-01-02,5.3662,"Energy Balance",24.1479690772274,12.1009,5.3662
2020-01-03,3.047953,"Energy Balance",29.8141895588591,19.0526,3.047953
2020-01-04,2.392465,"Energy Balance",15.9347515162564,29.0612,2.392465
2020-01-05,-4.7215,"Energy Balance",-3.07427912946207,53.7796,-4.7215
2020-01-06,0.280636,"Energy Balance",21.1865888862166,20.6759,0.280636
2020-01-07,10.53555,"Energy Balance",24.3470562080147,41.825,10.53555
2020-01-08,5.63735,"Energy Balance",21.1288686134129,26.8604,5.63735
2020-01-09,-2.91832,"Energy Balance",19.5492123271911,45.2424,-2.91832
2020-01-10,10.60593,"Energy Balance",29.7102917558568,45.4902,10.60593
2020-01-11,7.2413,"Energy Balance",17.3922851243342,41.6941,7.2413
2020-01-12,-2.46359,"Energy Balance",12.0975557963871,43.2838,-2.46359
2020-01-13,-1.75557,"Energy Balance",6.55773025122716,38.1108,-1.75557
2020-01-14,4.57568,"Energy Balance",32.9158158734614,53.417,4.57568
2020-01-15,5.85136,"Energy Balance",12.0625242860008,60.0362,5.85136
2020-01-16,10.22844,"Energy Balance",22.8570397478723,59.9284,10.22844
2020-01-17,-2.67954,"Energy Balance",22.133187323817,23.6929,-2.67954
2020-01-18,18.51663,"Energy Balance",41.9864840791533,61.7568,18.51663
2020-01-19,-4.30567,"Energy Balance",3.3745132599617,46.5059,-4.30567
2020-01-20,-3.31592,"Energy Balance",25.9177339965361,53.7012,-3.31592
2020-01-21,1.55719,"Energy Balance",5.28614582616501,48.6549,1.55719
2020-01-22,0.982310000000002,"Energy Balance",24.1795498826712,51.6362,0.982310000000002
2020-01-23,0.54463,"Energy Balance",22.6558438680465,13.3357,0.54463
2020-01-24,1.83681,"Energy Balance",32.6870182061194,20.4127,1.83681
2020-01-25,3.162865,"Energy Balance",35.4065348822255,20.1894,3.162865
2020-01-26,18.18802,"Energy Balance",53.8211430238478,39.4786,18.18802
2020-01-27,2.94294,"Energy Balance",29.8323784189168,23.2848,2.94294
2020-01-28,10.358008,"Energy Balance",27.7765369849258,26.7421,10.358008
2020-01-29,-7.36999,"Energy Balance",38.8849111842824,20.0613,-7.36999
2020-01-30,14.20238,"Energy Balance",50.1971794569388,48.9146,14.20238
2020-01-31,49.8083,"Energy Balance",53.9626525806998,52.2284,49.8083
2020-02-01,0.896079999999999,"Energy Balance",29.5611991619847,35.2618,0.896079999999999
2020-02-02,-24.26353,"Energy Balance",23.1838993948113,19.0771,-24.26353
2020-02-03,-34.7873,"Energy Balance",4.33579696827991,9.4997,-34.7873
2020-02-04,-7.7319,"Energy Balance",33.9569418185732,33.7666,-7.7319
2020-02-05,17.59751,"Energy Balance",47.0124185247648,79.3744,17.59751
2020-02-06,3.58685,"Energy Balance",26.6426320712379,81.9364,3.58685
2020-02-07,6.81583,"Energy Balance",31.2919636535418,86.4514,6.81583
2020-02-08,2.4796,"Energy Balance",24.2112731160228,72.3513,2.4796
2020-02-09,8.75298,"Energy Balance",41.3956524531698,75.8513,8.75298
2020-02-10,-30.9343,"Energy Balance",32.7136952157825,41.9475,-30.9343
2020-02-11,-27.2922,"Energy Balance",19.294029786058,30.6138,-27.2922
2020-02-12,-9.28952,"Energy Balance",30.7621550392646,54.432,-9.28952
2020-02-13,2.943866,"Energy Balance",44.1427760813716,51.5613,2.943866
2020-02-14,26.9197,"Energy Balance",59.2139519829089,69.4211,26.9197
2020-02-15,27.59074,"Energy Balance",53.4957525654824,90.5968,27.59074
2020-02-16,9.59988,"Energy Balance",26.6572525239973,61.7365,9.59988
2020-02-17,-13.36608,"Energy Balance",14.3484046368504,22.1298,-13.36608
2020-02-18,40.2646,"Energy Balance",76.9932667445288,101.8794,40.2646
2020-02-19,12.540256,"Energy Balance",23.4399181876772,32.3946,12.540256
2020-02-20,28.07446,"Energy Balance",60.645498620032,95.5724,28.07446
2020-02-21,15.180909,"Energy Balance",56.486102033651,96.8604,15.180909
2020-02-22,30.990195,"Energy Balance",64.3589068617214,105.3157,30.990195
2020-02-23,4.71998,"Energy Balance",25.0944845736666,34.6374,4.71998
2020-02-24,38.78375,"Energy Balance",70.331003511802,105.0966,38.78375
2020-02-25,0.0374400000000001,"Energy Balance",16.7355182163002,29.1592,0.0374400000000001
2020-02-26,-31.60756,"Energy Balance",43.9150659248226,31.2508,-31.60756
2020-02-27,-35.60123,"Energy Balance",56.2131005285227,37.5879,-35.60123
2020-02-28,43.66855,"Energy Balance",89.201033175693,118.2839,43.66855
2020-02-29,43.63,"Energy Balance",77.4325572762238,74.9056,43.63
2020-03-01,78.2447,"Energy Balance",115.084301380185,107.9442,78.2447
2020-03-02,-0.505170000000001,"Energy Balance",35.1473866887538,26.0505,-0.505170000000001
2020-03-03,55.73407,"Energy Balance",88.3737195887265,102.5556,55.73407
2020-03-04,59.06704,"Energy Balance",105.923735367506,124.1212,59.06704
2020-03-05,8.91321,"Energy Balance",37.8622352322448,18.3113,8.91321
2020-03-06,23.63924,"Energy Balance",47.9341572373512,42.3465,23.63924
2020-03-07,15.541698,"Energy Balance",52.952955667876,86.3282,15.541698
2020-03-08,49.48681,"Energy Balance",85.3175895087173,114.1665,49.48681
2020-03-09,34.29539,"Energy Balance",73.5948143100965,61.3305,34.29539
2020-03-10,13.75709,"Energy Balance",27.8040659458091,20.2755,13.75709
2020-03-11,80.30931,"Energy Balance",97.9507136988259,117.6959,80.30931
2020-03-12,21.20051,"Energy Balance",40.260064574049,59.094,21.20051
2020-03-13,21.44832,"Energy Balance",55.3881336035877,90.4379,21.44832
2020-03-14,22.37711,"Energy Balance",48.706288101927,72.4171,22.37711
2020-03-15,58.95587,"Energy Balance",102.920188925518,145.495,58.95587
2020-03-16,56.0117,"Energy Balance",99.7159910870901,140.4865,56.0117
2020-03-17,48.58606,"Energy Balance",84.366418610128,111.8859,48.58606
2020-03-18,66.909,"Energy Balance",107.777545679871,146.5086,66.909
2020-03-19,66.3688,"Energy Balance",107.702974582738,144.4632,66.3688
2020-03-20,64.8446,"Energy Balance",106.554260995563,127.8326,64.8446
2020-03-21,19.63573,"Energy Balance",63.5157289380742,66.801,19.63573
2020-03-22,-1.4741,"Energy Balance",39.3615297787251,59.9298,-1.4741
2020-03-23,42.1362,"Energy Balance",104.409877933384,164.0205,42.1362
2020-03-24,44.93429,"Energy Balance",106.830160179404,167.7725,44.93429
2020-03-25,51.594226,"Energy Balance",110.021132129478,162.9936,51.594226
2020-03-26,50.591194,"Energy Balance",102.470415910507,145.3879,50.591194
2020-03-27,57.9079,"Energy Balance",114.398904819246,145.2843,57.9079
2020-03-28,65.3363,"Energy Balance",122.774389213697,150.1248,65.3363
2020-03-29,27.17683,"Energy Balance",83.0124156315542,89.8548,27.17683
2020-03-30,0.48943,"Energy Balance",43.1780473010363,54.936,0.48943
2020-03-31,60.759141,"Energy Balance",126.689398239156,181.5947,60.759141
2020-04-01,67.69858,"Energy Balance",129.790517137161,180.3956,67.69858
2020-04-02,70.4188,"Energy Balance",129.452842796953,171.8633,70.4188
2020-04-03,75.2585,"Energy Balance",128.388792082399,177.6327,75.2585
2020-04-04,80.484,"Energy Balance",134.90345315288,179.6676,80.484
2020-04-05,90.4095,"Energy Balance",140.56502783274,184.4024,90.4095
2020-04-06,92.343,"Energy Balance",142.299107521284,183.7409,92.343
2020-04-07,96.2595,"Energy Balance",142.137796692891,184.1133,96.2595
2020-04-08,94.989,"Energy Balance",142.063703908248,179.9938,94.989
2020-04-09,81.4322,"Energy Balance",126.183029813429,161.6615,81.4322
2020-04-10,95.3272,"Energy Balance",143.908700219844,187.1835,95.3272
2020-04-11,98.7908,"Energy Balance",148.262785723888,188.1411,98.7908
2020-04-12,109.4129,"Energy Balance",161.544803521741,189.5789,109.4129
2020-04-13,101.0083,"Energy Balance",151.01595414184,179.7754,101.0083
2020-04-14,95.32585,"Energy Balance",160.258528804648,204.3636,95.32585
2020-04-15,99.8664,"Energy Balance",158.175084863364,200.8237,99.8664
2020-04-16,101.4888,"Energy Balance",153.257345566689,187.8695,101.4888
2020-04-17,109.2319,"Energy Balance",158.831180007175,186.0719,109.2319
2020-04-18,108.96,"Energy Balance",147.894946410816,173.4264,108.96
2020-04-19,89.7984,"Energy Balance",129.666095638824,151.0572,89.7984
2020-04-20,86.3659,"Energy Balance",126.623824867972,140.4879,86.3659
2020-04-21,45.64436,"Energy Balance",78.0813782172445,108.4041,45.64436
2020-04-22,120.4177,"Energy Balance",168.443886571924,207.6004,120.4177
2020-04-23,114.1067,"Energy Balance",171.228854947238,209.3462,114.1067
2020-04-24,118.4091,"Energy Balance",166.941854428153,196.8029,118.4091
2020-04-25,104.3204,"Energy Balance",164.391890186029,175.5397,104.3204
2020-04-26,95.09677,"Energy Balance",153.006014420507,152.9318,95.09677
2020-04-27,138.5422,"Energy Balance",188.463237316671,202.5884,138.5422
2020-04-28,9.04416,"Energy Balance",63.8920102835817,46.6466,9.04416
2020-04-29,77.72606,"Energy Balance",135.799615048951,131.9416,77.72606
2020-04-30,-4.57605,"Energy Balance",60.0983375338959,52.5126,-4.57605
2020-05-01,20.96027,"Energy Balance",105.09323150954,85.5435,20.96027
2020-05-02,50.64349,"Energy Balance",103.277723712707,92.7801,50.64349
2020-05-03,115.82725,"Energy Balance",173.392701605619,172.6221,115.82725
2020-05-04,135.6378,"Energy Balance",175.410916534096,177.6649,135.6378
2020-05-05,18.749,"Energy Balance",64.6914168965824,45.0058,18.749
2020-05-06,107.35642,"Energy Balance",148.794636127401,155.7304,107.35642
2020-05-07,134.59059,"Energy Balance",198.414054466837,233.7489,134.59059
2020-05-08,135.0119,"Energy Balance",186.631365803795,203.5642,135.0119
2020-05-09,158.05265,"Energy Balance",206.705849209718,222.6469,158.05265
2020-05-10,142.9321,"Energy Balance",204.53815094989,198.3219,142.9321
2020-05-11,-2.671308,"Energy Balance",66.9645022640186,59.2725,-2.671308
2020-05-12,86.3028,"Energy Balance",156.608094303938,156.8105,86.3028
2020-05-13,6.65788,"Energy Balance",78.2241741588733,57.0878,6.65788
2020-05-14,11.79552,"Energy Balance",81.3798917001256,61.2332,11.79552
2020-05-15,11.785536,"Energy Balance",48.8805635403794,55.4456,11.785536
2020-05-16,125.67609,"Energy Balance",170.697438172197,190.3979,125.67609
2020-05-17,147.56746,"Energy Balance",206.845002972405,237.923,147.56746
2020-05-18,149.4557,"Energy Balance",204.505371337892,235.6165,149.4557
2020-05-19,159.4949,"Energy Balance",203.696941590687,219.9722,159.4949
2020-05-20,157.074,"Energy Balance",195.006962260506,215.9885,157.074
2020-05-21,173.7377,"Energy Balance",212.862326193288,238.4676,173.7377
2020-05-22,124.984,"Energy Balance",165.727743431307,180.9367,124.984
2020-05-23,3.94248,"Energy Balance",57.0990299812668,66.4013,3.94248
2020-05-24,111.0171,"Energy Balance",158.566072456331,175.9275,111.0171
2020-05-25,139.651666,"Energy Balance",188.309193641355,213.9529,139.651666
2020-05-26,151.694614,"Energy Balance",198.064448382052,229.0134,151.694614
2020-05-27,159.20389,"Energy Balance",211.933030398903,250.3298,159.20389
2020-05-28,112.27183,"Energy Balance",162.005584659858,183.7325,112.27183
2020-05-29,160.854747,"Energy Balance",212.144164569208,252.4837,160.854747
2020-05-30,140.7504,"Energy Balance",184.727577311386,220.2088,140.7504
2020-05-31,158.65168,"Energy Balance",215.309134775083,249.8489,158.65168
2020-06-01,164.968,"Energy Balance",217.0749917291,248.2886,164.968
2020-06-02,173.3726,"Energy Balance",218.381979507022,248.1948,173.3726
2020-06-03,145.7673,"Energy Balance",203.410544813284,213.9424,145.7673
2020-06-04,50.3945,"Energy Balance",106.255215089314,85.7395,50.3945
2020-06-05,17.71501,"Energy Balance",95.6199021638704,74.9154,17.71501
2020-06-06,119.24606,"Energy Balance",167.37967163278,152.5769,119.24606
2020-06-07,47.91697,"Energy Balance",117.300196335617,93.4444,47.91697
2020-06-08,107.90441,"Energy Balance",161.454724468575,152.523,107.90441
2020-06-09,4.13053515,"Energy Balance",63.8402568980871,51.7846,4.13053515
2020-06-10,135.25279,"Energy Balance",181.666103419623,164.1675,135.25279
2020-06-11,165.87763,"Energy Balance",206.578740162473,196.9807,165.87763
2020-06-12,170.6982,"Energy Balance",230.233352288875,249.032,170.6982
2020-06-13,102.12275,"Energy Balance",159.35234056778,156.7265,102.12275
2020-06-14,37.42655,"Energy Balance",92.080036708492,76.6878,37.42655
2020-06-15,45.397974,"Energy Balance",87.4377166295482,86.8175,45.397974
2020-06-16,126.26893,"Energy Balance",159.323539836665,164.4503,126.26893
2020-06-17,25.84039,"Energy Balance",80.983689821289,69.3196,25.84039
2020-06-18,157.3753,"Energy Balance",207.832108219548,197.9096,157.3753
2020-06-19,102.984754,"Energy Balance",146.385035448204,131.3928,102.984754
2020-06-20,149.65489,"Energy Balance",197.895770281347,190.6177,149.65489
2020-06-21,163.6362,"Energy Balance",207.908241791577,220.7226,163.6362
2020-06-22,151.3198,"Energy Balance",187.07122274135,196.448,151.3198
2020-06-23,200.662,"Energy Balance",226.036416757422,249.7173,200.662
2020-06-24,200.8303,"Energy Balance",222.434240013133,251.0704,200.8303
2020-06-25,194.2246,"Energy Balance",224.21176552376,240.7363,194.2246
2020-06-26,103.88965,"Energy Balance",137.9083164521,145.3837,103.88965
2020-06-27,153.2827,"Energy Balance",195.926140467774,198.3373,153.2827
2020-06-28,94.6291,"Energy Balance",146.530584735203,135.3534,94.6291
2020-06-29,108.48275,"Energy Balance",159.289670771893,156.5207,108.48275
2020-06-30,172.6873,"Energy Balance",224.316642048138,241.4867,172.6873
2020-07-01,192.1656,"Energy Balance",220.533244842072,227.3642,192.1656
2020-07-02,139.4988,"Energy Balance",179.96092909744,171.0814,139.4988
2020-07-03,58.90794,"Energy Balance",106.45181542167,109.2889,58.90794
2020-07-04,129.42728,"Energy Balance",196.777110337998,211.1151,129.42728
2020-07-05,129.5296,"Energy Balance",196.111479118106,211.3321,129.5296
2020-07-06,102.96233,"Energy Balance",154.272270202464,177.184,102.96233
2020-07-07,129.705,"Energy Balance",218.931152091066,250.9052,129.705
2020-07-08,146.519,"Energy Balance",212.973100764051,238.7028,146.519
2020-07-09,130.6367,"Energy Balance",214.621278812593,238.0784,130.6367
2020-07-10,152.8115,"Energy Balance",208.160109243365,209.9391,152.8115
2020-07-11,130.53569,"Energy Balance",159.818014773368,165.0467,130.53569
2020-07-12,156.54395,"Energy Balance",215.295614428641,250.0043,156.54395
2020-07-13,137.88674,"Energy Balance",209.916438843269,242.9511,137.88674
2020-07-14,130.0836,"Energy Balance",165.32016874811,188.4176,130.0836
2020-07-15,53.006363,"Energy Balance",79.1603881622463,71.1487,53.006363
2020-07-16,62.630707,"Energy Balance",89.1893117721613,73.2004,62.630707
2020-07-17,95.32062,"Energy Balance",120.094593052992,110.5083,95.32062
2020-07-18,167.01369,"Energy Balance",216.425117104784,243.6889,167.01369
2020-07-19,152.00176,"Energy Balance",210.226353407516,237.8327,152.00176
2020-07-20,144.7897,"Energy Balance",197.797340467774,222.3466,144.7897
2020-07-21,98.87946,"Energy Balance",134.167901826028,138.3739,98.87946
2020-07-22,114.08704,"Energy Balance",142.284417170683,140.8386,114.08704
2020-07-23,176.93199,"Energy Balance",205.896999266214,219.1,176.93199
2020-07-24,78.34659,"Energy Balance",97.9164374631759,110.0897,78.34659
2020-07-25,161.74799,"Energy Balance",211.549093678166,226.3254,161.74799
2020-07-26,154.105,"Energy Balance",191.114337598068,199.5098,154.105
2020-07-27,161.7232,"Energy Balance",207.223173285664,229.0477,161.7232
2020-07-28,111.60342,"Energy Balance",143.387812999777,152.8919,111.60342
2020-07-29,142.19282,"Energy Balance",202.011279789777,225.3174,142.19282
2020-07-30,133.8431,"Energy Balance",199.512559853194,219.7244,133.8431
2020-07-31,150.9347,"Energy Balance",198.984393864369,217.6377,150.9347
2020-08-01,79.1377,"Energy Balance",117.650565146062,128.9183,79.1377
2020-08-02,35.70212,"Energy Balance",81.9356143233054,70.9317,35.70212
2020-08-03,-2.27057,"Energy Balance",51.0570126300861,38.108,-2.27057
2020-08-04,34.776,"Energy Balance",79.0945401942761,78.0073,34.776
2020-08-05,157.65151,"Energy Balance",197.968009801834,215.7393,157.65151
2020-08-06,145.031458,"Energy Balance",195.561574871354,220.4748,145.031458
2020-08-07,144.44899,"Energy Balance",194.324667866997,217.7651,144.44899
2020-08-08,138.72142,"Energy Balance",191.8581358074,212.9883,138.72142
2020-08-09,139.87146,"Energy Balance",186.573025017521,211.2838,139.87146
2020-08-10,132.1124,"Energy Balance",172.713536558231,179.5668,132.1124
2020-08-11,161.6728,"Energy Balance",182.875781365887,196.8533,161.6728
2020-08-12,106.227,"Energy Balance",127.977414576661,136.2326,106.227
2020-08-13,94.83,"Energy Balance",127.482253951305,133.5152,94.83
2020-08-14,106.54267,"Energy Balance",132.834905295184,124.8107,106.54267
2020-08-15,107.901938,"Energy Balance",166.106742490219,176.5106,107.901938
2020-08-16,100.32942,"Energy Balance",168.657312867543,176.0283,100.32942
2020-08-17,123.69461,"Energy Balance",157.092962405012,144.9798,123.69461
2020-08-18,96.84372,"Energy Balance",128.610354944371,136.8164,96.84372
2020-08-19,120.118096,"Energy Balance",149.587747047926,159.2325,120.118096
2020-08-20,132.84199,"Energy Balance",183.258454124339,197.8326,132.84199
2020-08-21,114.86179,"Energy Balance",168.757184712921,193.732,114.86179
2020-08-22,42.84917,"Energy Balance",68.9297071010218,70.9303,42.84917
2020-08-23,72.65661,"Energy Balance",112.727634523422,124.425,72.65661
2020-08-24,80.92187,"Energy Balance",138.406501568799,163.8091,80.92187
2020-08-25,78.35226,"Energy Balance",132.582393100642,154.5159,78.35226
2020-08-26,97.68566,"Energy Balance",133.950670135114,172.2301,97.68566
2020-08-27,81.33068,"Energy Balance",139.26851976428,166.2318,81.33068
2020-08-28,22.41164,"Energy Balance",55.3859291559866,54.5251,22.41164
2020-08-29,-2.77983,"Energy Balance",35.545690154469,24.8297,-2.77983
2020-08-30,-12.501192,"Energy Balance",35.1822091566573,18.8643,-12.501192
2020-08-31,61.001848,"Energy Balance",127.482165989217,116.8776,61.001848
2020-09-01,81.69257,"Energy Balance",141.67766386567,135.1413,81.69257
2020-09-02,94.43416,"Energy Balance",142.734747182632,155.778,94.43416
2020-09-03,101.62358,"Energy Balance",150.823630756794,178.8227,101.62358
2020-09-04,103.811355,"Energy Balance",152.712818882013,176.9285,103.811355
2020-09-05,87.81779,"Energy Balance",121.88037323295,149.8833,87.81779
2020-09-06,9.63118,"Energy Balance",30.3412318639779,31.7548,9.63118
2020-09-07,74.32706,"Energy Balance",124.72315362247,137.0929,74.32706
2020-09-08,71.8398,"Energy Balance",141.236932842184,174.5324,71.8398
2020-09-09,79.6299369,"Energy Balance",139.336296394347,167.6185,79.6299369
2020-09-10,84.829125,"Energy Balance",135.876153210248,164.8402,84.829125
2020-09-11,74.615795,"Energy Balance",134.315914485977,158.452,74.615795
2020-09-12,72.975568,"Energy Balance",130.766782927525,156.3296,72.975568
2020-09-13,69.28382,"Energy Balance",121.978921974192,155.0094,69.28382
2020-09-14,76.05997,"Energy Balance",128.446174513927,155.2908,76.05997
2020-09-15,81.98977,"Energy Balance",128.999858664014,155.3405,81.98977
2020-09-16,62.46157,"Energy Balance",96.4835422691366,119.4795,62.46157
2020-09-17,72.9321,"Energy Balance",117.447434534663,147.1435,72.9321
2020-09-18,77.77508,"Energy Balance",120.341698735102,132.0102,77.77508
2020-09-19,20.13275,"Energy Balance",50.4869703975081,56.7735,20.13275
2020-09-20,55.49776,"Energy Balance",96.1897367636235,104.188,55.49776
2020-09-21,75.08016,"Energy Balance",122.360708339275,135.2008,75.08016
2020-09-22,69.65562,"Energy Balance",110.295747155117,115.3754,69.65562
2020-09-23,49.25477,"Energy Balance",82.7772158136128,83.2643,49.25477
2020-09-24,45.24657,"Energy Balance",93.3742073944049,87.9109,45.24657
2020-09-25,-14.37104,"Energy Balance",45.9349700514987,40.6168,-14.37104
2020-09-26,-12.77806,"Energy Balance",45.1285524198329,38.6694,-12.77806
2020-09-27,15.68479,"Energy Balance",69.861281572938,71.8851,15.68479
2020-09-28,30.48853,"Energy Balance",102.096451384653,103.5769,30.48853
2020-09-29,0.326700000000001,"Energy Balance",36.3096637729005,30.4843,0.326700000000001
2020-09-30,5.92828,"Energy Balance",49.1396465741456,53.4037,5.92828
2020-10-01,9.76168,"Energy Balance",47.7358663227735,45.017,9.76168
2020-10-02,7.7839,"Energy Balance",30.9143669787391,42.3577,7.7839
2020-10-03,17.0176,"Energy Balance",83.3331341954616,85.3412,17.0176
2020-10-04,22.95074,"Energy Balance",81.1591410937042,97.0942,22.95074
2020-10-05,7.13439,"Energy Balance",60.5742391876852,52.2725,7.13439
2020-10-06,18.04772,"Energy Balance",55.4154017451721,54.8226,18.04772
2020-10-07,7.56621,"Energy Balance",59.0282917735995,45.3831,7.56621
2020-10-08,41.80953,"Energy Balance",90.5580267902573,109.4065,41.80953
2020-10-09,40.08547,"Energy Balance",78.364627916525,89.8072,40.08547
2020-10-10,-3.101698,"Energy Balance",34.3788853982823,37.2869,-3.101698
2020-10-11,7.76573,"Energy Balance",54.3662330225335,65.5858,7.76573
2020-10-12,4.23112,"Energy Balance",40.2397931147502,54.9808,4.23112
2020-10-13,7.26687,"Energy Balance",53.3862067019649,68.5902,7.26687
2020-10-14,30.5789,"Energy Balance",88.3265754843695,113.8067,30.5789
2020-10-15,-5.36502,"Energy Balance",31.1184051076933,25.5836,-5.36502
2020-10-16,-6.09802,"Energy Balance",35.6145980117432,16.338,-6.09802
2020-10-17,15.15544,"Energy Balance",59.3097875869079,54.8107,15.15544
2020-10-18,34.74238,"Energy Balance",73.8207589248561,79.5445,34.74238
2020-10-19,15.7679,"Energy Balance",51.8150997186713,93.709,15.7679
2020-10-20,23.59821,"Energy Balance",55.770260176192,73.6988,23.59821
2020-10-21,5.758887,"Energy Balance",27.7090568869193,38.535,5.758887
2020-10-22,9.30142,"Energy Balance",45.4544966014075,48.2622,9.30142
2020-10-23,-0.90974,"Energy Balance",28.4290472762639,10.6078,-0.90974
2020-10-24,31.26864,"Energy Balance",70.6785123554711,87.7156,31.26864
2020-10-25,30.66539,"Energy Balance",72.5603100800466,83.0844,30.66539
2020-10-26,-19.08016,"Energy Balance",21.6127976042396,7.9653,-19.08016
2020-10-27,6.79007,"Energy Balance",44.7170686521309,61.0232,6.79007
2020-10-28,6.11961,"Energy Balance",51.0176467261544,44.4094,6.11961
2020-10-29,-11.89182,"Energy Balance",37.6532380368739,28.1505,-11.89182
2020-10-30,25.76295,"Energy Balance",64.7436682199932,84.609,25.76295
2020-10-31,4.02383,"Energy Balance",32.3196140732094,28.5831,4.02383
2020-11-01,13.29448,"Energy Balance",17.7928139928874,20.8985,13.29448
2020-11-02,49.28402,"Energy Balance",51.372330883659,72.8427,49.28402
2020-11-03,-17.03276,"Energy Balance",-1.22396255518282,9.0377,-17.03276
2020-11-04,-11.45302,"Energy Balance",15.2304986213862,14.749,-11.45302
2020-11-05,0.13751,"Energy Balance",13.2181645382623,26.9822,0.13751
2020-11-06,-1.04374,"Energy Balance",8.05248729308215,33.3655,-1.04374
2020-11-07,-1.45333,"Energy Balance",6.91244229161686,19.3718,-1.45333
2020-11-08,-0.203489999999999,"Energy Balance",18.5678889418012,24.9326,-0.203489999999999
2020-11-09,4.2918,"Energy Balance",23.6589023070152,42.7882,4.2918
2020-11-10,5.139081,"Energy Balance",27.347908172834,18.2819,5.139081
2020-11-11,6.69352,"Energy Balance",30.0902004684394,28.0812,6.69352
2020-11-12,2.673586,"Energy Balance",44.3442953124373,55.6416,2.673586
2020-11-13,6.98687,"Energy Balance",36.9784528732202,53.7775,6.98687
2020-11-14,2.28279,"Energy Balance",37.1282647053742,60.949,2.28279
2020-11-15,0.370890000000001,"Energy Balance",38.6479569498657,56.7679,0.370890000000001
2020-11-16,-10.76126,"Energy Balance",35.9602290939378,25.7341,-10.76126
2020-11-17,9.48966,"Energy Balance",26.5876290939378,46.0817,9.48966
2020-11-18,8.64162,"Energy Balance",27.1708513131968,54.3333,8.64162
2020-11-19,-13.71346,"Energy Balance",16.4074920395735,9.0839,-13.71346
2020-11-20,-5.475722,"Energy Balance",33.9025321855713,31.458,-5.475722
2020-11-21,2.62611,"Energy Balance",10.0948480837936,48.9671,2.62611
2020-11-22,4.93217,"Energy Balance",23.9342480837935,48.1117,4.93217
2020-11-23,-3.36574,"Energy Balance",25.9876866223385,51.0538,-3.36574
2020-11-24,0.491249999999999,"Energy Balance",-9.7623976770347,19.5076,0.491249999999999
2020-11-25,3.02716,"Energy Balance",-20.23370322533,13.8075,3.02716
2020-11-26,1.96622,"Energy Balance",-16.7781839660221,13.1355,1.96622
2020-11-27,2.15131,"Energy Balance",-4.0541512633597,13.7487,2.15131
2020-11-28,-5.89429,"Energy Balance",-21.5331435022685,12.0659,-5.89429
2020-11-29,-18.04775,"Energy Balance",-19.913818275125,5.7218,-18.04775
2020-11-30,-4.532048,"Energy Balance",-26.1087561747816,12.6427,-4.532048
2020-12-01,-11.79766,"Energy Balance",24.6534396206169,15.4427,-11.79766
2020-12-02,-5.14302,"Energy Balance",24.4688769506989,16.0881,-5.14302
2020-12-03,-10.559738,"Energy Balance",37.1253752663216,28.28,-10.559738
2020-12-04,-6.435245,"Energy Balance",19.6708079836785,13.9454,-6.435245
2020-12-05,-7.42516,"Energy Balance",28.3581648064675,21.2184,-7.42516
2020-12-06,-2.307843,"Energy Balance",24.5475816065788,15.2229,-2.307843
2020-12-07,-1.52309,"Energy Balance",23.3141789835885,17.1619,-1.52309
2020-12-08,-2.67547,"Energy Balance",18.4184556512554,13.6605,-2.67547
2020-12-09,-9.12064,"Energy Balance",26.5174706866547,12.2745,-9.12064
2020-12-10,-6.558626,"Energy Balance",11.2754653260748,9.646,-6.558626
2020-12-11,-5.947633,"Energy Balance",25.3168891059886,18.8048,-5.947633
2020-12-12,7.452759,"Energy Balance",39.6495555242001,18.6116,7.452759
2020-12-13,9.515059,"Energy Balance",35.9504746420577,39.8839,9.515059
2020-12-14,-3.15698,"Energy Balance",10.2767027006186,23.4612,-3.15698
2020-12-15,0.476175,"Energy Balance",19.8537849592335,7.9037,0.476175
2020-12-16,5.143271,"Energy Balance",26.8695807146871,11.4506,5.143271
2020-12-17,3.626201,"Energy Balance",24.7446518983021,18.9973,3.626201
2020-12-18,1.414396,"Energy Balance",22.7900849145596,22.2215,1.414396
2020-12-19,2.05692,"Energy Balance",23.3479195508781,11.5857,2.05692
2020-12-20,3.818612,"Energy Balance",26.9404353466766,18.4898,3.818612
2020-12-21,1.363652,"Energy Balance",22.5305802059446,11.9616,1.363652
2020-12-22,-12.53966,"Energy Balance",19.0742365515072,32.3218,-12.53966
2020-12-23,-6.273646,"Energy Balance",14.398534217767,21.91,-6.273646
2020-12-24,-29.5881,"Energy Balance",25.3687410376396,17.3999,-29.5881
2020-12-25,-31.8216,"Energy Balance",-3.02202771880621,22.113,-31.8216
2020-12-26,-13.38977,"Energy Balance",0.187876290100576,49.2996,-13.38977
