"date","wind_velocity_ms"
2014-06-09,0.708
2014-06-10,1.251
2014-06-11,0.775
2014-06-12,1.366
2014-06-13,1.23
2014-06-14,1.95
2014-06-15,2.845
2014-06-16,2.015
2014-06-17,2.337
2014-06-18,1.732
2014-06-19,1.033
2014-06-20,1.794
2014-06-21,1.266
2014-06-22,0.837
2014-06-23,0.935
2014-06-24,1.302
2014-06-25,1.306
2014-06-26,0.843
2014-06-27,0.776
2014-06-28,0.781
2014-06-29,2.318
2014-06-30,1.415
2014-07-01,0.853
2014-07-02,0.62
2014-07-03,0.606
2014-07-04,1.367
2014-07-05,1.608
2014-07-06,0.871
2014-07-07,1.258
2014-07-08,1.635
2014-07-09,1.46
2014-07-10,2.749
2014-07-11,2.175
2014-07-12,1.574
2014-07-13,1.562
2014-07-14,2.045
2014-07-15,0.999
2014-07-16,0.74
2014-07-17,1.012
2014-07-18,0.54
2014-07-19,0.693
2014-07-20,1.254
2014-07-21,1.594
2014-07-22,1.383
2014-07-23,1.912
2014-07-24,0.895
2014-07-25,1.789
2014-07-26,1.094
2014-07-27,1.093
2014-07-28,1.475
2014-07-29,1.213
2014-07-30,1.913
2014-07-31,1.588
2014-08-01,1.08
2014-08-02,1.26
2014-08-03,1.418
2014-08-04,1.795
2014-08-05,1.742
2014-08-06,0.882
2014-08-07,0.757
2014-08-08,1.212
2014-08-09,2.255
2014-08-10,1.436
2014-08-11,1.957
2014-08-12,1.025
2014-08-13,2.769
2014-08-14,2.214
2014-08-15,1.708
2014-08-16,1.344
2014-08-17,1.84
2014-08-18,2.515
2014-08-19,1.7
2014-08-20,1.308
2014-08-21,1.434
2014-08-22,1.601
2014-08-23,1.817
2014-08-24,0.942
2014-08-25,1.118
2014-08-26,3.378
2014-08-27,1.46
2014-08-28,0.672
2014-08-29,1.179
2014-08-30,1.108
2014-08-31,2.229
2014-09-01,0.909
2014-09-02,1.967
2014-09-03,3.295
2014-09-04,1.034
2014-09-05,0.656
2014-09-06,0.877
2014-09-07,0.824
2014-09-08,0.812
2014-09-09,0.827
2014-09-10,1.911
2014-09-11,1.862
2014-09-12,1.221
2014-09-13,1.804
2014-09-14,1.102
2014-09-15,0.67
2014-09-16,0.684
2014-09-17,1.219
2014-09-18,0.946
2014-09-19,0.974
2014-09-20,1.576
2014-09-21,1.993
2014-09-22,1.515
2014-09-23,2.352
2014-09-24,1.79
2014-09-25,1.178
2014-09-26,0.684
2014-09-27,1.39
2014-09-28,0.449
2014-09-29,0.482
2014-09-30,0.699
2014-10-01,0.719
2014-10-02,1.698
2014-10-03,1.935
2014-10-04,0.82
2014-10-05,1.364
2014-10-06,0.815
2014-10-07,1.137
2014-10-08,1.026
2014-10-09,1.382
2014-10-10,0.895
2014-10-11,1.591
2014-10-12,1.211
2014-10-13,0.989
2014-10-14,1.066
2014-10-15,0.996
2014-10-16,1.528
2014-10-17,1.619
2014-10-18,0.445
2014-10-19,1.787
2014-10-20,0.797
2014-10-21,4.018
2014-10-22,3.474
2014-10-23,1.631
2014-10-24,0.949
2014-10-25,0.582
2014-10-26,1.185
2014-10-27,1.578
2014-10-28,0.859
2014-10-29,1.053
2014-10-30,0.688
2014-10-31,0.776
2014-11-01,0.757
2014-11-02,1.156
2014-11-03,0.737
2014-11-04,1.908
2014-11-05,1.846
2014-11-06,1.36
2014-11-07,1.586
2014-11-08,0.913
2014-11-09,0.777
2014-11-10,0.659
2014-11-11,1.097
2014-11-12,1.162
2014-11-13,0.686
2014-11-14,1.012
2014-11-15,1.668
2014-11-16,1.539
2014-11-17,1.129
2014-11-18,1.627
2014-11-19,0.8
2014-11-20,0.571
2014-11-21,1.21
2014-11-22,1.334
2014-11-23,0.789
2014-11-24,0.855
2014-11-25,2.434
2014-11-26,0.985
2014-11-27,1.551
2014-11-28,2.276
2014-11-29,2.396
2014-11-30,1.447
2014-12-01,2.085
2014-12-02,1.099
2014-12-03,2.34
2014-12-04,1.605
2014-12-05,1.138
2014-12-06,1.957
2014-12-07,1.447
2014-12-08,1.164
2014-12-09,2.489
2014-12-10,2.348
2014-12-11,4.013
2014-12-12,2.36
2014-12-13,0.825
2014-12-14,0.594
2014-12-15,0.82
2014-12-16,1.031
2014-12-17,3.427
2014-12-18,3.721
2014-12-19,3.474
2014-12-20,4.937
2014-12-21,1.154
2014-12-22,0.713
2014-12-23,0.74
2014-12-24,0.983
2014-12-25,3.456
2014-12-26,1.554
2014-12-27,3.842
2014-12-28,3.353
2014-12-29,1.962
2014-12-30,1.201
2014-12-31,1.184
2015-01-01,0.8
2015-01-02,1.784
2015-01-03,3.337
2015-01-04,2.365
2015-01-05,0.503
2015-01-06,1.027
2015-01-07,1
2015-01-08,3.143
2015-01-09,5.803
2015-01-10,6.329
2015-01-11,4.752
2015-01-12,2.27
2015-01-13,2.401
2015-01-14,4.022
2015-01-15,0.944
2015-01-16,1.11
2015-01-17,1.035
2015-01-18,0.68
2015-01-19,0.556
2015-01-20,0.885
2015-01-21,1.6
2015-01-22,1.146
2015-01-23,1.919
2015-01-24,1.401
2015-01-25,2.197
2015-01-26,2.289
2015-01-27,1.721
2015-01-28,3.164
2015-01-29,3.543
2015-01-30,4.568
2015-01-31,2.297
2015-02-01,3.133
2015-02-02,3.23
2015-02-03,1.522
2015-02-04,3.228
2015-02-05,4.536
2015-02-06,5.207
2015-02-07,3.242
2015-02-08,1.575
2015-02-09,1.125
2015-02-10,1.898
2015-02-11,0.479
2015-02-12,0.322
2015-02-13,0.509
2015-02-14,0.677
2015-02-15,1.249
2015-02-16,0.661
2015-02-17,0.882
2015-02-18,2.077
2015-02-19,2.368
2015-02-20,0.978
2015-02-21,1.318
2015-02-22,0.73
2015-02-23,2.575
2015-02-24,1.459
2015-02-25,1.069
2015-02-26,0.482
2015-02-27,1.854
2015-02-28,0.815
2015-03-01,3.954
2015-03-02,5.607
2015-03-03,2.286
2015-03-04,2.435
2015-03-05,2.06
2015-03-06,1.381
2015-03-07,1.418
2015-03-08,1.433
2015-03-09,1.265
2015-03-10,0.82
2015-03-11,1.971
2015-03-12,3.68
2015-03-13,1.002
2015-03-14,2.874
2015-03-15,1.927
2015-03-16,0.719
2015-03-17,0.589
2015-03-18,1.405
2015-03-19,1.588
2015-03-20,1.378
2015-03-21,1.468
2015-03-22,4.438
2015-03-23,0.762
2015-03-24,0.911
2015-03-25,3.695
2015-03-26,1.52
2015-03-27,2.592
2015-03-28,2.461
2015-03-29,5.742
2015-03-30,5.521
2015-03-31,7.05
2015-04-01,4.841
2015-04-02,5.146
2015-04-03,0.879
2015-04-04,2.004
2015-04-05,3.506
2015-04-06,1.449
2015-04-07,3.11
2015-04-08,1.804
2015-04-09,0.894
2015-04-10,1.076
2015-04-11,2.114
2015-04-12,0.706
2015-04-13,2.206
2015-04-14,0.649
2015-04-15,1.363
2015-04-16,1.501
2015-04-17,1.54
2015-04-18,4.009
2015-04-19,2.387
2015-04-20,1.805
2015-04-21,2.211
2015-04-22,1.115
2015-04-23,1.57
2015-04-24,0.723
2015-04-25,1.405
2015-04-26,0.936
2015-04-27,2.897
2015-04-28,2.197
2015-04-29,1.311
2015-04-30,2.037
2015-05-01,2.107
2015-05-02,1.518
2015-05-03,2.264
2015-05-04,0.726
2015-05-05,1.374
2015-05-06,2.117
2015-05-07,1.245
2015-05-08,1.073
2015-05-09,2.289
2015-05-10,0.586
2015-05-11,0.899
2015-05-12,1.843
2015-05-13,1.989
2015-05-14,2.557
2015-05-15,1.533
2015-05-16,0.932
2015-05-17,1.172
2015-05-18,0.766
2015-05-19,2.138
2015-05-20,1.855
2015-05-21,0.804
2015-05-22,1.114
2015-05-23,1.405
2015-05-24,1.808
2015-05-25,1.05
2015-05-26,1.336
2015-05-27,0.884
2015-05-28,1.328
2015-05-29,2.244
2015-05-30,2.312
2015-05-31,1.365
2015-06-01,1.474
2015-06-02,1.675
2015-06-03,1.432
2015-06-04,1.191
2015-06-05,0.634
2015-06-06,1.654
2015-06-07,1.861
2015-06-08,1.936
2015-06-09,2.939
2015-06-10,2.105
2015-06-11,0.793
2015-06-12,1.162
2015-06-13,1.608
2015-06-14,1.21
2015-06-15,0.923
2015-06-16,1.249
2015-06-17,1.452
2015-06-18,1.24
2015-06-19,2.288
2015-06-20,1.743
2015-06-21,1.431
2015-06-22,2.162
2015-06-23,2.613
2015-06-24,1.114
2015-06-25,0.891
2015-06-26,0.694
2015-06-27,2.184
2015-06-28,0.962
2015-06-29,0.667
2015-06-30,1.054
2015-07-01,0.416
2015-07-02,0.663
2015-07-03,0.635
2015-07-04,1.003
2015-07-05,1.815
2015-07-06,2.023
2015-07-07,2.804
2015-07-08,5.103
2015-07-09,2.743
2015-07-10,1.723
2015-07-11,2.838
2015-07-12,2.221
2015-07-13,1.898
2015-07-14,1.248
2015-07-15,1.519
2015-07-16,0.993
2015-07-17,1.367
2015-07-18,1.372
2015-07-19,1.406
2015-07-20,1.078
2015-07-21,1.102
2015-07-22,1.257
2015-07-23,1.752
2015-07-24,1.377
2015-07-25,3.509
2015-07-26,1.575
2015-07-27,3.748
2015-07-28,3.142
2015-07-29,2.341
2015-07-30,1.219
2015-07-31,2.167
2015-08-01,0.989
2015-08-02,1.54
2015-08-03,1.088
2015-08-04,2.057
2015-08-05,1.144
2015-08-06,1.064
2015-08-07,1.227
2015-08-08,2.794
2015-08-09,2.758
2015-08-10,2.456
2015-08-11,1.414
2015-08-12,0.856
2015-08-13,1.596
2015-08-14,1.471
2015-08-15,2.464
2015-08-16,1.732
2015-08-17,1.232
2015-08-18,1.692
2015-08-19,0.699
2015-08-20,0.747
2015-08-21,1.539
2015-08-22,0.989
2015-08-23,0.874
2015-08-24,1.503
2015-08-25,1.253
2015-08-26,0.746
2015-08-27,1.745
2015-08-28,1.472
2015-08-29,1.083
2015-08-30,1.09
2015-08-31,1.755
2015-09-01,1.555
2015-09-02,1.841
2015-09-03,1.504
2015-09-04,2.215
2015-09-05,2.481
2015-09-06,2.04
2015-09-07,1.625
2015-09-08,2.055
2015-09-09,1.827
2015-09-10,2.372
2015-09-11,1.271
2015-09-12,1.192
2015-09-13,0.91
2015-09-14,2.611
2015-09-15,0.942
2015-09-16,0.666
2015-09-17,1.968
2015-09-18,0.695
2015-09-19,1.706
2015-09-20,1.192
2015-09-21,0.608
2015-09-22,2.006
2015-09-23,1.511
2015-09-24,0.92
2015-09-25,0.976
2015-09-26,1.74
2015-09-27,3.82
2015-09-28,4.475
2015-09-29,3.933
2015-09-30,2.158
2015-10-01,1.879
2015-10-02,1.068
2015-10-03,1.236
2015-10-04,1.131
2015-10-05,0.899
2015-10-06,1.176
2015-10-07,1.573
2015-10-08,0.962
2015-10-09,0.854
2015-10-10,1.703
2015-10-11,3.085
2015-10-12,1.255
2015-10-13,1.954
2015-10-14,2.134
2015-10-15,1.67
2015-10-16,1.075
2015-10-17,0.519
2015-10-18,0.95
2015-10-19,1.082
2015-10-20,1.084
2015-10-21,0.787
2015-10-22,1.123
2015-10-23,0.966
2015-10-24,1.28
2015-10-25,0.709
2015-10-26,0.688
2015-10-27,0.977
2015-10-28,1.266
2015-10-29,1.201
2015-10-30,1.233
2015-10-31,0.761
2015-11-01,0.857
2015-11-02,0.768
2015-11-03,0.917
2015-11-04,0.701
2015-11-05,0.473
2015-11-06,1.068
2015-11-07,0.769
2015-11-08,0.509
2015-11-09,1.67
2015-11-10,0.579
2015-11-11,0.357
2015-11-12,0.906
2015-11-13,1.419
2015-11-14,1.542
2015-11-15,2.481
2015-11-16,1.504
2015-11-17,2.524
2015-11-18,2.537
2015-11-19,3.368
2015-11-20,4.778
2015-11-21,2.334
2015-11-22,1.478
2015-11-23,0.919
2015-11-24,1.989
2015-11-25,2.26
2015-11-26,1.381
2015-11-27,1.677
2015-11-28,1.861
2015-11-29,3.892
2015-11-30,4.956
2015-12-01,2.721
2015-12-02,0.713
2015-12-03,0.917
2015-12-04,1.181
2015-12-05,1.07
2015-12-06,1.184
2015-12-07,0.673
2015-12-08,1.282
2015-12-09,1.179
2015-12-10,1.368
2015-12-11,1.104
2015-12-12,0.943
2015-12-13,0.776
2015-12-14,0.915
2015-12-15,0.817
2015-12-16,1.235
2015-12-17,1.001
2015-12-18,0.864
2015-12-19,0.845
2015-12-20,1.304
2015-12-21,1.72
2015-12-22,1.574
2015-12-23,1.145
2015-12-24,0.726
2015-12-25,0.843
2015-12-26,0.88
2015-12-27,1.098
2015-12-28,0.939
2015-12-29,0.719
2015-12-30,1.836
2015-12-31,0.825
2016-01-01,1.43
2016-01-02,1.417
2016-01-03,0.953
2016-01-04,1.96
2016-01-05,2.028
2016-01-06,1.857
2016-01-07,1.86
2016-01-08,0.852
2016-01-09,0.732
2016-01-10,1.675
2016-01-11,2.989
2016-01-12,4.582
2016-01-13,3.588
2016-01-14,1.201
2016-01-15,3.96
2016-01-16,1.773
2016-01-17,1.97
2016-01-18,1.693
2016-01-19,1.316
2016-01-20,2.015
2016-01-21,1.994
2016-01-22,1.32
2016-01-23,0.85
2016-01-24,1.068
2016-01-25,1.244
2016-01-26,1.308
2016-01-27,0.822
2016-01-28,1.282
2016-01-29,1.007
2016-01-30,3.751
2016-01-31,5.152
2016-02-01,3.817
2016-02-02,2.223
2016-02-03,2.692
2016-02-04,4.082
2016-02-05,1.777
2016-02-06,0.991
2016-02-07,1.858
2016-02-08,5.317
2016-02-09,5.111
2016-02-10,4.114
2016-02-11,1.749
2016-02-12,1.398
2016-02-13,3.083
2016-02-14,1.796
2016-02-15,3.633
2016-02-16,4.14
2016-02-17,1.374
2016-02-18,1.564
2016-02-19,1.976
2016-02-20,4.34
2016-02-21,3.822
2016-02-22,2.79
2016-02-23,3.834
2016-02-24,1.015
2016-02-25,1.079
2016-02-26,2.013
2016-02-27,2.407
2016-02-28,3.02
2016-02-29,4.057
2016-03-01,1.989
2016-03-02,3.903
2016-03-03,2.685
2016-03-04,1.685
2016-03-05,1.17
2016-03-06,2.499
2016-03-07,1.791
2016-03-08,1.468
2016-03-09,1.052
2016-03-10,1.959
2016-03-11,3.26
2016-03-12,3.352
2016-03-13,4.504
2016-03-14,3.025
2016-03-15,1.95
2016-03-16,5.798
2016-03-17,1.26
2016-03-18,1.217
2016-03-19,1.187
2016-03-20,1.462
2016-03-21,1.752
2016-03-22,2.877
2016-03-23,1.609
2016-03-24,1.287
2016-03-25,2.935
2016-03-26,1.213
2016-03-27,1.968
2016-03-28,3.815
2016-03-29,2.826
2016-03-30,2.043
2016-03-31,1.167
2016-04-01,2.868
2016-04-02,1.567
2016-04-03,0.678
2016-04-04,1.842
2016-04-05,1.877
2016-04-06,2.132
2016-04-07,2.154
2016-04-08,1.51
2016-04-09,0.922
2016-04-10,1.377
2016-04-11,1.809
2016-04-12,2.086
2016-04-13,1.805
2016-04-14,1.439
2016-04-15,0.745
2016-04-16,2.512
2016-04-17,2.751
2016-04-18,1.561
2016-04-19,1.52
2016-04-20,3.205
2016-04-21,1.151
2016-04-22,1.734
2016-04-23,2.243
2016-04-24,2.34
2016-04-25,2.824
2016-04-26,4.231
2016-04-27,3.032
2016-04-28,1.773
2016-04-29,1.445
2016-04-30,1.313
2016-05-01,2.228
2016-05-02,1.199
2016-05-03,1.909
2016-05-04,1.982
2016-05-05,2.995
2016-05-06,0.665
2016-05-07,0.916
2016-05-08,1.246
2016-05-09,1.058
2016-05-10,1.681
2016-05-11,1.538
2016-05-12,2.747
2016-05-13,2.717
2016-05-14,2.026
2016-05-15,3.075
2016-05-16,2.449
2016-05-17,0.994
2016-05-18,2.274
2016-05-19,2.3
2016-05-20,0.807
2016-05-21,1.409
2016-05-22,2.014
2016-05-23,2.575
2016-05-24,1.541
2016-05-25,1.22
2016-05-26,0.631
2016-05-27,1.247
2016-05-28,1.131
2016-05-29,1.701
2016-05-30,4.336
2016-05-31,3.021
2016-06-01,1.508
2016-06-02,1.835
2016-06-03,1.611
2016-06-04,0.985
2016-06-05,0.794
2016-06-06,1.354
2016-06-07,1.647
2016-06-08,1.454
2016-06-09,1.133
2016-06-10,0.95
2016-06-11,2.27
2016-06-12,2.345
2016-06-13,2.562
2016-06-14,2.08
2016-06-15,1.638
2016-06-16,1.079
2016-06-17,2.737
2016-06-18,1.427
2016-06-19,1.223
2016-06-20,0.864
2016-06-21,2.11
2016-06-22,0.983
2016-06-23,0.754
2016-06-24,2.162
2016-06-25,2.236
2016-06-26,1.358
2016-06-27,1.343
2016-06-28,1.308
2016-06-29,1.33
2016-06-30,0.879
2016-07-01,0.992
2016-07-02,2.061
2016-07-03,1.281
2016-07-04,0.807
2016-07-05,1.767
2016-07-06,2.167
2016-07-07,1.24
2016-07-08,1.767
2016-07-09,1.662
2016-07-10,1.213
2016-07-11,1.094
2016-07-12,0.989
2016-07-13,2.325
2016-07-14,1.749
2016-07-15,1.444
2016-07-16,1.436
2016-07-17,1.241
2016-07-18,0.921
2016-07-19,0.789
2016-07-20,1.237
2016-07-21,1.143
2016-07-22,1.218
2016-07-23,0.931
2016-07-24,1.913
2016-07-25,1.23
2016-07-26,1.335
2016-07-27,1.883
2016-07-28,1.701
2016-07-29,1.791
2016-07-30,1.957
2016-07-31,1.995
2016-08-01,0.89
2016-08-02,1.685
2016-08-03,1.159
2016-08-04,2.122
2016-08-05,1.649
2016-08-06,1.257
2016-08-07,1.465
2016-08-08,1.949
2016-08-09,3.28
2016-08-10,2.618
2016-08-11,1.602
2016-08-12,1.299
2016-08-13,0.568
2016-08-14,1.108
2016-08-15,0.811
2016-08-16,1.002
2016-08-17,1.122
2016-08-18,1.537
2016-08-19,0.834
2016-08-20,1.622
2016-08-21,2.745
2016-08-22,0.729
2016-08-23,2.012
2016-08-24,1.075
2016-08-25,0.617
2016-08-26,0.914
2016-08-27,0.739
2016-08-28,2.23
2016-08-29,2.601
2016-08-30,2.689
2016-08-31,1.178
2016-09-01,0.88
2016-09-02,0.882
2016-09-03,0.845
2016-09-04,2.095
2016-09-05,1.141
2016-09-06,2.752
2016-09-07,1.081
2016-09-08,1.492
2016-09-09,1.181
2016-09-10,0.657
2016-09-11,0.83
2016-09-12,0.938
2016-09-13,0.792
2016-09-14,0.87
2016-09-15,2.475
2016-09-16,1.816
2016-09-17,1.463
2016-09-18,2.388
2016-09-19,1.104
2016-09-20,1.621
2016-09-21,1.281
2016-09-22,0.42
2016-09-23,0.842
2016-09-24,0.96
2016-09-25,1.256
2016-09-26,1.753
2016-09-27,0.95
2016-09-28,1.089
2016-09-29,2.266
2016-09-30,1.522
2016-10-01,1.038
2016-10-02,1.784
2016-10-03,0.876
2016-10-04,3.311
2016-10-05,4.92
2016-10-06,4.637
2016-10-07,1.498
2016-10-08,0.877
2016-10-09,1.134
2016-10-10,1.313
2016-10-11,1.534
2016-10-12,1.25
2016-10-13,1.589
2016-10-14,1.237
2016-10-15,0.825
2016-10-16,0.772
2016-10-17,0.844
2016-10-18,1.796
2016-10-19,2.193
2016-10-20,1.644
2016-10-21,2.135
2016-10-22,0.529
2016-10-23,0.569
2016-10-24,0.682
2016-10-25,0.757
2016-10-26,1.59
2016-10-27,1.505
2016-10-28,1.138
2016-10-29,2.614
2016-10-30,2.666
2016-10-31,1.729
2016-11-01,2.291
2016-11-02,2.748
2016-11-03,1.844
2016-11-04,1.045
2016-11-05,1.507
2016-11-06,2.22
2016-11-07,0.94
2016-11-08,1.305
2016-11-09,2.673
2016-11-10,4.959
2016-11-11,2.693
2016-11-12,0.635
2016-11-13,1.231
2016-11-14,1.752
2016-11-15,1.688
2016-11-16,2.227
2016-11-17,2.633
2016-11-18,2.91
2016-11-19,2.159
2016-11-20,0.848
2016-11-21,0.724
2016-11-22,1.661
2016-11-23,0.489
2016-11-24,1.143
2016-11-25,3.147
2016-11-26,1.435
2016-11-27,2.164
2016-11-28,6.378
2016-11-29,2.478
2016-11-30,1.369
2016-12-01,0.72
2016-12-02,1.811
2016-12-03,2.405
2016-12-04,0.653
2016-12-05,1.284
2016-12-06,1.248
2016-12-07,1.178
2016-12-08,1.419
2016-12-09,1.217
2016-12-10,0.95
2016-12-11,1.02
2016-12-12,0.865
2016-12-13,1.342
2016-12-14,1.083
2016-12-15,1.329
2016-12-16,1.452
2016-12-17,1.101
2016-12-18,1.44
2016-12-19,2.314
2016-12-20,0.581
2016-12-21,0.795
2016-12-22,1.566
2016-12-23,1.598
2016-12-24,2.658
2016-12-25,1.329
2016-12-26,1.389
2016-12-27,1.218
2016-12-28,1.95
2016-12-29,2.537
2016-12-30,1.048
2016-12-31,1.473
2017-01-01,1.985
2017-01-02,1.372
2017-01-03,1.262
2017-01-04,2.982
2017-01-05,1.619
2017-01-06,2.428
2017-01-07,1.071
2017-01-08,1.765
2017-01-09,0.898
2017-01-10,2.139
2017-01-11,3.656
2017-01-12,2.313
2017-01-13,3.765
2017-01-14,3.155
2017-01-15,1.651
2017-01-16,1.774
2017-01-17,6.709
2017-01-18,6.457
2017-01-19,4.332
2017-01-20,1.038
2017-01-21,1.387
2017-01-22,1.176
2017-01-23,1.944
2017-01-24,2.662
2017-01-25,3.66
2017-01-26,1.261
2017-01-27,0.899
2017-01-28,0.617
2017-01-29,0.489
2017-01-30,1.634
2017-01-31,1.889
2017-02-01,0.63
2017-02-02,0.721
2017-02-03,2.176
2017-02-04,2.197
2017-02-05,0.879
2017-02-06,1.223
2017-02-07,0.718
2017-02-08,1.559
2017-02-09,3.242
2017-02-10,1.303
2017-02-11,1.298
2017-02-12,3.299
2017-02-13,3.472
2017-02-14,0.583
2017-02-15,1.146
2017-02-16,0.779
2017-02-17,1.182
2017-02-18,1.71
2017-02-19,1.334
2017-02-20,2.012
2017-02-21,3.259
2017-02-22,2.524
2017-02-23,4.37
2017-02-24,4.223
2017-02-25,1.403
2017-02-26,1.396
2017-02-27,2.779
2017-02-28,2.593
2017-03-01,5.05
2017-03-02,3.331
2017-03-03,0.648
2017-03-04,3.017
2017-03-05,4.731
2017-03-06,2.798
2017-03-07,2.399
2017-03-08,2.813
2017-03-09,3.405
2017-03-10,1.261
2017-03-11,0.838
2017-03-12,1.037
2017-03-13,1.486
2017-03-14,1.257
2017-03-15,1.699
2017-03-16,1.233
2017-03-17,2.969
2017-03-18,4.644
2017-03-19,3.196
2017-03-20,1.607
2017-03-21,2.333
2017-03-22,2.131
2017-03-23,2.516
2017-03-24,3.576
2017-03-25,4.525
2017-03-26,1.388
2017-03-27,0.461
2017-03-28,1.197
2017-03-29,0.833
2017-03-30,1.171
2017-03-31,0.904
2017-04-01,1.638
2017-04-02,1.347
2017-04-03,1.636
2017-04-04,0.794
2017-04-05,1.485
2017-04-06,2.322
2017-04-07,1.159
2017-04-08,1.109
2017-04-09,0.756
2017-04-10,2.899
2017-04-11,2.566
2017-04-12,1.714
2017-04-13,2.442
2017-04-14,1.909
2017-04-15,2.365
2017-04-16,2.541
2017-04-17,1.992
2017-04-18,1.789
2017-04-19,1.629
2017-04-20,2.721
2017-04-21,1.102
2017-04-22,2.23
2017-04-23,1.948
2017-04-24,1.386
2017-04-25,1.501
2017-04-26,1.265
2017-04-27,1.1
2017-04-28,2.113
2017-04-29,0.952
2017-04-30,1.122
2017-05-01,2.441
2017-05-02,1.44
2017-05-03,1.513
2017-05-04,1.343
2017-05-05,1.322
2017-05-06,2.008
2017-05-07,2.981
2017-05-08,3.172
2017-05-09,1.579
2017-05-10,0.699
2017-05-11,1.533
2017-05-12,1.499
2017-05-13,1.942
2017-05-14,1.042
2017-05-15,0.794
2017-05-16,1.085
2017-05-17,0.53
2017-05-18,1.022
2017-05-19,2.308
2017-05-20,1.024
2017-05-21,1.795
2017-05-22,0.744
2017-05-23,1.866
2017-05-24,2.405
2017-05-25,1.65
2017-05-26,1.711
2017-05-27,0.442
2017-05-28,0.592
2017-05-29,1.182
2017-05-30,1.061
2017-05-31,1.831
2017-06-01,0.904
2017-06-02,0.99
2017-06-03,1.26
2017-06-04,2.42
2017-06-05,1.049
2017-06-06,2.232
2017-06-07,2.165
2017-06-08,0.65
2017-06-09,1.353
2017-06-10,0.993
2017-06-11,0.73
2017-06-12,2.294
2017-06-13,1.155
2017-06-14,1.005
2017-06-15,1.84
2017-06-16,2.558
2017-06-17,1.674
2017-06-18,2.21
2017-06-19,0.812
2017-06-20,1.559
2017-06-21,1.013
2017-06-22,1.235
2017-06-23,2.323
2017-06-24,1.827
2017-06-25,2.023
2017-06-26,0.92
2017-06-27,0.788
2017-06-28,1.293
2017-06-29,2.724
2017-06-30,2.468
2017-07-01,2.441
2017-07-02,1.546
2017-07-03,0.716
2017-07-04,0.541
2017-07-05,0.71
2017-07-06,0.89
2017-07-07,1.538
2017-07-08,1.162
2017-07-09,1.421
2017-07-10,1.589
2017-07-11,0.981
2017-07-12,2.289
2017-07-13,1.117
2017-07-14,2.384
2017-07-15,1.511
2017-07-16,0.968
2017-07-17,0.703
2017-07-18,0.69
2017-07-19,1.447
2017-07-20,1.886
2017-07-21,1.715
2017-07-22,1.629
2017-07-23,1.923
2017-07-24,2.647
2017-07-25,2.17
2017-07-26,2.216
2017-07-27,1.701
2017-07-28,1.678
2017-07-29,0.722
2017-07-30,1.593
2017-07-31,0.963
2017-08-01,0.849
2017-08-02,1.007
2017-08-03,2.361
2017-08-04,2.686
2017-08-05,2.654
2017-08-06,2.037
2017-08-07,1.444
2017-08-08,1.488
2017-08-09,1.278
2017-08-10,1.324
2017-08-11,1.516
2017-08-12,2.068
2017-08-13,0.785
2017-08-14,1.244
2017-08-15,2.136
2017-08-16,0.87
2017-08-17,1.254
2017-08-18,2.106
2017-08-19,2.712
2017-08-20,1.668
2017-08-21,0.824
2017-08-22,0.767
2017-08-23,0.725
2017-08-24,0.927
2017-08-25,0.908
2017-08-26,1.114
2017-08-27,0.857
2017-08-28,0.821
2017-08-29,0.809
2017-08-30,1.915
2017-08-31,2.301
2017-09-01,1.015
2017-09-02,1.637
2017-09-03,0.813
2017-09-04,0.881
2017-09-05,1.354
2017-09-06,4.464
2017-09-07,1.899
2017-09-08,1.601
2017-09-09,1.547
2017-09-10,0.852
2017-09-11,2.334
2017-09-12,2.38
2017-09-13,4.49
2017-09-14,5.474
2017-09-15,1.5
2017-09-16,1.395
2017-09-17,1.059
2017-09-18,1.328
2017-09-19,1.769
2017-09-20,1.13
2017-09-21,1.129
2017-09-22,0.957
2017-09-23,1.025
2017-09-24,0.68
2017-09-25,0.701
2017-09-26,0.604
2017-09-27,0.461
2017-09-28,0.744
2017-09-29,0.476
2017-09-30,2.196
2017-10-01,0.885
2017-10-02,2.379
2017-10-03,3.338
2017-10-04,0.945
2017-10-05,3.295
2017-10-06,1.88
2017-10-07,1.067
2017-10-08,1.549
2017-10-09,0.917
2017-10-10,0.902
2017-10-11,1.389
2017-10-12,1.671
2017-10-13,0.603
2017-10-14,0.481
2017-10-15,0.616
2017-10-16,0.535
2017-10-17,0.478
2017-10-18,0.66
2017-10-19,0.901
2017-10-20,1.149
2017-10-21,2.416
2017-10-22,2.751
2017-10-23,2.199
2017-10-24,0.563
2017-10-25,0.981
2017-10-26,1.261
2017-10-27,2.222
2017-10-28,1.794
2017-10-29,3.227
2017-10-30,1.865
2017-10-31,1.074
2017-11-01,0.607
2017-11-02,1.981
2017-11-03,0.432
2017-11-04,0.591
2017-11-05,1.784
2017-11-06,2.862
2017-11-07,2.717
2017-11-08,0.648
2017-11-09,0.798
2017-11-10,2.15
2017-11-11,3.92
2017-11-12,4.358
2017-11-13,1.831
2017-11-14,1.377
2017-11-15,2.154
2017-11-16,0.938
2017-11-17,1.846
2017-11-18,1.284
2017-11-19,2.466
2017-11-20,0.983
2017-11-21,1.757
2017-11-22,1.128
2017-11-23,1.935
2017-11-24,1.607
2017-11-25,2.315
2017-11-26,1.863
2017-11-27,2.634
2017-11-28,2.722
2017-11-29,1.947
2017-11-30,2.234
