"date","PPFD_IN","PPFD_IN_QC","PPFD_DIF","PPFD_DIF_QC"
2019-01-16,109.829825674937,1,-9999,0
2019-01-17,36.8433475358333,1,-9999,0
2019-01-18,118.062947404167,1,-9999,0
2019-01-19,138.2304814,1,-9999,0
2019-01-20,63.6343714229167,1,-9999,0
2019-01-21,73.14587635625,1,-9999,-9999
2019-01-22,32.0754564452083,1,-9999,0
2019-01-23,109.79906150625,1,-9999,0
2019-01-24,74.5150398479167,1,-9999,0
2019-01-25,160.05649005625,1,-9999,0
2019-01-26,86.749368971875,1,-9999,0
2019-01-27,69.0860550508333,1,-9999,0
2019-01-28,86.5107372447917,1,-9999,-9999
2019-01-29,153.736255536458,1,-9999,0
2019-01-30,94.2291324485417,1,-9999,0
2019-01-31,103.311252824854,1,-9999,0
2019-02-01,41.7775058795833,1,-9999,0
2019-02-02,112.229375792146,1,-9999,0
2019-02-03,89.1090238972917,1,-9999,0
2019-02-04,142.04210892,1,-9999,-9999
2019-02-05,123.47366275625,1,-9999,0
2019-02-06,99.6512878166667,1,-9999,0
2019-02-07,67.5437013535417,1,-9999,0
2019-02-08,151.950853828333,1,-9999,0
2019-02-09,134.421933131792,1,-9999,0
2019-02-10,83.812229266875,1,-9999,0
2019-02-11,52.8004098002083,1,-9999,-9999
2019-02-12,178.768776228333,1,-9999,0
2019-02-13,237.955154347708,1,-9999,0
2019-02-14,236.273638066667,1,-9999,0
2019-02-15,242.253285870208,1,-9999,0
2019-02-16,250.305452865417,1,-9999,0
2019-02-17,257.409898258188,1,-9999,0
2019-02-18,257.585499197917,1,-9999,-9999
2019-02-19,235.458869709167,1,-9999,0
2019-02-20,237.081120026875,1,-9999,0
2019-02-21,256.4196274225,1,-9999,0
2019-02-22,185.36403667375,1,-9999,0
2019-02-23,222.743178413465,1,-9999,0
2019-02-24,288.384294745833,1,-9999,0
2019-02-25,286.871947011458,1,-9999,-9999
2019-02-26,284.615740168958,1,-9999,0
2019-02-27,300.918552739167,1,-9999,0
2019-02-28,291.273089722083,1,-9999,0
2019-03-01,71.9752942460417,1,-9999,0
2019-03-02,155.909219083333,1,-9999,0
2019-03-03,263.305236554167,1,-9999,0
2019-03-04,70.2041591883333,1,-9999,-9999
2019-03-05,217.561737733333,1,-9999,0
2019-03-06,195.776341322917,1,-9999,0
2019-03-07,238.53920940625,1,-9999,0
2019-03-08,161.979813614792,1,-9999,0
2019-03-09,114.003795027917,1,-9999,0
2019-03-10,153.721186116667,1,-9999,0
2019-03-11,150.479864883333,1,-9999,-9999
2019-03-12,269.874456420833,1,-9999,0
2019-03-13,176.01335611875,1,-9999,0
2019-03-14,50.4681585395833,1,-9999,0
2019-03-15,63.933585739375,1,-9999,0
2019-03-16,393.537057850833,1,-9999,0
2019-03-17,163.617636072917,1,-9999,0
2019-03-18,214.111474397917,1,-9999,-9999
2019-03-19,300.744979175,1,-9999,0
2019-03-20,411.019128758958,1,-9999,0
2019-03-21,413.697816097917,1,-9999,0
2019-03-22,407.135829869583,1,-9999,0
2019-03-23,420.47146939625,1,-9999,0
2019-03-24,406.112803963333,1,-9999,0
2019-03-25,288.75238216726,1,-9999,-9999
2019-03-26,367.782295441667,1,-9999,0
2019-03-27,433.14766164375,1,-9999,0
2019-03-28,397.032183512,0.520833333333333,-9999,0
2019-03-29,-9999,0,-9999,0
2019-03-30,-9999,0,-9999,0
2019-03-31,-9999,0,-9999,0
2019-04-01,-9999,-9999,-9999,-9999
2019-04-02,-9999,0,-9999,0
2019-04-03,-9999,0,-9999,0
2019-04-04,48.85208781875,1,-9999,0
2019-04-05,222.653731202083,1,-9999,0
2019-04-06,281.817996008333,1,-9999,0
2019-04-07,134.801201446042,1,-9999,0
2019-04-08,286.000894539792,1,-9999,-9999
2019-04-09,373.708393197083,1,-9999,0
2019-04-10,198.065595797292,1,-9999,0
2019-04-11,138.665027236,1,-9999,0
2019-04-12,343.642972497083,1,-9999,0
2019-04-13,280.89477762913,0.958333333333333,-9999,0
2019-04-14,173.313102614583,1,-9999,0
2019-04-15,345.389877839027,1,-9999,-9999
2019-04-16,286.321196127917,1,-9999,0
2019-04-17,491.128942977229,1,-9999,0
2019-04-18,530.037172976458,1,-9999,0
2019-04-19,503.576122674583,1,-9999,0
2019-04-20,558.678707375417,1,-9999,0
2019-04-21,397.041874052083,1,-9999,0
2019-04-22,510.723142678896,1,-9999,-9999
2019-04-23,372.55721726875,1,-9999,0
2019-04-24,422.792387684792,1,-9999,0
2019-04-25,501.942691370208,1,-9999,0
2019-04-26,195.088411106875,1,-9999,0
2019-04-27,220.539637094167,1,-9999,0
2019-04-28,221.1407892575,1,-9999,0
2019-04-29,244.81175505125,1,-9999,-9999
2019-04-30,334.878243654583,1,-9999,0
2019-05-01,514.035207152174,0.958333333333333,-9999,0
2019-05-02,285.532326027826,0.958333333333333,-9999,0
2019-05-03,305.850104295417,1,-9999,0
2019-05-04,144.554142797083,1,-9999,0
2019-05-05,297.462396085417,1,-9999,0
2019-05-06,317.5510725375,1,-9999,-9999
2019-05-07,507.578725694893,0.979166666666667,-9999,0
2019-05-08,125.576875879792,1,-9999,0
2019-05-09,243.379220554375,1,-9999,0
2019-05-10,467.502933625375,1,-9999,0
2019-05-11,320.308866725292,1,-9999,0
2019-05-12,304.874732686119,1,-9999,0
2019-05-13,451.198501903542,1,-9999,-9999
2019-05-14,629.750590958333,1,-9999,0
2019-05-15,367.399968255167,1,-9999,0
2019-05-16,542.269420076333,1,-9999,0
2019-05-17,426.822374288271,1,-9999,0
2019-05-18,354.383657786458,1,-9999,0
2019-05-19,328.929862951292,1,-9999,0
2019-05-20,72.7046202933333,1,-9999,-9999
2019-05-21,149.427822998333,1,-9999,0
2019-05-22,620.084118632833,1,-9999,0
2019-05-23,664.488241688146,1,-9999,0
2019-05-24,539.360880235574,1,-9999,0
2019-05-25,279.249808192667,1,-9999,0
2019-05-26,451.234854349896,1,-9999,0
2019-05-27,535.355342027167,1,-9999,-9999
2019-05-28,127.071358280952,1,-9999,0
2019-05-29,332.543084810504,1,-9999,0
2019-05-30,537.942932570361,1,-9999,0
2019-05-31,702.610832339262,0.979166666666667,-9999,0
2019-06-01,704.681882418083,1,-9999,0
2019-06-02,706.1538560285,1,-9999,0
2019-06-03,530.338234730767,1,-9999,-9999
2019-06-04,652.984824083833,1,-9999,0
2019-06-05,595.128713147146,1,-9999,0
2019-06-06,123.030818875021,1,-9999,0
2019-06-07,435.363709551369,0.958333333333333,-9999,0
2019-06-08,699.265349572104,1,-9999,0
2019-06-09,169.765983982862,1,-9999,0
2019-06-10,204.337491481625,1,-9999,-9999
2019-06-11,269.315277075896,1,-9999,0
2019-06-12,583.610202338396,1,-9999,0
2019-06-13,704.372853732896,1,-9999,0
2019-06-14,451.071187107,1,-9999,0
2019-06-15,450.068464411771,1,-9999,0
2019-06-16,491.199488211375,1,-9999,0
2019-06-17,709.225180622146,1,-9999,-9999
2019-06-18,621.160903988125,1,-9999,0
2019-06-19,665.032773218979,1,-9999,0
2019-06-20,387.579133234708,1,-9999,0
2019-06-21,351.80064463625,1,-9999,0
2019-06-22,344.61855964675,1,-9999,0
2019-06-23,648.575473221875,1,-9999,0
2019-06-24,697.028559624813,1,-9999,-9999
2019-06-25,678.781394530354,1,-9999,0
2019-06-26,687.930551711542,1,-9999,0
2019-06-27,681.584527796729,1,-9999,0
2019-06-28,707.110516266729,1,-9999,0
2019-06-29,719.760206317604,1,-9999,0
2019-06-30,678.020271908646,1,-9999,0
2019-07-01,556.659830749375,1,-9999,-9999
2019-07-02,623.89899015575,1,-9999,0
2019-07-03,559.7077868455,1,-9999,0
2019-07-04,671.730300760396,1,-9999,0
2019-07-05,667.586410328771,1,-9999,0
2019-07-06,347.140906715563,1,-9999,0
2019-07-07,523.627409605083,1,-9999,0
2019-07-08,430.893014692875,1,-9999,-9999
2019-07-09,578.894563956667,1,-9999,0
2019-07-10,685.898455954459,1,-9999,0
2019-07-11,232.826692417292,1,-9999,0
2019-07-12,348.935906863646,1,-9999,0
2019-07-13,535.602273633396,1,-9999,0
2019-07-14,621.853418360021,1,-9999,0
2019-07-15,437.872919688458,1,-9999,-9999
2019-07-16,674.735804096104,1,-9999,0
2019-07-17,570.386145832813,1,-9999,0
2019-07-18,489.959558173146,1,-9999,0
2019-07-19,648.021189926937,1,-9999,0
2019-07-20,549.250973680562,1,-9999,0
2019-07-21,464.901509578271,1,-9999,0
2019-07-22,569.481929041604,1,-9999,-9999
2019-07-23,660.746676666187,1,-9999,0
2019-07-24,628.412818074563,1,-9999,0
2019-07-25,627.738920125708,1,-9999,0
2019-07-26,538.850615612604,1,-9999,0
2019-07-27,424.686979124083,1,-9999,0
2019-07-28,98.8724966944792,1,-9999,0
2019-07-29,411.200818688229,1,-9999,-9999
2019-07-30,635.520821323083,1,-9999,0
2019-07-31,391.017271932042,1,-9999,0
2019-08-01,600.010317941938,1,-9999,0
2019-08-02,358.181408474917,1,-9999,0
2019-08-03,578.058766034354,1,-9999,0
2019-08-04,614.718806481458,1,-9999,0
2019-08-05,493.406028369,1,-9999,-9999
2019-08-06,213.769705734979,0.979166666666667,-9999,0
2019-08-07,174.258087899208,1,-9999,0
2019-08-08,554.2648149965,1,-9999,0
2019-08-09,577.521416440208,1,-9999,0
2019-08-10,232.883101164854,1,-9999,0
2019-08-11,516.247706360104,1,-9999,0
2019-08-12,306.099962152417,1,-9999,-9999
2019-08-13,379.247533624021,1,-9999,0
2019-08-14,598.542314946229,1,-9999,0
2019-08-15,346.256009871875,1,-9999,0
2019-08-16,557.189942352542,1,-9999,0
2019-08-17,261.957441473812,1,-9999,0
2019-08-18,536.998562482542,1,-9999,0
2019-08-19,195.314952636958,1,-9999,-9999
2019-08-20,87.5965873189792,1,-9999,0
2019-08-21,418.462481915833,1,-9999,0
2019-08-22,351.170227954104,1,-9999,0
2019-08-23,391.286693599722,1,-9999,0
2019-08-24,476.604370613896,1,-9999,0
2019-08-25,505.850343936417,1,-9999,0
2019-08-26,544.760054462917,1,-9999,-9999
2019-08-27,488.160799883562,1,-9999,0
2019-08-28,482.145650378417,1,-9999,0
2019-08-29,481.944084907,1,-9999,0
2019-08-30,506.821801690521,1,-9999,0
2019-08-31,477.042255070313,1,-9999,0
2019-09-01,238.24624370325,1,-9999,0
2019-09-02,133.868019108577,1,-9999,-9999
2019-09-03,460.394120886862,1,-9999,0
2019-09-04,507.730200228583,1,-9999,0
2019-09-05,207.800175444458,1,-9999,0
2019-09-06,158.538440178063,1,-9999,0
2019-09-07,317.751828080417,1,-9999,0
2019-09-08,129.361511245188,1,-9999,0
2019-09-09,435.043624263417,1,-9999,-9999
2019-09-10,433.677429002362,1,-9999,0
2019-09-11,322.939570615611,1,-9999,0
2019-09-12,469.886804809208,1,-9999,0
2019-09-13,468.276754804938,1,-9999,0
2019-09-14,407.022659700229,1,-9999,0
2019-09-15,392.959822447146,1,-9999,0
2019-09-16,434.845763086952,1,-9999,-9999
2019-09-17,434.946584598451,1,-9999,0
2019-09-18,331.290237277042,1,-9999,0
2019-09-19,428.621257159729,1,-9999,0
2019-09-20,451.832344493022,0.9375,-9999,0
2019-09-21,410.178791575375,1,-9999,0
2019-09-22,329.054392640375,1,-9999,0
2019-09-23,242.387165345042,1,-9999,-9999
2019-09-24,115.800882166844,1,-9999,0
2019-09-25,303.900087293542,1,-9999,0
2019-09-26,110.021353801062,1,-9999,0
2019-09-27,369.939180061771,1,-9999,0
2019-09-28,339.845674540354,1,-9999,0
2019-09-29,395.498754196535,1,-9999,0
2019-09-30,300.353622368223,1,-9999,-9999
2019-10-01,350.7733310243,1,-9999,0
2019-10-02,-9999,0,-9999,0
2019-10-03,-9999,0,-9999,0
2019-10-04,-9999,0,-9999,0
2019-10-05,-9999,0,-9999,0
2019-10-06,-9999,0,-9999,0
2019-10-07,-9999,-9999,-9999,-9999
2019-10-08,-9999,0,-9999,0
2019-10-09,38.0256484369373,1,-9999,0
2019-10-10,231.564902523201,1,-9999,0
2019-10-11,310.184219708665,1,-9999,0
2019-10-12,264.35437460438,1,-9999,0
2019-10-13,286.593661522688,1,-9999,0
2019-10-14,271.526260944563,1,-9999,-9999
2019-10-15,83.2774021851583,1,-9999,0
2019-10-16,-9999,0,-9999,0
2019-10-17,-9999,0,-9999,0
2019-10-18,151.801197694458,1,-9999,0
2019-10-19,92.7093633721604,1,-9999,0
2019-10-20,86.51832249809,0.770833333333333,-9999,0
2019-10-21,-9999,-9999,-9999,-9999
2019-10-22,76.8689562218214,0.583333333333333,-9999,0
2019-10-23,123.997397370146,1,-9999,0
2019-10-24,139.117216216188,1,-9999,0
2019-10-25,222.408692229722,1,-9999,0
2019-10-26,194.496165283056,1,-9999,0
2019-10-27,174.709699901535,1,-9999,0
2019-10-28,52.1275454243042,1,-9999,-9999
2019-10-29,37.272356065794,1,-9999,0
2019-10-30,41.5908160568565,0.979166666666667,-9999,0
2019-10-31,81.6490757313211,0.9375,-9999,0
2019-11-01,46.4914141485479,1,-9999,0
2019-11-02,97.0840684049883,1,-9999,0
2019-11-03,72.0180485402083,1,-9999,0
2019-11-04,78.9035238720425,1,-9999,-9999
2019-11-05,173.190638195992,1,-9999,0
2019-11-06,61.1794687806735,1,-9999,0
2019-11-07,67.3221360598521,0.8125,-9999,0
2019-11-08,26.7777497534743,1,-9999,0
2019-11-09,102.377406540858,1,-9999,0
2019-11-10,79.4072353833125,1,-9999,0
2019-11-11,43.8762002741622,0.9375,-9999,-9999
2019-11-12,172.016590134188,1,-9999,0
2019-11-13,102.794748616947,1,-9999,0
2019-11-14,71.8478891069792,1,-9999,0
2019-11-15,74.779016373875,1,-9999,0
2019-11-16,144.110487150213,1,-9999,0
2019-11-17,25.4712023809021,1,-9999,0
2019-11-18,71.7632071700835,1,-9999,-9999
2019-11-19,79.063394368139,0.75,-9999,0
2019-11-20,58.2194255393677,0.75,-9999,0
2019-11-21,44.7438724693465,0.791666666666667,-9999,0
2019-11-22,72.4208885760164,0.75,-9999,0
2019-11-23,26.7147296539896,1,-9999,0
2019-11-24,107.732729902917,1,-9999,0
2019-11-25,98.9339762572786,1,-9999,-9999
2019-11-26,57.1855135092625,1,-9999,0
2019-11-27,98.8918454250702,0.875,-9999,0
2019-11-28,39.1213144986883,1,-9999,0
2019-11-29,32.2854837226458,1,-9999,0
2019-11-30,84.4341244553604,1,-9999,0
2019-12-01,38.4042433860625,1,-9999,0
2019-12-02,50.1256469762083,1,-9999,-9999
2019-12-03,128.755617764312,1,-9999,0
2019-12-04,36.8276156072083,1,-9999,0
2019-12-05,28.588929631875,1,-9999,0
2019-12-06,85.35003907175,1,-9999,0
2019-12-07,40.2640309976937,1,-9999,0
2019-12-08,109.416711630292,1,-9999,0
2019-12-09,32.3934345824792,1,-9999,-9999
2019-12-10,127.081871341271,1,-9999,0
2019-12-11,20.7246659283958,1,-9999,0
2019-12-12,56.8224568674792,1,-9999,0
2019-12-13,56.6977097462708,1,-9999,0
2019-12-14,49.5124662580163,1,-9999,0
2019-12-15,70.4769976257292,1,-9999,0
2019-12-16,73.4631359781028,1,-9999,-9999
2019-12-17,50.1881930323902,1,-9999,0
2019-12-18,68.8964361762959,0.979166666666667,-9999,0
2019-12-19,62.4441615893199,0.979166666666667,-9999,0
2019-12-20,14.8838293425918,1,-9999,0
2019-12-21,53.4536559053971,0.979166666666667,-9999,0
2019-12-22,23.5495765838702,1,-9999,0
2019-12-23,55.5760212397594,1,-9999,-9999
2019-12-24,26.8467685589583,1,-9999,0
2019-12-25,59.3398914070021,1,-9999,0
2019-12-26,29.2385656362917,1,-9999,0
2019-12-27,61.1686120508542,1,-9999,0
2019-12-28,37.7037184863333,1,-9999,0
2019-12-29,76.0376714658542,1,-9999,0
2019-12-30,28.1510685364792,1,-9999,0
2019-12-31,30.5032775541875,1,-9999,-9999
2020-01-01,20.413071022,1,-9999,0
2020-01-02,25.2179485216667,1,-9999,0
2020-01-03,48.5296431335774,0.854166666666667,-9999,0
2020-01-04,72.9987138809607,0.9375,-9999,0
2020-01-05,134.629845571167,1,-9999,0
2020-01-06,44.0833395168958,1,-9999,0
2020-01-07,98.1596025899375,1,-9999,-9999
2020-01-08,60.6326435713479,1,-9999,0
2020-01-09,109.9771935163,1,-9999,0
2020-01-10,132.194441526358,0.854166666666667,-9999,0
2020-01-11,100.314242089937,1,-9999,0
2020-01-12,99.9734674910417,1,-9999,0
2020-01-13,88.1828740821875,1,-9999,0
2020-01-14,128.252334554131,1,-9999,-9999
2020-01-15,151.005399094001,0.979166666666667,-9999,0
2020-01-16,145.625644274797,1,-9999,0
2020-01-17,53.5587832861667,1,-9999,0
2020-01-18,144.967540892902,1,-9999,0
2020-01-19,113.137971531854,1,-9999,0
2020-01-20,123.144015441792,1,-9999,0
2020-01-21,112.413261677646,1,-9999,-9999
2020-01-22,108.952226721458,1,-9999,0
2020-01-23,26.3240206505417,1,-9999,0
2020-01-24,42.890372092625,1,-9999,0
2020-01-25,41.2167800874931,1,-9999,0
2020-01-26,91.5308219475013,1,-9999,0
2020-01-27,70.5075057268865,0.770833333333333,-9999,0
2020-01-28,82.6993181165683,0.75,-9999,-9999
2020-01-29,51.2379339311384,0.958333333333333,-9999,0
2020-01-30,160.883244572506,0.729166666666667,-9999,0
2020-01-31,134.9952555017,0.979166666666667,-9999,0
2020-02-01,85.2715631040357,1,-9999,0
2020-02-02,47.401587475875,1,-9999,0
2020-02-03,19.5368251385625,1,-9999,0
2020-02-04,80.5549949709819,1,-9999,-9999
2020-02-05,192.793478148673,1,-9999,0
2020-02-06,204.114819112438,1,-9999,0
2020-02-07,212.952330598508,1,-9999,0
2020-02-08,170.2683176135,1,-9999,0
2020-02-09,186.464494229813,1,-9999,0
2020-02-10,103.474907260015,1,-9999,0
2020-02-11,87.6855862265607,0.833333333333333,-9999,-9999
2020-02-12,-9999,0,-9999,0
2020-02-13,124.140872203174,1,-9999,0
2020-02-14,172.889811157829,1,-9999,0
2020-02-15,270.921526720843,0.833333333333333,-9999,0
2020-02-16,179.995258896302,0.875,-9999,0
2020-02-17,53.7531544727263,1,-9999,0
2020-02-18,251.515591316153,1,-9999,-9999
2020-02-19,75.775357499875,1,-9999,0
2020-02-20,243.150389450527,1,-9999,0
2020-02-21,247.677781415112,1,-9999,0
2020-02-22,271.500715936229,1,-9999,0
2020-02-23,85.4796825881875,1,-9999,0
2020-02-24,277.764493155792,1,-9999,0
2020-02-25,71.922098893825,1,-9999,-9999
2020-02-26,72.3951074911042,1,-9999,0
2020-02-27,95.1499688924167,1,-9999,0
2020-02-28,298.957765854042,1,-9999,0
2020-02-29,188.860370710799,1,-9999,0
2020-03-01,298.653603871414,0.9375,-9999,0
2020-03-02,66.9746311633694,1,-9999,0
2020-03-03,261.844960514678,1,-9999,-9999
2020-03-04,314.788061723628,1,-9999,0
2020-03-05,80.0840816487636,0.625,-9999,0
2020-03-06,167.520710851996,0.625,-9999,0
2020-03-07,218.182509214927,0.979166666666667,-9999,0
2020-03-08,308.11121629484,0.958333333333333,-9999,0
2020-03-09,154.158272375972,1,-9999,0
2020-03-10,53.6452723116625,1,-9999,-9999
2020-03-11,315.792468531629,1,-9999,0
2020-03-12,151.622372860679,1,-9999,0
2020-03-13,263.139159015977,0.895833333333333,-9999,0
2020-03-14,179.039305556006,1,-9999,0
2020-03-15,389.690606113519,0.979166666666667,-9999,0
2020-03-16,370.283342833529,1,-9999,0
2020-03-17,291.947623372631,1,-9999,-9999
2020-03-18,391.193772549221,1,-9999,0
2020-03-19,382.141331021994,1,-9999,0
2020-03-20,361.387891171898,0.916666666666667,-9999,0
2020-03-21,175.541613559358,0.958333333333333,-9999,0
2020-03-22,150.90510012864,1,-9999,0
2020-03-23,408.584673857764,1,-9999,0
2020-03-24,416.737799027687,1,-9999,-9999
2020-03-25,406.058426969362,1,-9999,0
2020-03-26,361.77454831431,1,-9999,0
2020-03-27,390.146548434834,0.958333333333333,-9999,0
2020-03-28,391.723447570375,1,-9999,0
2020-03-29,228.310291444571,0.958333333333333,-9999,0
2020-03-30,133.22000650111,1,-9999,0
2020-03-31,460.306536215687,1,-9999,-9999
2020-04-01,464.198229522708,1,-9999,0
2020-04-02,446.385479063687,1,-9999,0
2020-04-03,481.721884746305,0.958333333333333,-9999,0
2020-04-04,467.873012209846,1,-9999,0
2020-04-05,487.152279504229,1,-9999,0
2020-04-06,488.544133836931,1,-9999,0
2020-04-07,486.832066415771,1,-9999,-9999
2020-04-08,477.742643567146,1,-9999,0
2020-04-09,442.807221213645,0.979166666666667,-9999,0
2020-04-10,500.179341070201,1,-9999,0
2020-04-11,504.239460011631,1,-9999,0
2020-04-12,504.771069426636,1,-9999,0
2020-04-13,480.677473716919,1,-9999,0
2020-04-14,554.025550817639,0.958333333333333,-9999,-9999
2020-04-15,533.931649114763,1,-9999,0
2020-04-16,502.287835533806,1,-9999,0
2020-04-17,502.548524914758,1,-9999,0
2020-04-18,468.95257338559,1,-9999,0
2020-04-19,396.628072296076,1,-9999,0
2020-04-20,372.669179464917,1,-9999,0
2020-04-21,294.295949454111,0.958333333333333,-9999,-9999
2020-04-22,571.865984699149,0.979166666666667,-9999,0
2020-04-23,562.002161948494,1,-9999,0
2020-04-24,518.780211073896,1,-9999,0
2020-04-25,469.963139853083,1,-9999,0
2020-04-26,411.276517194125,1,-9999,0
2020-04-27,557.037758349063,1,-9999,0
2020-04-28,121.3479132675,1,-9999,-9999
2020-04-29,361.562595034311,0.958333333333333,-9999,0
2020-04-30,138.9450981595,1,-9999,0
2020-05-01,220.7158043435,1,-9999,0
2020-05-02,240.395398111798,1,-9999,0
2020-05-03,470.290198666894,0.979166666666667,-9999,0
2020-05-04,483.644547599958,1,-9999,0
2020-05-05,121.49678833475,1,-9999,-9999
2020-05-06,414.591972006313,1,-9999,0
2020-05-07,631.429940967979,1,-9999,0
2020-05-08,553.269840421479,1,-9999,0
2020-05-09,615.378799536396,1,-9999,0
2020-05-10,558.880570021938,1,-9999,0
2020-05-11,161.316902005312,1,-9999,0
2020-05-12,401.671868737687,1,-9999,-9999
2020-05-13,149.098735677208,1,-9999,0
2020-05-14,155.954658754917,1,-9999,0
2020-05-15,147.95874164179,0.958333333333333,-9999,0
2020-05-16,512.928109302425,1,-9999,0
2020-05-17,644.312411230833,1,-9999,0
2020-05-18,649.201082386756,1,-9999,0
2020-05-19,601.854447010938,1,-9999,-9999
2020-05-20,591.451630840348,1,-9999,0
2020-05-21,711.6368990448,0.9375,-9999,0
2020-05-22,483.454608387458,1,-9999,0
2020-05-23,175.518273704688,1,-9999,0
2020-05-24,468.675099795604,1,-9999,0
2020-05-25,577.700137526875,1,-9999,0
2020-05-26,614.919568395062,1,-9999,-9999
2020-05-27,679.880649195333,1,-9999,0
2020-05-28,491.224159157639,1,-9999,0
2020-05-29,682.018018826042,1,-9999,0
2020-05-30,595.423393301188,1,-9999,0
2020-05-31,682.626364106458,1,-9999,0
2020-06-01,689.373136430208,1,-9999,0
2020-06-02,684.485531811229,1,-9999,-9999
2020-06-03,581.803069860896,1,-9999,0
2020-06-04,227.727683753812,1,-9999,0
2020-06-05,195.503490827979,1,-9999,0
2020-06-06,409.423643808813,1,-9999,0
2020-06-07,257.554698428978,0.958333333333333,-9999,0
2020-06-08,398.563730980208,1,-9999,0
2020-06-09,137.441949836312,1,-9999,-9999
2020-06-10,441.485961951229,1,-9999,0
2020-06-11,543.493797984042,1,-9999,0
2020-06-12,703.929928898354,1,-9999,0
2020-06-13,426.853310232917,1,-9999,0
2020-06-14,204.038790487667,1,-9999,0
2020-06-15,227.438945460083,1,-9999,0
2020-06-16,443.641327868021,1,-9999,-9999
2020-06-17,185.404666201917,1,-9999,0
2020-06-18,538.970156430937,1,-9999,0
2020-06-19,355.982715123063,1,-9999,0
2020-06-20,514.700555757875,1,-9999,0
2020-06-21,612.360160034054,1,-9999,0
2020-06-22,549.525316024521,1,-9999,0
2020-06-23,703.745006536667,1,-9999,-9999
2020-06-24,703.209667410188,1,-9999,0
2020-06-25,678.988933954521,1,-9999,0
2020-06-26,398.839709359354,1,-9999,0
2020-06-27,563.528112632833,1,-9999,0
2020-06-28,374.601097133188,1,-9999,0
2020-06-29,436.257451712667,1,-9999,0
2020-06-30,689.576561322396,1,-9999,-9999
2020-07-01,661.797985728149,0.979166666666667,-9999,0
2020-07-02,472.430918529521,1,-9999,0
2020-07-03,290.762479875208,1,-9999,0
2020-07-04,582.522001982792,1,-9999,0
2020-07-05,597.463346743333,1,-9999,0
2020-07-06,487.592852437625,1,-9999,0
2020-07-07,697.899400496563,1,-9999,-9999
2020-07-08,670.490918588104,1,-9999,0
2020-07-09,676.867066994646,1,-9999,0
2020-07-10,582.950027151583,1,-9999,0
2020-07-11,455.727727609875,1,-9999,0
2020-07-12,694.750456319404,0.979166666666667,-9999,0
2020-07-13,677.843256043885,0.979166666666667,-9999,0
2020-07-14,511.120437768292,1,-9999,-9999
2020-07-15,191.623817934062,1,-9999,0
2020-07-16,195.372614334583,1,-9999,0
2020-07-17,295.824586042021,1,-9999,0
2020-07-18,676.194085426583,1,-9999,0
2020-07-19,668.121709321917,1,-9999,0
2020-07-20,622.968759081042,1,-9999,0
2020-07-21,377.338497933146,1,-9999,-9999
2020-07-22,385.976341467167,1,-9999,0
2020-07-23,613.241659256667,1,-9999,0
2020-07-24,298.758923519354,1,-9999,0
2020-07-25,635.026166014854,1,-9999,0
2020-07-26,553.299567169792,1,-9999,0
2020-07-27,658.619429278646,1,-9999,0
2020-07-28,416.334783494667,1,-9999,-9999
2020-07-29,646.182615013083,1,-9999,0
2020-07-30,628.81996993625,1,-9999,0
2020-07-31,626.088988934937,1,-9999,0
2020-08-01,358.915135908979,1,-9999,0
2020-08-02,195.57185931775,1,-9999,0
2020-08-03,107.98936849075,1,-9999,0
2020-08-04,209.793043105792,1,-9999,-9999
2020-08-05,590.687660727414,0.979166666666667,-9999,0
2020-08-06,618.002398233687,1,-9999,0
2020-08-07,615.742245755667,1,-9999,0
2020-08-08,603.715071460063,1,-9999,0
2020-08-09,596.505552091896,1,-9999,0
2020-08-10,507.346575466,1,-9999,0
2020-08-11,558.147169661688,1,-9999,-9999
2020-08-12,373.07786183825,1,-9999,0
2020-08-13,376.380474764042,1,-9999,0
2020-08-14,346.364535542292,1,-9999,0
2020-08-15,499.365361123542,1,-9999,0
2020-08-16,489.734178471875,1,-9999,0
2020-08-17,404.381848567104,1,-9999,0
2020-08-18,377.432788459833,1,-9999,-9999
2020-08-19,438.063561510771,1,-9999,0
2020-08-20,567.311075745771,1,-9999,0
2020-08-21,553.722822921,1,-9999,0
2020-08-22,192.598172529521,1,-9999,0
2020-08-23,336.816769422875,1,-9999,0
2020-08-24,448.854157485917,1,-9999,0
2020-08-25,417.262509138042,1,-9999,-9999
2020-08-26,472.78795512325,1,-9999,0
2020-08-27,453.667280034271,1,-9999,0
2020-08-28,147.507879807583,1,-9999,0
2020-08-29,69.7825868552708,1,-9999,0
2020-08-30,51.0974364049583,1,-9999,0
2020-08-31,310.787022534833,1,-9999,0
2020-09-01,365.950357509896,1,-9999,-9999
2020-09-02,424.305539426167,1,-9999,0
2020-09-03,500.100216180751,1,-9999,0
2020-09-04,503.931122398167,1,-9999,0
2020-09-05,412.936902232708,1,-9999,0
2020-09-06,85.797894055625,1,-9999,0
2020-09-07,367.953806090917,1,-9999,0
2020-09-08,483.355090781958,1,-9999,-9999
2020-09-09,470.170737512292,1,-9999,0
2020-09-10,461.095913413042,1,-9999,0
2020-09-11,442.825749710396,1,-9999,0
2020-09-12,432.245197298521,1,-9999,0
2020-09-13,416.424276099201,1,-9999,0
2020-09-14,428.422148974,1,-9999,0
2020-09-15,432.030257621667,1,-9999,-9999
2020-09-16,324.651529034979,1,-9999,0
