NEE_L3.1_L3.2_QCF,NEE_L3.1_L3.2_QCF0,date
-25.4895,-25.4895,2022-06-12
-27.215186,-27.215186,2022-06-12
-23.097869,-23.097869,2022-06-12
-24.539602,-24.539602,2022-06-12
-28.477787,-28.477787,2022-06-12
-19.96923,-19.96923,2022-06-12
-18.8696901,-18.8696901,2022-06-12
-22.776177,-22.776177,2022-06-12
-21.22966958,-21.22966958,2022-06-12
-19.250428,-19.250428,2022-06-12
-16.8197947,-16.8197947,2022-06-12
-17.311629,-17.311629,2022-06-12
-15.8643516,-15.8643516,2022-06-12
-16.4383629,-16.4383629,2022-06-12
-13.622444,-13.622444,2022-06-12
-7.6523849,-7.6523849,2022-06-12
-8.681753,-8.681753,2022-06-12
-2.9761076,-2.9761076,2022-06-12
4.8696873,,2022-06-12
11.4347566,11.4347566,2022-06-12
8.7572927,8.7572927,2022-06-12
14.1325382,14.1325382,2022-06-12
14.7662421,14.7662421,2022-06-12
13.4994691,13.4994691,2022-06-12
12.7840626,12.7840626,2022-06-12
13.829194,13.829194,2022-06-12
8.196905,,2022-06-12
14.777952,,2022-06-12
-4.96899,,2022-06-12
-6.791308,,2022-06-12
7.0368,,2022-06-13
11.017467,,2022-06-13
19.40201,,2022-06-13
,,2022-06-13
17.283401,,2022-06-13
11.74566,,2022-06-13
8.09177,8.09177,2022-06-13
12.231862,12.231862,2022-06-13
10.34215,,2022-06-13
15.43055,,2022-06-13
8.938194,,2022-06-13
,,2022-06-13
3.043759,,2022-06-13
1.582716,1.582716,2022-06-13
-0.83586625,,2022-06-13
-12.8294812,-12.8294812,2022-06-13
-9.8613654,-9.8613654,2022-06-13
-10.439047,-10.439047,2022-06-13
-15.445226,-15.445226,2022-06-13
-23.0775717,-23.0775717,2022-06-13
-22.9913664,-22.9913664,2022-06-13
-24.597683,-24.597683,2022-06-13
-22.8812599,-22.8812599,2022-06-13
-20.2148631,-20.2148631,2022-06-13
-24.7118793,-24.7118793,2022-06-13
-23.48065885,-23.48065885,2022-06-13
-21.7515144,-21.7515144,2022-06-13
-20.9940985,-20.9940985,2022-06-13
-22.7381628,-22.7381628,2022-06-13
-18.0900732,-18.0900732,2022-06-13
-15.4049311,-15.4049311,2022-06-13
-12.3703579,-12.3703579,2022-06-13
-13.0929515,-13.0929515,2022-06-13
-10.87811391,-10.87811391,2022-06-13
-7.4067013,-7.4067013,2022-06-13
-5.27866157,-5.27866157,2022-06-13
-3.57387452,-3.57387452,2022-06-13
,,2022-06-13
1.8765111,1.8765111,2022-06-13
8.5672903,8.5672903,2022-06-13
9.5927655,9.5927655,2022-06-13
8.023449,8.023449,2022-06-13
9.983004,,2022-06-13
3.4074,,2022-06-13
13.8406336,13.8406336,2022-06-13
12.289909,,2022-06-13
23.80093,,2022-06-13
10.21299,,2022-06-13
12.96658,12.96658,2022-06-14
,,2022-06-14
27.27821,,2022-06-14
43.20124,,2022-06-14
,,2022-06-14
15.9663,,2022-06-14
,,2022-06-14
,,2022-06-14
21.86001,,2022-06-14
10.07047,,2022-06-14
,,2022-06-14
10.6028,10.6028,2022-06-14
-6.12687,,2022-06-14
-14.49383,,2022-06-14
-9.750106,-9.750106,2022-06-14
-18.005303,-18.005303,2022-06-14
-16.316142,-16.316142,2022-06-14
-18.6120873,-18.6120873,2022-06-14
-20.464161,-20.464161,2022-06-14
-20.5671537,-20.5671537,2022-06-14
-23.0899787,-23.0899787,2022-06-14
-24.4155082,-24.4155082,2022-06-14
-27.693135,-27.693135,2022-06-14
-21.7343443,-21.7343443,2022-06-14
-22.1118785,-22.1118785,2022-06-14
-20.96091175,-20.96091175,2022-06-14
-20.11317822,-20.11317822,2022-06-14
-19.5392347,-19.5392347,2022-06-14
-18.953389,-18.953389,2022-06-14
-24.3240597,-24.3240597,2022-06-14
-17.1153984,-17.1153984,2022-06-14
-15.386529,-15.386529,2022-06-14
-15.95274614,-15.95274614,2022-06-14
-14.5554567,-14.5554567,2022-06-14
-14.0378511,-14.0378511,2022-06-14
-12.0415282,-12.0415282,2022-06-14
-5.0952768,-5.0952768,2022-06-14
-5.203015,-5.203015,2022-06-14
,,2022-06-14
5.02089,5.02089,2022-06-14
3.648471,,2022-06-14
,,2022-06-14
10.058336,,2022-06-14
7.210173,,2022-06-14
,,2022-06-14
6.53382,,2022-06-14
,,2022-06-14
,,2022-06-14
,,2022-06-15
,,2022-06-15
,,2022-06-15
,,2022-06-15
,,2022-06-15
,,2022-06-15
-8.61591,,2022-06-15
7.66273,,2022-06-15
,,2022-06-15
-5.22034,,2022-06-15
,,2022-06-15
3.00231,,2022-06-15
-23.89325,,2022-06-15
-12.884494,,2022-06-15
-15.412469,-15.412469,2022-06-15
-21.095071,-21.095071,2022-06-15
-26.357975,-26.357975,2022-06-15
-11.92022,,2022-06-15
-25.951281,-25.951281,2022-06-15
-26.176907,-26.176907,2022-06-15
-25.231569,-25.231569,2022-06-15
-24.530656,-24.530656,2022-06-15
-24.7420489,-24.7420489,2022-06-15
-20.83077869,-20.83077869,2022-06-15
-22.6302163,-22.6302163,2022-06-15
-23.5122752,-23.5122752,2022-06-15
-23.4581398,-23.4581398,2022-06-15
-22.2035164,-22.2035164,2022-06-15
-21.8657037,-21.8657037,2022-06-15
-22.03222556,-22.03222556,2022-06-15
-17.9253745,-17.9253745,2022-06-15
-5.696338,,2022-06-15
-14.150489,-14.150489,2022-06-15
-11.2298304,-11.2298304,2022-06-15
6.663856,6.663856,2022-06-15
-7.879806,,2022-06-15
-3.8961651,-3.8961651,2022-06-15
-1.484643,,2022-06-15
,,2022-06-15
8.492175,,2022-06-15
3.468197,,2022-06-15
,,2022-06-15
-0.543736,,2022-06-15
5.360119,,2022-06-15
,,2022-06-15
-2.92188,,2022-06-15
-8.159846,,2022-06-15
13.981146,,2022-06-15
,,2022-06-16
,,2022-06-16
4.644558,,2022-06-16
4.92899,4.92899,2022-06-16
7.155572,,2022-06-16
6.296305,,2022-06-16
19.76384,,2022-06-16
-3.03589,,2022-06-16
2.15704,,2022-06-16
9.430933,9.430933,2022-06-16
,,2022-06-16
,,2022-06-16
1.2033403,,2022-06-16
-8.69079,,2022-06-16
-16.959368,-16.959368,2022-06-16
-16.615298,-16.615298,2022-06-16
-17.866917,,2022-06-16
-8.5413707,,2022-06-16
-23.343329,-23.343329,2022-06-16
-21.81474,-21.81474,2022-06-16
-25.339571,-25.339571,2022-06-16
-19.938937,-19.938937,2022-06-16
-14.7984363,-14.7984363,2022-06-16
-20.0521683,-20.0521683,2022-06-16
-21.4823718,-21.4823718,2022-06-16
-21.97836055,-21.97836055,2022-06-16
-18.9712337,-18.9712337,2022-06-16
-18.84564899,-18.84564899,2022-06-16
-18.6415489,-18.6415489,2022-06-16
-18.7932829,-18.7932829,2022-06-16
-16.9915075,-16.9915075,2022-06-16
-13.2232379,-13.2232379,2022-06-16
-14.0850534,-14.0850534,2022-06-16
-12.1542265,-12.1542265,2022-06-16
-9.7334961,-9.7334961,2022-06-16
-8.715526,-8.715526,2022-06-16
-3.1076609,-3.1076609,2022-06-16
0.8002887,0.8002887,2022-06-16
2.0084215,2.0084215,2022-06-16
7.205398,7.205398,2022-06-16
8.610994,8.610994,2022-06-16
11.5083696,11.5083696,2022-06-16
12.0340992,12.0340992,2022-06-16
8.960015,8.960015,2022-06-16
8.3656,,2022-06-16
12.122194,,2022-06-16
6.241645,,2022-06-16
11.895213,11.895213,2022-06-16
20.311787,,2022-06-17
,,2022-06-17
,,2022-06-17
10.299633,,2022-06-17
,,2022-06-17
26.404436,,2022-06-17
30.824,,2022-06-17
1.71014,,2022-06-17
5.86138,,2022-06-17
32.942217,,2022-06-17
,,2022-06-17
,,2022-06-17
-5.13118,,2022-06-17
-7.24573,,2022-06-17
-18.02326,-18.02326,2022-06-17
-15.80337,-15.80337,2022-06-17
-19.838588,-19.838588,2022-06-17
-22.872068,-22.872068,2022-06-17
-24.7208474,-24.7208474,2022-06-17
-22.645162,-22.645162,2022-06-17
-21.436938,-21.436938,2022-06-17
-26.198546,-26.198546,2022-06-17
-25.0802074,-25.0802074,2022-06-17
-22.1241858,-22.1241858,2022-06-17
-26.2078568,-26.2078568,2022-06-17
-22.10131958,-22.10131958,2022-06-17
-21.5527741,-21.5527741,2022-06-17
-19.6702365,-19.6702365,2022-06-17
-21.7167541,-21.7167541,2022-06-17
-19.7774086,-19.7774086,2022-06-17
-14.6508248,-14.6508248,2022-06-17
-15.5477108,-15.5477108,2022-06-17
-15.3145338,-15.3145338,2022-06-17
-11.9928964,,2022-06-17
-10.41787968,-10.41787968,2022-06-17
-7.5460125,-7.5460125,2022-06-17
-8.5429884,-8.5429884,2022-06-17
-3.798159,-3.798159,2022-06-17
-0.856083,-0.856083,2022-06-17
2.668863,,2022-06-17
,,2022-06-17
,,2022-06-17
,,2022-06-17
,,2022-06-17
28.49509,,2022-06-17
,,2022-06-17
,,2022-06-17
,,2022-06-17
,,2022-06-18
,,2022-06-18
21.59963,,2022-06-18
-6.4678,,2022-06-18
15.46607,,2022-06-18
,,2022-06-18
-8.90832,,2022-06-18
7.13873,,2022-06-18
29.76056,,2022-06-18
,,2022-06-18
18.33374,,2022-06-18
,,2022-06-18
-6.549791,-6.549791,2022-06-18
-12.94794,-12.94794,2022-06-18
-21.37558,-21.37558,2022-06-18
-17.045569,-17.045569,2022-06-18
-22.524058,-22.524058,2022-06-18
-25.91357,-25.91357,2022-06-18
-20.540329,-20.540329,2022-06-18
-21.320442,-21.320442,2022-06-18
-22.8279612,-22.8279612,2022-06-18
-21.8767838,-21.8767838,2022-06-18
-22.840206,-22.840206,2022-06-18
-21.3280069,-21.3280069,2022-06-18
-21.8286014,-21.8286014,2022-06-18
-18.184673,-18.184673,2022-06-18
-17.8026347,-17.8026347,2022-06-18
-17.4974679,-17.4974679,2022-06-18
-15.7028268,-15.7028268,2022-06-18
-14.84373856,-14.84373856,2022-06-18
-14.3914673,-14.3914673,2022-06-18
-14.7139828,-14.7139828,2022-06-18
-14.9748234,-14.9748234,2022-06-18
-13.7102214,-13.7102214,2022-06-18
-10.2792474,-10.2792474,2022-06-18
-7.9408693,-7.9408693,2022-06-18
-5.3936343,-5.3936343,2022-06-18
-5.655456,,2022-06-18
-1.498319,,2022-06-18
-4.203979,,2022-06-18
,,2022-06-18
23.450088,,2022-06-18
,,2022-06-18
,,2022-06-18
,,2022-06-18
,,2022-06-18
,,2022-06-18
,,2022-06-18
12.33518,,2022-06-19
,,2022-06-19
-2.16805,,2022-06-19
-6.686654,,2022-06-19
,,2022-06-19
,,2022-06-19
,,2022-06-19
5.411374,,2022-06-19
,,2022-06-19
,,2022-06-19
3.22666,,2022-06-19
,,2022-06-19
-7.984378,,2022-06-19
-10.94573,,2022-06-19
-9.699341,-9.699341,2022-06-19
-18.727145,-18.727145,2022-06-19
-22.55649,,2022-06-19
-18.412417,-18.412417,2022-06-19
-20.527892,-20.527892,2022-06-19
-20.882766,,2022-06-19
-21.59478799,-21.59478799,2022-06-19
-20.673854,-20.673854,2022-06-19
-15.581099,-15.581099,2022-06-19
-19.072107,-19.072107,2022-06-19
-18.0881047,-18.0881047,2022-06-19
-17.33183659,-17.33183659,2022-06-19
-18.39506266,-18.39506266,2022-06-19
-17.39261036,-17.39261036,2022-06-19
-14.60489377,-14.60489377,2022-06-19
-15.034566,-15.034566,2022-06-19
-12.7829403,-12.7829403,2022-06-19
-13.85985215,-13.85985215,2022-06-19
-11.3806702,-11.3806702,2022-06-19
-12.0553855,-12.0553855,2022-06-19
-9.22321892,-9.22321892,2022-06-19
-7.542141,-7.542141,2022-06-19
-5.9915086,-5.9915086,2022-06-19
-3.502678,-3.502678,2022-06-19
10.799004,,2022-06-19
5.270334,5.270334,2022-06-19
20.919217,,2022-06-19
,,2022-06-19
9.18979,,2022-06-19
10.88448,,2022-06-19
,,2022-06-19
-2.443,,2022-06-19
-9.00359,,2022-06-19
,,2022-06-19
,,2022-06-20
,,2022-06-20
11.49363,,2022-06-20
,,2022-06-20
,,2022-06-20
38.0687173,,2022-06-20
-8.943911,,2022-06-20
9.095238,,2022-06-20
,,2022-06-20
,,2022-06-20
,,2022-06-20
,,2022-06-20
-8.26176,,2022-06-20
-11.738158,-11.738158,2022-06-20
-18.55414,,2022-06-20
-15.328073,-15.328073,2022-06-20
-17.229847,-17.229847,2022-06-20
-21.120044,-21.120044,2022-06-20
-20.223469,-20.223469,2022-06-20
-18.169245,-18.169245,2022-06-20
-15.4823458,-15.4823458,2022-06-20
-18.0612523,-18.0612523,2022-06-20
-14.95731429,-14.95731429,2022-06-20
-17.4720467,-17.4720467,2022-06-20
-16.1428247,-16.1428247,2022-06-20
-15.1382397,-15.1382397,2022-06-20
-15.41296579,-15.41296579,2022-06-20
-15.18780958,-15.18780958,2022-06-20
-16.8811922,-16.8811922,2022-06-20
-13.79056945,-13.79056945,2022-06-20
-15.2452416,,2022-06-20
-7.2937565,-7.2937565,2022-06-20
-11.7707911,-11.7707911,2022-06-20
-8.0751846,-8.0751846,2022-06-20
-6.1455988,-6.1455988,2022-06-20
-0.93545988,-0.93545988,2022-06-20
1.6317469,1.6317469,2022-06-20
4.9721602,4.9721602,2022-06-20
6.8566168,6.8566168,2022-06-20
10.7630205,10.7630205,2022-06-20
15.6993924,15.6993924,2022-06-20
12.1293691,12.1293691,2022-06-20
6.137854,,2022-06-20
3.949545,,2022-06-20
5.566113,5.566113,2022-06-20
7.931898,7.931898,2022-06-20
6.557075,,2022-06-20
,,2022-06-20
29.857615,,2022-06-21
,,2022-06-21
,,2022-06-21
4.28775,4.28775,2022-06-21
5.010531,,2022-06-21
8.402917,8.402917,2022-06-21
,,2022-06-21
7.153976,7.153976,2022-06-21
5.861709,5.861709,2022-06-21
4.861088,4.861088,2022-06-21
,,2022-06-21
-13.422882,,2022-06-21
-7.997177,-7.997177,2022-06-21
-5.811139,-5.811139,2022-06-21
-8.283301,-8.283301,2022-06-21
-16.164545,-16.164545,2022-06-21
-20.645749,-20.645749,2022-06-21
-21.128,-21.128,2022-06-21
-24.0982923,-24.0982923,2022-06-21
-19.6676436,-19.6676436,2022-06-21
-23.190125,-23.190125,2022-06-21
-25.0772587,-25.0772587,2022-06-21
-24.59771621,-24.59771621,2022-06-21
-27.4089409,,2022-06-21
-20.4660714,-20.4660714,2022-06-21
-16.9850105,-16.9850105,2022-06-21
-21.4942889,-21.4942889,2022-06-21
-20.7301075,-20.7301075,2022-06-21
-18.9969782,-18.9969782,2022-06-21
-18.233265,-18.233265,2022-06-21
-14.4907429,,2022-06-21
-16.5308055,-16.5308055,2022-06-21
-11.982339,,2022-06-21
-15.11928725,-15.11928725,2022-06-21
-5.737804,-5.737804,2022-06-21
,,2022-06-21
6.98463,6.98463,2022-06-21
1.4754615,1.4754615,2022-06-21
6.7137345,6.7137345,2022-06-21
16.686742,16.686742,2022-06-21
14.0918134,14.0918134,2022-06-21
4.656497,,2022-06-21
,,2022-06-21
,,2022-06-21
18.23661,,2022-06-21
,,2022-06-21
19.60945,,2022-06-21
1.48558,,2022-06-21
,,2022-06-22
,,2022-06-22
,,2022-06-22
25.78904,,2022-06-22
10.5911,,2022-06-22
,,2022-06-22
-5.47347,,2022-06-22
24.50436,,2022-06-22
12.57743,12.57743,2022-06-22
9.93215,9.93215,2022-06-22
-32.000664,,2022-06-22
-7.20123,,2022-06-22
-4.643196,,2022-06-22
-6.525326,,2022-06-22
,,2022-06-22
-1.274008,,2022-06-22
4.731382,4.731382,2022-06-22
1.359207,1.359207,2022-06-22
1.793728,1.793728,2022-06-22
,,2022-06-22
-12.293147,-12.293147,2022-06-22
-18.667902,,2022-06-22
-13.706484,-13.706484,2022-06-22
-16.487879,-16.487879,2022-06-22
-8.653647,-8.653647,2022-06-22
-21.206457,-21.206457,2022-06-22
-24.7042346,-24.7042346,2022-06-22
-22.115974,-22.115974,2022-06-22
-19.8586638,-19.8586638,2022-06-22
-15.93967904,-15.93967904,2022-06-22
-19.3351163,-19.3351163,2022-06-22
-14.5766102,-14.5766102,2022-06-22
-9.1364457,-9.1364457,2022-06-22
-5.5561062,-5.5561062,2022-06-22
6.009718,6.009718,2022-06-22
14.135668,,2022-06-22
10.8830112,10.8830112,2022-06-22
12.67647898,12.67647898,2022-06-22
7.521146,7.521146,2022-06-22
6.914842,,2022-06-22
,,2022-06-22
,,2022-06-22
,,2022-06-22
6.309396,,2022-06-22
11.270669,11.270669,2022-06-22
6.044706,,2022-06-22
,,2022-06-22
9.179186,9.179186,2022-06-22
,,2022-06-23
,,2022-06-23
7.1559803,7.1559803,2022-06-23
,,2022-06-23
-3.18928,,2022-06-23
,,2022-06-23
-7.54014,,2022-06-23
,,2022-06-23
29.51403,,2022-06-23
,,2022-06-23
-1.601072,,2022-06-23
,,2022-06-23
,,2022-06-23
-10.03738,,2022-06-23
-8.390393,-8.390393,2022-06-23
-11.214284,-11.214284,2022-06-23
-9.072681,-9.072681,2022-06-23
-16.796457,-16.796457,2022-06-23
-27.355355,-27.355355,2022-06-23
-20.472719,-20.472719,2022-06-23
-20.649473,-20.649473,2022-06-23
-16.286181,-16.286181,2022-06-23
-17.580543,-17.580543,2022-06-23
-19.302635,-19.302635,2022-06-23
-20.4340666,-20.4340666,2022-06-23
-16.4609888,,2022-06-23
-20.1390469,-20.1390469,2022-06-23
-19.1005678,-19.1005678,2022-06-23
-15.693195,-15.693195,2022-06-23
-16.78677141,-16.78677141,2022-06-23
-16.7594363,-16.7594363,2022-06-23
-13.6897147,-13.6897147,2022-06-23
-8.3464318,-8.3464318,2022-06-23
-5.8989184,-5.8989184,2022-06-23
-8.1589826,-8.1589826,2022-06-23
,,2022-06-23
1.471103,,2022-06-23
19.266573,19.266573,2022-06-23
-7.8176303,,2022-06-23
11.613833,11.613833,2022-06-23
5.09049,,2022-06-23
3.66212,,2022-06-23
11.158288,,2022-06-23
7.9158959,,2022-06-23
2.83476,,2022-06-23
,,2022-06-23
12.439041,,2022-06-23
,,2022-06-23
7.57813,,2022-06-24
1.58197,,2022-06-24
8.673584,8.673584,2022-06-24
7.97492,7.97492,2022-06-24
6.9132814,6.9132814,2022-06-24
8.563506,8.563506,2022-06-24
8.912986,8.912986,2022-06-24
10.4772853,10.4772853,2022-06-24
10.118288,10.118288,2022-06-24
6.068797,6.068797,2022-06-24
5.804852,5.804852,2022-06-24
1.963583,1.963583,2022-06-24
1.07514519,1.07514519,2022-06-24
1.686854,,2022-06-24
-10.715171,-10.715171,2022-06-24
-8.6326211,-8.6326211,2022-06-24
-11.539765,-11.539765,2022-06-24
-12.067678,-12.067678,2022-06-24
-26.112389,-26.112389,2022-06-24
-24.424887,-24.424887,2022-06-24
-13.72361,-13.72361,2022-06-24
-4.8181,-4.8181,2022-06-24
,,2022-06-24
,,2022-06-24
,,2022-06-24
-6.4438889,-6.4438889,2022-06-24
-4.6145035,-4.6145035,2022-06-24
9.002324,9.002324,2022-06-24
-1.0128726,,2022-06-24
-4.61305762,-4.61305762,2022-06-24
1.4056567,1.4056567,2022-06-24
-0.2987466,,2022-06-24
0.8504465,0.8504465,2022-06-24
0.875439,,2022-06-24
3.0701584,3.0701584,2022-06-24
-5.302049,-5.302049,2022-06-24
-4.1457994,-4.1457994,2022-06-24
-3.03604741,-3.03604741,2022-06-24
-1.1111839,-1.1111839,2022-06-24
2.55947,2.55947,2022-06-24
5.865666,5.865666,2022-06-24
12.49458,,2022-06-24
,,2022-06-24
,,2022-06-24
,,2022-06-24
17.0769,,2022-06-24
,,2022-06-24
7.0154,,2022-06-24
,,2022-06-25
20.520248,,2022-06-25
10.84688,,2022-06-25
,,2022-06-25
9.027126,9.027126,2022-06-25
10.043638,10.043638,2022-06-25
5.455677,,2022-06-25
5.47638314,,2022-06-25
19.113713,,2022-06-25
8.364427,8.364427,2022-06-25
6.6722968,6.6722968,2022-06-25
5.2107575,5.2107575,2022-06-25
5.6403648,5.6403648,2022-06-25
-0.2879283,,2022-06-25
1.4424943,1.4424943,2022-06-25
0.8617992,0.8617992,2022-06-25
,,2022-06-25
-6.119601,-6.119601,2022-06-25
-4.567523,-4.567523,2022-06-25
,,2022-06-25
-1.508774,,2022-06-25
3.097933,3.097933,2022-06-25
4.747201846,4.747201846,2022-06-25
6.2948858,6.2948858,2022-06-25
5.7598548,5.7598548,2022-06-25
5.2908131,5.2908131,2022-06-25
4.54287983,4.54287983,2022-06-25
7.5420604,7.5420604,2022-06-25
10.1032931,10.1032931,2022-06-25
6.5579979,6.5579979,2022-06-25
7.4912343,7.4912343,2022-06-25
8.03668362,8.03668362,2022-06-25
5.4147078,5.4147078,2022-06-25
5.285925,5.285925,2022-06-25
7.74701878,7.74701878,2022-06-25
3.35474222,3.35474222,2022-06-25
4.0512768,4.0512768,2022-06-25
5.193141,5.193141,2022-06-25
6.2996384,6.2996384,2022-06-25
6.2306,,2022-06-25
2.84379,,2022-06-25
17.48353,,2022-06-25
15.032368,,2022-06-25
10.309632,,2022-06-25
39.861205,,2022-06-25
,,2022-06-25
10.07307,10.07307,2022-06-25
6.500301,6.500301,2022-06-25
9.560813,9.560813,2022-06-26
3.608684,,2022-06-26
16.597953,,2022-06-26
6.633749,6.633749,2022-06-26
,,2022-06-26
5.029156,,2022-06-26
28.241244,,2022-06-26
0.895339,,2022-06-26
2.592354,,2022-06-26
41.894996,,2022-06-26
6.695539,,2022-06-26
2.209282,,2022-06-26
3.793075,3.793075,2022-06-26
9.318053,,2022-06-26
4.597808,,2022-06-26
2.743319,2.743319,2022-06-26
5.6704442,5.6704442,2022-06-26
7.3710044,,2022-06-26
2.933478,2.933478,2022-06-26
-2.052019,,2022-06-26
,,2022-06-26
0.791892,0.791892,2022-06-26
,,2022-06-26
0.6356936,0.6356936,2022-06-26
4.50182267,4.50182267,2022-06-26
3.9878454,3.9878454,2022-06-26
3.374795,3.374795,2022-06-26
3.9265546,,2022-06-26
4.70931469,4.70931469,2022-06-26
5.00621633,5.00621633,2022-06-26
4.9752847,4.9752847,2022-06-26
6.6369132,6.6369132,2022-06-26
7.0012117,7.0012117,2022-06-26
6.1809348,6.1809348,2022-06-26
6.29192657,6.29192657,2022-06-26
7.84596386,7.84596386,2022-06-26
6.98448163,6.98448163,2022-06-26
7.12986,7.12986,2022-06-26
8.329235,8.329235,2022-06-26
5.265691,,2022-06-26
-2.055908,,2022-06-26
,,2022-06-26
,,2022-06-26
18.77098,,2022-06-26
7.48977,,2022-06-26
13.6464,13.6464,2022-06-26
11.892377,11.892377,2022-06-26
12.4805391,12.4805391,2022-06-26
13.047583,13.047583,2022-06-27
13.884895,13.884895,2022-06-27
6.5480762,6.5480762,2022-06-27
8.0335379,,2022-06-27
10.1643629,10.1643629,2022-06-27
8.5148989,,2022-06-27
9.87657947,,2022-06-27
4.4958943,,2022-06-27
5.919482,,2022-06-27
8.274267,8.274267,2022-06-27
6.3522683,6.3522683,2022-06-27
5.4362146,,2022-06-27
5.021623,5.021623,2022-06-27
4.511004,,2022-06-27
2.776556,,2022-06-27
0.8152248,0.8152248,2022-06-27
2.21872,,2022-06-27
1.7592158,1.7592158,2022-06-27
,,2022-06-27
0.979371,0.979371,2022-06-27
2.822811,2.822811,2022-06-27
1.331042,1.331042,2022-06-27
2.9953068,2.9953068,2022-06-27
2.7274506,2.7274506,2022-06-27
5.207646,5.207646,2022-06-27
5.9027993,5.9027993,2022-06-27
4.089318,4.089318,2022-06-27
3.1341234,3.1341234,2022-06-27
2.7717088,,2022-06-27
,,2022-06-27
2.297918,2.297918,2022-06-27
4.419523,4.419523,2022-06-27
3.561477,3.561477,2022-06-27
4.2429275,4.2429275,2022-06-27
6.405192,,2022-06-27
8.028818,8.028818,2022-06-27
6.8784438,,2022-06-27
3.379478,,2022-06-27
8.371013,,2022-06-27
,,2022-06-27
8.055288,8.055288,2022-06-27
9.885417,9.885417,2022-06-27
6.5327915,6.5327915,2022-06-27
10.9099,,2022-06-27
,,2022-06-27
17.6940782,17.6940782,2022-06-27
5.207142,5.207142,2022-06-27
,,2022-06-27
,,2022-06-28
,,2022-06-28
5.528673,,2022-06-28
23.898983,,2022-06-28
,,2022-06-28
,,2022-06-28
5.788467,,2022-06-28
13.555321,,2022-06-28
9.038541,9.038541,2022-06-28
6.2245687,,2022-06-28
7.234864,7.234864,2022-06-28
8.4859717,8.4859717,2022-06-28
5.10997,5.10997,2022-06-28
4.55802,,2022-06-28
0.661362,,2022-06-28
-2.105223,,2022-06-28
1.7064584,,2022-06-28
-0.95645,-0.95645,2022-06-28
-2.90126,-2.90126,2022-06-28
-0.3953655,-0.3953655,2022-06-28
-0.7847536,,2022-06-28
2.16051,,2022-06-28
-0.9315174,,2022-06-28
-1.52226,-1.52226,2022-06-28
-1.6068227,-1.6068227,2022-06-28
5.4023185,5.4023185,2022-06-28
3.6249415,3.6249415,2022-06-28
4.6312052,4.6312052,2022-06-28
4.34492727,4.34492727,2022-06-28
4.3925722,4.3925722,2022-06-28
2.2990229,2.2990229,2022-06-28
0.6765447,,2022-06-28
1.1632408,1.1632408,2022-06-28
2.7208274,2.7208274,2022-06-28
2.8678897,2.8678897,2022-06-28
2.3937261,2.3937261,2022-06-28
,,2022-06-28
3.597192,,2022-06-28
5.9472303,5.9472303,2022-06-28
7.5387537,7.5387537,2022-06-28
9.328376,,2022-06-28
4.549086,4.549086,2022-06-28
25.35739,,2022-06-28
14.13502,14.13502,2022-06-28
10.0649,,2022-06-28
5.78773,5.78773,2022-06-28
,,2022-06-28
-1.575796,,2022-06-28
7.300301,7.300301,2022-06-29
1.777329,,2022-06-29
,,2022-06-29
10.18327,,2022-06-29
3.039441,,2022-06-29
5.6612626,5.6612626,2022-06-29
4.385473,4.385473,2022-06-29
4.889721,4.889721,2022-06-29
8.75999,8.75999,2022-06-29
4.451273,,2022-06-29
12.60522,,2022-06-29
4.580838,4.580838,2022-06-29
2.128476,2.128476,2022-06-29
2.517491,2.517491,2022-06-29
1.741725,,2022-06-29
2.562532,,2022-06-29
,,2022-06-29
,,2022-06-29
-3.200102,,2022-06-29
,,2022-06-29
,,2022-06-29
-0.0858168,-0.0858168,2022-06-29
3.674408,,2022-06-29
2.952979,2.952979,2022-06-29
3.6996739,3.6996739,2022-06-29
2.060179,2.060179,2022-06-29
-2.550065,-2.550065,2022-06-29
-0.60667141,,2022-06-29
0.9674076,,2022-06-29
-1.20185074,,2022-06-29
2.939486,2.939486,2022-06-29
1.65642503,1.65642503,2022-06-29
,,2022-06-29
2.0256644,2.0256644,2022-06-29
1.8976589,1.8976589,2022-06-29
2.0967909,2.0967909,2022-06-29
1.9975923,1.9975923,2022-06-29
3.776271,3.776271,2022-06-29
3.658623,3.658623,2022-06-29
,,2022-06-29
-5.90938,,2022-06-29
