TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19970115,19970121,-0.027,-0.564,1.61,0.832,2.331,50.452,288.602,0.569,96.559,2.633,0.748
19970122,19970128,2.363,2.154,1.038,2.682,1.219,47.362,312.461,0.146,97.152,0.223,0.895
19970129,19970204,-1.173,-1.591,1.242,-0.556,1.838,89.854,264.435,0.344,97.37,0.026,1.089
19970205,19970211,4.204,3.503,2.317,5.12,3.45,84.859,287.124,2.447,97.261,1.543,1.526
19970212,19970218,4.463,3.998,2.431,5.062,2.047,55.951,309.928,1.511,96.15,4.13,3.402
19970219,19970225,7.417,6.693,2.351,8.302,2.989,104.245,301.774,3.243,96.763,0.732,2.9
19970226,19970304,8.458,7.466,2.658,9.537,3.183,105.423,311.716,3.216,97.348,3.146,2.183
19970305,19970311,7.383,6.578,2.603,8.233,3.727,148.577,295.166,2.693,97.534,0.502,1.356
19970312,19970318,9.186,8.037,2.432,10.314,4.025,141.64,314.14,3.327,97.03,0.722,1.829
19970319,19970325,4.5,3.878,2.158,5.066,2.473,127.911,304.791,1.488,96.057,2.849,2.256
19970326,19970401,7.013,6.066,2.905,7.815,3.316,169.897,301.21,2.793,96.652,1.975,2.236
19970402,19970408,7.564,6.578,3.134,8.381,3.491,197.972,295.978,4.046,96.613,1.468,2.704
19970409,19970415,8.303,6.744,3.167,9.417,4.214,241.312,288.357,4.967,96.865,0.792,1.912
19970416,19970422,4.781,3.467,2.84,5.72,3.671,245.083,275.597,3.764,95.863,1.645,2.647
19970423,19970429,10.088,9.171,2.642,10.736,2.938,180.647,322.519,4.02,96.129,12.505,2.292
19970430,19970506,12.52,11.295,2.384,13.254,3.3,202.873,327.018,4.569,96.054,2.955,2.133
19970507,19970513,10.008,8.848,2.228,10.704,2.794,201.631,321.612,3.317,95.848,2.596,1.769
19970514,19970520,16.916,15.498,2.54,17.72,3.267,241.275,347.084,5.5,96.085,2.824,1.301
19970521,19970527,13.845,12.258,1.873,14.655,3.085,262.098,331.401,4.765,96.333,1.935,1.993
19970528,19970603,12.871,11.367,2.089,13.624,3.299,253.257,319.985,5.82,96.356,1.452,2.702
19970604,19970610,18.878,17.038,2.808,19.798,3.949,259.526,354.799,7.695,96.122,2.796,1.243
19970611,19970617,17.557,16.0,1.206,18.336,2.435,209.347,361.761,4.873,96.04,5.894,1.419
19970618,19970624,12.961,12.189,1.088,13.346,1.999,169.999,349.239,2.741,95.733,8.509,2.263
19970625,19970701,13.863,12.734,1.787,14.428,2.415,184.918,351.752,3.112,95.284,4.771,1.669
19970702,19970708,15.096,14.623,0.84,15.332,1.737,202.595,355.046,3.314,96.558,7.517,1.607
19970709,19970715,19.365,18.705,1.158,19.696,2.553,276.59,359.392,6.201,96.332,7.327,1.117
19970716,19970722,17.11,16.623,1.747,17.36,2.367,243.116,350.823,4.815,96.344,5.223,1.535
19970723,19970729,19.008,18.744,1.395,19.153,2.26,197.03,370.791,5.33,96.532,5.998,1.506
19970730,19970805,18.903,17.971,2.219,19.457,2.727,178.485,372.069,5.307,96.406,2.052,1.083
19970806,19970812,20.294,18.719,2.093,21.239,3.444,218.17,370.412,5.326,96.398,3.651,1.295
19970813,19970819,19.917,18.147,1.707,21.035,3.633,221.901,367.244,5.065,96.632,3.499,0.854
19970820,19970826,20.741,18.897,2.259,22.058,3.892,226.391,361.117,8.352,96.368,3.861,0.752
19970827,19970902,16.739,15.613,2.181,17.544,2.819,142.426,364.832,3.399,96.199,8.021,1.641
19970903,19970909,17.02,15.929,1.992,17.896,3.266,157.37,361.139,3.373,96.836,3.695,1.081
19970910,19970916,13.369,11.893,2.943,14.617,4.03,175.239,328.545,3.386,96.572,3.114,1.693
19970917,19970923,14.309,13.213,2.423,15.268,3.964,154.077,343.89,3.022,96.888,0.07,1.216
19970924,19970930,12.761,11.601,3.009,13.844,4.357,169.923,320.673,2.751,96.703,0.013,0.979
19971001,19971007,14.186,12.838,2.864,15.598,4.218,146.208,328.556,4.228,96.275,0.396,1.259
19971008,19971014,11.986,11.414,1.389,12.609,1.623,90.613,340.939,2.719,95.877,6.326,2.753
19971015,19971021,8.671,8.047,1.922,9.36,2.222,87.912,329.979,0.87,96.302,0.897,1.279
19971022,19971028,3.771,3.17,1.747,4.545,2.724,105.795,289.135,0.957,96.487,0.079,2.156
19971029,19971104,0.545,-0.34,2.592,1.684,3.86,102.374,271.681,1.113,96.596,0.188,1.144
19971105,19971111,7.447,6.904,1.696,8.204,2.173,59.062,315.305,1.288,94.786,2.051,1.531
19971112,19971118,3.447,3.163,1.389,3.88,1.714,53.964,303.465,0.408,95.847,1.609,1.125
19971119,19971125,1.944,1.495,1.265,2.63,1.587,55.963,299.353,0.25,95.609,0.712,1.093
19971126,19971202,3.539,3.252,1.17,3.988,1.281,42.173,314.835,0.327,95.547,2.861,1.333
19971203,19971209,-0.36,-0.726,1.012,0.25,1.071,41.188,291.381,0.39,96.046,0.807,1.491
19971210,19971216,2.77,2.638,1.564,2.99,1.109,36.783,307.449,0.606,96.36,4.695,3.016
19971217,19971223,2.319,2.11,0.93,2.667,1.04,21.655,323.479,0.125,95.4,5.344,1.649
19971224,19971231,4.171,3.852,1.711,4.702,1.621,44.903,303.103,1.046,96.09,2.504,1.896
19980101,19980107,5.958,5.927,1.485,6.009,1.676,43.856,307.459,1.767,95.852,4.398,3.292
19980108,19980114,4.073,3.52,1.789,4.995,2.919,59.358,282.728,1.404,96.858,0.105,0.916
19980115,19980121,2.255,2.101,1.125,2.499,1.043,40.322,311.064,0.496,96.23,6.114,2.468
19980122,19980128,-3.346,-3.492,1.002,-3.123,1.213,63.261,272.761,0.152,96.58,0.397,1.942
19980129,19980204,-2.981,-3.277,1.58,-2.534,2.19,90.178,263.318,0.37,95.848,0.021,1.47
19980205,19980211,0.989,0.003,2.914,2.268,4.167,105.097,264.612,1.988,97.152,0.134,0.912
19980212,19980218,5.982,4.97,3.22,7.284,4.299,96.541,295.911,2.485,97.714,0.181,1.393
19980219,19980225,5.991,5.185,2.602,7.001,3.089,86.759,312.72,1.772,97.243,2.384,1.638
19980226,19980304,7.228,6.463,2.361,8.06,3.132,105.678,310.63,3.43,96.678,1.409,2.707
19980305,19980311,4.657,4.177,2.219,5.15,2.044,108.408,302.03,2.856,96.391,4.59,3.126
19980312,19980318,4.154,3.501,1.42,4.79,2.072,98.005,319.492,1.01,97.133,2.112,1.472
19980319,19980325,2.471,1.352,1.716,3.487,2.547,164.004,282.017,1.967,97.304,1.787,2.382
19980326,19980401,10.851,9.756,3.353,11.778,4.643,188.682,307.4,5.646,96.288,0.318,1.009
19980402,19980408,8.852,8.122,2.053,9.458,2.399,144.699,318.175,2.665,95.251,4.45,2.151
19980409,19980415,4.177,2.967,1.79,5.041,2.258,155.12,306.332,1.429,94.729,6.686,1.748
19980416,19980422,6.918,5.672,2.245,7.808,3.09,193.96,309.87,2.564,95.325,3.734,2.1
19980423,19980429,11.626,10.351,2.31,12.5,3.041,184.513,335.101,3.403,95.708,2.341,1.555
19980430,19980506,10.263,9.206,1.692,10.898,2.368,170.382,332.671,2.543,95.522,3.599,2.119
19980507,19980513,18.843,17.112,3.768,19.881,4.917,291.332,331.36,10.725,96.615,0.153,0.88
19980514,19980520,15.625,13.761,2.441,16.671,3.927,297.243,314.309,8.806,96.486,0.086,2.76
19980521,19980527,13.478,11.834,1.868,14.319,2.739,229.182,333.403,5.368,95.963,1.626,1.57
19980528,19980603,15.637,14.055,2.137,16.428,3.08,214.472,352.763,4.918,95.95,5.329,1.338
19980604,19980610,18.549,17.079,2.357,19.284,3.11,217.668,361.565,6.493,96.231,6.798,1.345
19980611,19980617,11.476,10.046,1.483,12.191,2.087,206.387,334.245,3.07,96.263,5.018,2.13
19980618,19980624,19.822,17.838,3.006,20.813,4.195,293.754,348.328,10.264,96.86,8.266,1.362
19980625,19980701,18.775,17.182,1.462,19.571,3.018,206.63,368.081,5.69,96.23,6.811,1.46
19980702,19980708,15.6,14.408,1.669,16.196,2.685,192.62,352.745,3.927,96.166,5.44,1.881
19980709,19980715,16.705,15.053,1.959,17.531,3.326,200.622,354.294,6.06,96.187,1.952,2.3
19980716,19980722,20.723,19.067,2.195,21.557,3.748,222.495,369.193,8.822,96.286,2.404,1.682
19980723,19980729,19.178,17.658,1.938,20.011,3.013,192.574,371.22,5.88,96.272,6.086,1.633
19980730,19980805,16.757,15.692,1.155,17.382,2.336,134.574,378.018,3.164,96.57,3.458,1.659
19980806,19980812,22.577,20.215,3.104,23.995,5.493,270.841,355.422,12.37,96.668,0.325,1.422
19980813,19980819,20.236,18.573,2.248,21.298,4.006,213.909,359.716,8.702,96.398,1.889,1.126
19980820,19980826,16.11,15.067,1.708,16.856,2.835,146.494,358.38,4.468,96.267,5.079,2.481
19980827,19980902,13.461,11.898,2.491,14.576,3.711,161.989,340.2,4.087,96.377,0.513,1.277
19980903,19980909,15.992,14.869,1.87,16.882,2.663,140.708,360.708,3.161,95.892,6.487,1.575
19980910,19980916,11.62,10.923,1.182,12.21,1.272,113.889,353.339,2.075,95.327,8.066,3.084
19980917,19980923,10.69,9.608,2.03,11.649,3.277,159.811,318.941,2.388,96.932,0.499,2.183
19980924,19980930,13.496,12.768,1.606,14.172,2.749,123.525,346.255,2.401,95.639,3.983,1.24
19981001,19981007,9.153,8.602,1.17,9.717,1.401,69.074,343.42,0.584,95.434,2.737,1.145
19981008,19981014,9.357,8.64,1.405,10.137,1.698,74.907,340.468,1.603,96.463,1.659,2.207
19981015,19981021,9.775,9.012,1.941,10.627,2.775,87.427,328.438,2.171,96.591,2.058,1.522
19981022,19981028,10.263,9.728,1.966,10.951,2.199,83.252,331.298,3.295,96.32,5.352,3.513
19981029,19981104,7.655,7.386,1.62,8.002,1.462,40.383,334.712,1.602,95.623,9.157,3.514
19981105,19981111,5.306,4.686,2.224,6.161,2.38,64.157,309.5,1.534,96.89,3.797,1.629
19981112,19981118,1.566,1.265,1.044,2.025,1.42,55.705,294.196,0.563,96.103,3.3,2.417
19981119,19981125,-3.935,-4.271,1.508,-3.422,1.922,67.429,258.713,0.635,96.812,0.286,1.727
19981126,19981202,-0.575,-0.799,0.73,-0.232,0.734,41.612,303.834,0.141,96.416,1.996,1.645
19981203,19981209,-3.261,-3.489,1.534,-2.882,1.294,48.305,280.622,0.169,96.494,1.591,1.982
19981210,19981216,3.425,2.725,1.67,4.591,1.717,34.167,314.149,0.5,97.259,2.125,1.559
19981217,19981223,0.519,0.016,1.202,1.357,1.383,53.678,279.062,0.682,96.597,1.232,1.636
19981224,19981231,2.528,1.987,1.51,3.429,2.049,43.799,293.739,1.312,96.407,0.431,1.233
19990101,19990107,5.275,4.875,2.092,5.941,2.741,46.315,303.492,1.502,96.213,1.011,1.845
19990108,19990114,1.247,1.222,0.864,1.29,0.497,29.665,311.191,0.509,95.416,3.765,2.838
19990115,19990121,2.215,1.4,2.34,3.494,3.248,68.937,275.335,1.184,96.522,0.084,0.868
19990122,19990128,2.32,1.812,1.825,3.096,2.171,50.172,295.896,0.893,96.445,5.203,2.231
19990129,19990204,-1.833,-2.151,1.413,-1.365,1.481,68.609,277.056,0.737,97.484,1.479,2.487
19990205,19990211,-1.496,-1.958,0.922,-0.892,0.986,50.191,297.173,0.241,95.312,7.675,3.022
19990212,19990218,-4.634,-5.326,2.211,-3.745,2.353,79.291,274.103,0.247,96.551,2.91,2.471
19990219,19990225,2.309,2.315,1.179,2.314,0.93,53.485,320.427,0.44,95.871,8.565,3.689
19990226,19990304,5.056,4.355,2.281,5.818,2.467,84.67,311.427,1.581,95.94,3.998,1.85
19990305,19990311,4.614,3.94,1.169,5.332,2.104,107.655,302.396,1.845,95.166,2.34,1.873
19990312,19990318,8.656,8.273,2.08,9.036,4.109,180.119,296.014,3.647,96.592,1.051,1.759
19990319,19990325,5.322,5.106,1.979,5.521,2.677,130.724,306.638,2.295,95.977,2.704,1.991
19990326,19990401,7.192,6.799,2.159,7.524,2.899,152.995,316.686,2.316,95.76,3.375,1.363
19990402,19990408,10.512,9.642,2.021,11.239,2.819,159.028,331.278,3.177,96.733,4.725,1.67
19990409,19990415,6.316,5.694,2.404,6.76,2.236,146.593,315.474,2.126,95.683,4.318,2.596
19990416,19990422,5.201,4.054,1.607,6.02,2.194,163.936,311.361,1.28,95.69,4.069,1.662
19990423,19990429,11.26,10.209,1.61,11.972,2.988,182.95,330.357,2.947,95.958,2.251,1.658
19990430,19990506,15.153,13.961,1.824,15.867,3.093,215.322,341.873,4.479,96.006,4.926,1.583
19990507,19990513,14.542,13.632,1.619,15.088,2.332,144.595,357.937,2.815,96.164,12.79,1.442
19990514,19990520,11.753,10.989,1.713,12.183,2.085,156.228,342.485,1.984,95.828,6.173,1.719
19990521,19990527,15.133,13.912,2.212,15.748,3.006,208.789,351.729,4.657,96.492,2.999,1.392
19990528,19990603,20.178,18.048,2.27,21.243,3.744,268.008,357.297,8.217,96.488,4.016,1.29
19990604,19990610,12.874,11.814,1.275,13.404,2.528,178.175,345.392,2.922,96.389,6.134,1.662
19990611,19990617,15.312,14.04,1.771,15.948,3.09,208.933,353.277,3.676,96.641,5.583,1.354
19990618,19990624,13.371,11.906,2.605,14.104,3.321,251.488,327.776,4.726,96.525,2.529,1.955
19990625,19990701,17.011,15.404,2.21,17.814,3.4,233.197,350.947,5.617,96.368,3.629,1.447
19990702,19990708,20.883,20.168,1.267,21.24,2.293,258.845,369.898,8.166,96.289,9.87,1.393
19990709,19990715,18.363,17.961,0.572,18.564,1.541,183.799,374.685,3.94,96.108,5.002,2.275
19990716,19990722,20.732,20.392,1.239,20.9,2.325,242.602,366.564,7.957,96.424,1.737,1.641
19990723,19990729,18.475,18.069,1.548,18.699,2.699,223.284,358.102,6.192,96.392,4.585,2.106
19990730,19990805,19.643,18.488,1.898,20.33,3.696,224.167,358.606,7.289,96.077,1.899,1.073
19990806,19990812,19.038,17.835,1.117,19.759,2.699,191.768,375.433,4.431,95.834,7.126,1.462
19990813,19990819,15.899,14.737,1.346,16.631,2.44,150.088,362.583,3.466,95.881,4.529,1.794
19990820,19990826,17.613,16.331,2.333,18.53,3.489,197.733,356.044,4.837,96.459,1.404,1.291
19990827,19990902,17.088,15.793,1.819,18.012,3.238,177.222,354.395,4.105,96.528,1.255,1.69
19990903,19990909,16.85,15.375,2.22,18.02,3.635,179.46,347.916,4.475,96.387,1.201,1.296
19990910,19990916,18.474,17.106,2.332,19.632,3.97,167.216,358.432,5.676,96.292,1.927,1.06
19990917,19990923,14.924,13.947,2.029,15.789,2.898,120.322,355.093,3.022,95.464,4.541,1.193
19990924,19990930,14.311,13.684,1.363,14.891,1.767,85.494,358.892,1.777,95.864,11.208,1.808
19991001,19991007,8.821,8.116,1.824,9.558,2.127,102.168,326.04,1.715,96.292,3.584,2.083
19991008,19991014,9.887,8.877,1.868,10.985,2.834,112.797,329.756,1.527,97.167,0.317,1.117
19991015,19991021,5.722,5.311,1.683,6.176,2.412,98.233,311.838,0.862,95.863,0.946,1.803
19991022,19991028,9.517,8.66,2.509,10.618,3.128,88.141,322.312,1.184,95.826,2.352,1.022
19991029,19991104,10.334,9.869,1.958,10.933,2.174,65.242,338.592,1.442,96.855,3.536,1.411
19991105,19991111,4.481,4.402,1.557,4.604,1.6,43.038,323.042,0.56,96.708,5.523,1.535
19991112,19991118,0.567,0.267,0.952,1.024,1.279,55.755,294.116,0.275,96.031,2.125,1.722
19991119,19991125,-1.953,-2.169,1.086,-1.624,1.277,58.009,279.216,0.206,96.211,1.836,1.654
19991126,19991202,2.063,1.296,1.629,3.263,2.552,63.332,279.721,0.895,97.338,0.385,1.094
19991203,19991209,3.408,3.037,1.592,4.027,2.159,48.66,294.134,1.396,96.403,1.441,2.18
19991210,19991216,2.586,2.335,1.219,3.004,0.826,27.314,309.09,0.9,95.273,4.479,3.273
19991217,19991223,-0.234,-0.604,2.236,0.383,1.656,41.879,288.891,0.681,96.687,3.291,2.279
19991224,19991231,1.88,1.492,1.162,2.528,1.243,29.7,310.521,0.661,95.415,8.145,2.859
20000101,20000107,2.007,1.567,1.578,2.739,1.887,40.506,303.869,0.376,97.022,0.816,1.086
20000108,20000114,1.268,1.114,0.946,1.526,1.213,43.683,299.079,0.464,97.016,1.046,1.009
20000115,20000121,-0.485,-0.697,1.17,-0.152,1.313,46.808,281.762,0.57,97.22,0.554,1.964
20000122,20000128,-4.073,-4.495,2.259,-3.43,2.544,68.484,261.694,0.522,96.663,1.97,1.862
20000129,20000204,4.673,4.318,1.954,5.215,2.0,51.185,309.159,1.235,97.034,3.151,2.653
20000205,20000211,5.259,4.898,2.303,5.737,2.318,64.128,311.484,1.863,97.008,4.284,2.523
20000212,20000218,2.897,2.615,1.515,3.26,1.359,54.94,314.243,0.751,96.284,5.013,2.939
20000219,20000225,2.267,1.754,1.773,2.873,2.066,89.78,288.489,1.269,96.844,2.619,1.952
20000226,20000303,5.321,4.812,2.085,5.875,2.565,89.408,312.847,1.837,96.599,4.394,2.291
20000304,20000310,5.961,5.202,2.606,6.766,3.15,128.153,295.915,3.047,97.245,1.793,2.302
20000311,20000317,6.453,5.693,2.3,7.208,2.779,124.162,311.828,2.274,97.001,1.964,2.082
20000318,20000324,6.848,5.823,2.279,7.782,3.126,159.442,302.526,2.846,96.549,1.514,1.823
20000325,20000331,5.177,4.428,1.472,5.811,2.016,130.31,311.491,1.718,95.523,2.607,2.045
20000401,20000407,6.785,5.796,2.506,7.605,2.944,174.578,302.056,2.711,95.217,2.194,2.023
20000408,20000414,8.021,7.081,2.007,8.693,3.205,177.982,311.203,2.914,95.071,3.825,1.728
20000415,20000421,9.352,8.293,2.784,10.108,3.076,175.89,316.527,3.254,95.473,1.459,1.492
20000422,20000428,14.049,12.71,2.919,14.957,3.782,225.583,329.722,5.863,95.71,2.252,1.469
20000429,20000505,14.92,13.561,1.707,15.736,3.137,205.355,347.359,4.199,96.23,2.763,1.22
20000506,20000512,17.151,15.727,2.385,18.005,3.737,239.481,344.592,6.417,96.224,2.13,1.19
20000513,20000519,15.969,14.4,1.78,16.848,2.877,228.156,346.702,5.744,96.346,1.564,1.854
20000520,20000526,13.685,11.906,2.422,14.602,3.247,224.319,334.503,5.287,96.177,1.666,2.038
20000527,20000602,13.502,12.583,2.673,13.961,2.978,177.991,343.56,4.122,96.358,5.876,2.044
20000603,20000609,18.117,16.58,2.649,18.886,3.906,238.442,353.244,7.366,96.475,2.159,1.326
20000610,20000616,18.401,16.801,1.73,19.201,3.059,216.514,364.626,5.111,96.767,4.535,1.704
20000617,20000623,19.581,17.514,2.45,20.614,4.191,287.327,345.279,9.674,96.796,0.636,1.603
20000624,20000630,14.288,12.851,2.502,15.006,3.378,228.285,337.695,5.331,96.458,2.167,1.472
20000701,20000707,19.441,17.741,2.027,20.291,3.309,240.216,361.99,6.867,96.008,6.815,1.766
20000708,20000714,12.329,11.508,0.992,12.74,1.242,124.609,355.82,1.921,95.716,8.372,2.664
20000715,20000721,14.198,12.298,2.183,15.169,3.213,246.531,337.532,4.917,96.35,2.079,1.663
20000722,20000728,18.034,16.31,1.658,18.98,2.706,233.413,361.188,5.104,95.993,7.768,1.671
20000729,20000804,16.742,15.234,1.874,17.639,2.731,209.274,352.286,4.644,96.739,4.249,1.343
20000805,20000811,17.926,16.644,2.115,18.695,3.242,200.794,360.261,5.131,96.633,5.224,1.107
20000812,20000818,21.2,19.455,1.907,22.299,3.439,214.102,368.001,7.078,96.448,3.494,1.016
20000819,20000825,19.947,18.131,2.775,21.244,3.822,223.488,358.833,6.869,96.454,3.123,1.257
20000826,20000901,16.439,15.435,1.96,17.156,2.645,141.416,358.998,3.912,96.197,4.489,1.269
20000902,20000908,12.806,11.645,1.641,13.739,2.601,162.991,341.079,3.064,96.396,4.475,1.886
20000909,20000915,17.404,15.771,2.781,18.785,4.204,184.033,350.559,4.462,96.409,1.627,1.112
20000916,20000922,13.44,12.441,2.19,14.328,2.698,128.925,344.193,2.997,95.873,4.385,1.85
20000923,20000929,15.084,13.85,2.626,16.232,3.976,158.96,339.677,3.322,96.331,0.267,1.054
20000930,20001006,10.898,10.416,1.461,11.401,1.621,81.894,348.257,1.215,96.116,3.88,1.312
20001007,20001013,8.052,7.324,1.374,8.843,1.826,87.26,326.475,1.201,95.472,5.339,1.389
20001014,20001020,10.861,10.365,1.141,11.413,1.639,76.899,346.368,1.1,96.319,0.714,0.962
20001021,20001027,10.754,9.995,1.706,11.729,2.539,83.657,330.726,1.684,96.829,1.246,1.32
20001028,20001103,8.14,7.783,2.135,8.599,2.47,64.147,316.849,1.891,95.54,4.143,1.707
20001104,20001110,5.682,4.933,1.341,6.738,1.997,75.722,298.677,1.596,95.011,2.83,1.923
20001111,20001117,4.297,3.996,2.222,4.757,2.469,56.069,305.961,0.805,95.838,4.017,0.918
20001118,20001124,4.075,3.682,1.294,4.675,1.809,44.909,316.429,0.487,95.485,3.457,1.373
20001125,20001201,5.172,4.569,1.611,6.117,2.012,55.19,303.858,0.488,96.073,1.909,1.157
20001202,20001208,5.172,4.753,1.48,5.871,1.678,36.583,313.262,0.292,96.175,1.823,0.786
20001209,20001215,7.185,6.868,1.494,7.713,1.761,44.315,309.505,2.269,96.477,1.594,2.361
20001216,20001222,1.731,1.508,0.897,2.101,1.283,41.008,300.232,0.572,96.296,0.534,1.6
20001223,20001231,0.371,-0.068,1.613,1.104,1.681,43.837,283.527,0.373,94.716,1.884,1.106
20010101,20010107,2.445,2.031,1.702,3.136,1.225,24.24,311.456,0.39,95.292,7.47,1.404
20010108,20010114,0.478,0.363,1.128,0.669,1.08,41.138,298.728,0.289,96.243,2.43,1.872
20010115,20010121,-0.948,-1.148,1.455,-0.623,1.908,58.556,280.865,0.358,96.548,0.553,0.716
20010122,20010128,3.137,2.519,1.482,4.079,2.043,61.351,294.936,0.861,95.273,3.865,1.61
20010129,20010204,0.941,0.458,1.378,1.653,1.514,57.749,291.124,0.884,96.113,2.449,2.47
20010205,20010211,6.548,5.927,1.77,7.352,2.623,82.101,300.199,2.704,96.136,0.681,1.623
20010212,20010218,3.84,3.231,1.836,4.622,2.606,92.849,298.594,1.27,97.328,0.505,1.97
20010219,20010225,1.337,0.756,1.52,2.052,1.797,82.975,293.496,0.754,96.357,2.764,2.242
20010226,20010304,0.833,0.054,1.239,1.68,1.854,88.63,291.776,1.087,94.339,7.178,1.619
20010305,20010311,6.637,6.13,1.62,7.184,2.063,85.428,327.172,0.93,95.755,4.516,1.773
20010312,20010318,7.819,7.098,1.643,8.527,2.054,103.782,330.444,1.63,95.45,8.101,2.737
20010319,20010325,9.416,8.848,1.661,9.929,1.704,98.253,338.788,1.936,95.183,10.278,2.907
20010326,20010401,6.572,5.9,2.226,7.141,2.972,135.995,314.288,2.034,95.783,2.499,1.564
20010402,20010408,8.875,7.74,2.421,9.829,2.766,158.598,318.094,3.233,96.015,4.139,2.175
20010409,20010415,4.726,4.11,0.953,5.166,1.333,129.029,317.573,1.31,96.449,6.085,2.549
20010416,20010422,3.256,2.402,1.055,3.866,1.514,159.041,308.784,0.934,95.439,5.833,1.724
20010423,20010429,9.169,7.976,3.072,9.981,3.507,194.307,319.299,3.101,95.887,2.307,1.834
20010430,20010506,12.756,11.872,1.434,13.286,2.176,144.327,349.687,2.979,95.537,4.148,1.724
20010507,20010513,14.146,12.506,2.207,15.131,3.489,228.87,335.647,5.165,96.254,1.325,1.953
20010514,20010520,13.408,12.257,1.725,14.06,2.555,215.135,334.236,3.674,96.096,5.888,1.846
20010521,20010527,17.416,15.81,2.425,18.237,3.527,249.164,348.168,6.039,96.477,3.312,1.493
20010528,20010603,16.725,15.391,1.799,17.391,2.413,247.564,343.574,6.644,96.501,3.647,1.831
20010604,20010610,13.069,11.94,1.992,13.633,2.429,181.198,344.411,3.152,96.264,8.379,1.431
20010611,20010617,14.416,12.554,1.707,15.348,2.947,248.957,336.877,4.697,96.229,4.61,1.654
20010618,20010624,15.851,14.08,2.476,16.736,3.718,272.429,335.838,6.269,96.553,1.603,1.724
20010625,20010701,19.567,17.785,2.241,20.457,3.655,263.505,356.293,7.195,96.701,4.937,1.478
20010702,20010708,19.026,17.456,2.216,19.811,3.457,237.389,360.296,6.112,96.148,3.61,2.016
20010709,20010715,17.234,16.102,2.018,17.8,2.587,165.41,367.454,4.571,96.14,6.492,1.756
20010716,20010722,15.252,13.689,2.085,16.054,3.268,223.454,347.408,4.71,96.031,3.59,1.658
20010723,20010729,20.363,18.088,1.874,21.61,3.986,245.738,365.99,6.439,96.405,2.824,1.136
20010730,20010805,20.506,19.119,2.04,21.321,3.117,231.586,369.551,6.315,96.638,2.16,1.416
20010806,20010812,16.57,15.202,1.74,17.39,2.678,196.952,353.761,4.37,96.596,3.355,1.744
20010813,20010819,20.265,18.121,2.19,21.612,3.814,233.502,364.736,6.997,96.333,2.428,1.092
20010820,20010826,20.178,18.473,2.338,21.396,3.827,234.297,359.419,6.461,96.519,1.916,1.147
20010827,20010902,16.496,15.179,1.653,17.437,2.69,157.647,361.775,3.622,96.132,5.291,1.537
